2019.02.21T22:31:50.999,  17.87, 1212
2019.02.21T22:31:52.075,  15.94, 1223
2019.02.21T22:31:53.097,  19.09, 1202
2019.02.21T22:31:54.119,  17.62, 1204
2019.02.21T22:31:55.249,  17.91, 1231
2019.02.21T22:31:56.207,  18.97, 1227
2019.02.21T22:31:57.093,  19.00, 1188
2019.02.21T22:31:58.116,  18.34, 1230
2019.02.21T22:31:59.349,  19.09, 1219
2019.02.21T22:32:00.285,  19.50, 1183
2019.02.21T22:32:08.894,  19.81, 1232
2019.02.21T22:32:08.961,  20.59, 1172
2019.02.21T22:32:08.993,  19.47, 1246
2019.02.21T22:32:09.292,  19.75, 1232
2019.02.21T22:32:09.698, 1168
2019.02.21T22:32:10.422,  18.91, 1230
2019.02.21T22:32:11.218,  20.44, 1211
2019.02.21T22:32:12.238,  19.94, 1184
2019.02.21T22:32:13.244,  19.06, 1227
2019.02.21T22:32:14.375,  20.34, 1207
2019.02.21T22:32:15.427,  19.31, 1191
2019.02.21T22:32:16.273,  18.97, 1238
2019.02.21T22:32:17.277,  20.22, 1197
2019.02.21T22:32:18.320,  19.25, 1187
2019.02.21T22:32:19.433,  19.37, 1228
2019.02.21T22:32:20.548,  20.25, 1249
2019.02.21T22:32:22.334,  19.09, 1239
2019.02.21T22:32:23.382,  18.09, 1232
2019.02.21T22:32:24.538,  19.50, 1190
2019.02.21T22:32:25.565,  19.41, 1211
2019.02.21T22:32:26.371,  20.41, 1244
2019.02.21T22:32:27.646,  18.62, 1199
2019.02.21T22:32:28.450,  19.78, 1227
2019.02.21T22:32:29.576,  20.47, 1248
2019.02.21T22:32:30.402,  18.47, 1182
2019.02.21T22:32:31.399,  19.22, 1240
2019.02.21T22:32:32.409,  19.53, 1203
2019.02.21T22:32:33.528,  18.72, 1198
2019.02.21T22:32:34.654,  19.50, 1225
2019.02.21T22:32:35.438,  20.72, 1251
2019.02.21T22:32:36.442,  19.97, 1214
2019.02.21T22:32:37.469,  20.12, 1180
2019.02.21T22:32:38.666,  20.91, 1236
2019.02.21T22:32:39.792,  19.72, 1228
2019.02.21T22:32:40.508,  18.91, 1216
2019.02.21T22:32:41.507,  18.81, 1246
2019.02.21T22:32:42.562,  18.62, 1240
2019.02.21T22:32:43.682,  18.94, 1203
2019.02.21T22:32:44.810,  21.16, 1252
2019.02.21T22:32:45.633,  18.87, 1200
2019.02.21T22:32:46.556,  19.09, 1234
2019.02.21T22:32:47.614,  21.31, 1249
2019.02.21T22:32:48.803,  20.09, 1189
2019.02.21T22:32:49.589,  18.59, 1244
2019.02.21T22:32:50.653,  19.12, 1223
2019.02.21T22:32:51.606,  19.12, 1235
2019.02.21T22:32:52.796,  19.06, 1267
2019.02.21T22:32:53.821,  20.12, 1199
2019.02.21T22:32:54.657,  19.31, 1225
2019.02.21T22:32:55.766,  21.22, 1241
2019.02.21T22:32:56.688,  19.84, 1194
2019.02.21T22:32:57.762,  20.81, 1237
2019.02.21T22:32:58.941,  19.44, 1251
2019.02.21T22:32:59.764,  19.03, 1201
2019.02.21T22:33:00.784,  21.94, 1249
2019.02.21T22:33:01.809,  20.62, 1240
2019.02.21T22:33:02.934,  20.28, 1216
2019.02.21T22:33:04.060,  20.12, 1251
2019.02.21T22:33:04.987,  21.28, 1256
2019.02.21T22:33:05.801,  22.34, 1205
2019.02.21T22:33:06.825,  20.03, 1200
2019.02.21T22:33:07.952,  21.69, 1237
2019.02.21T22:33:09.079,  18.66, 1256
2019.02.21T22:33:09.898,  22.53, 1214
2019.02.21T22:33:10.921,  23.53, 1264
2019.02.21T22:33:11.945,  21.84, 1209
2019.02.21T22:33:12.971,  20.91, 1214
2019.02.21T22:33:14.095,  21.25, 1209
2019.02.21T22:33:17.064,  19.44, 1252
2019.02.21T22:33:17.084,  23.44, 1216
2019.02.21T22:33:17.776, 1203
2019.02.21T22:33:18.089,  23.19, 1260
