time,control,temperature
333.0180092,10,46.5
334.0000038,10,44.75
335.0000038,10,44.75
336.0000038,10,47
337.0000038,10,47
338.0000038,10,47.5
339.0000038,10,47.5
340.0000038,10,47.25
341.0000038,10,47.25
342.0000038,10,48
343.0000038,10,48
344.0000038,10,48
345.0000038,10,48
346.0000038,10,48.25
347.0000038,10,48.25
348.0000038,10,48.75
349.0000038,10,48.75
350.0000038,10,48.5
351.0000038,10,48.5
352.0000038,10,48.75
353.0000038,10,48.75
354.0000038,10,48.5
355.0000038,10,48.5
356.0000038,10,48.75
357.0000038,10,48.75
358.0000038,10,48.75
359.0000038,10,48.75
360.0000038,10,48.75
361.0000038,10,48.75
362.0000038,10,47.25
363.0000038,10,47.25
364.0000038,10,48.25
365.0000038,10,48.25
366.0000038,10,49
367.0000038,10,49
368.0000038,10,48.25
369.0000038,10,48.25
370.0000038,10,48.25
371.0000038,10,48.25
372.0000038,10,48.5
373.0000038,10,48.5
374.0000038,10,48.5
375.0000038,10,48.5
376.0000038,10,49.25
377.0000038,10,49.25
378.0000038,10,49.25
379.0000038,10,49.25
380.0000038,10,49.25
381.0000038,10,49.25
382.0000038,10,49.75
383.0000038,10,49.75
384.0000038,10,49.75
385.0000038,10,49.75
386.0000038,10,49.5
387.0000038,10,49.5
388.0000038,10,50.25
389.0000038,10,50.25
390.0000038,10,50.25
391.0000038,10,50.25
392.0000038,10,50.5
393.0000038,10,50.5
394.0000038,10,50.75
395.0000038,10,50.75
396.0000038,10,51.5
397.0000038,10,51.5
398.0000038,10,50.25
399.0000038,10,50.25
400.0000038,10,51.75
401.0000038,10,51.75
402.0000038,10,51.5
403.0000038,10,51.5
404.0000038,10,51.75
405.0000038,10,51.75
406.0000038,10,52
407.0000038,10,52
408.0010109,10,51.75
409.0000038,10,51.75
410.0000038,10,52.5
411.0000038,10,52.5
412.0000038,10,52.25
413.0000038,10,52.25
414.0000038,10,52.5
415.0000038,10,52.5
416.0000038,10,52.25
417.0000038,10,52.25
418.0000038,10,53
419.0000038,10,53
420.0000038,10,52.75
421.0000038,10,52.75
422.0000038,10,53
423.0000038,10,53
424.0000038,10,53.25
425.0000038,10,53.25
426.0000038,10,53.5
427.0000038,10,53.5
428.0000038,10,53.75
429.0000038,10,53.75
430.0000038,10,54
431.0000038,10,54
432.0000038,10,53.75
433.0000038,10,53.75
434.0000038,10,54
435.0000038,10,54
436.0000038,10,54.5
437.0000038,10,54.5
438.0000038,10,54.5
439.0000038,10,54.5
440.0000038,10,54.75
441.0000038,10,54.75
442.0000038,10,55.25
443.0000038,10,55.25
444.0000038,10,55.25
445.0000038,10,55.25
446.0010109,10,55
447.0000038,10,55
448.0000038,10,57.25
449.0000038,10,57.25
450.0060158,10,55.5
451.0000038,10,55.5
452.0000038,10,56
453.0000038,10,56
454.0000038,10,56.25
455.0000038,10,56.25
456.0000038,10,56.25
457.0000038,10,56.25
458.0000038,10,56.5
459.0000038,10,56.5
460.0000038,10,56.25
461.0000038,10,56.25
462.0000038,10,56.75
463.0000038,10,56.75
464.0000038,10,56.75
465.0000038,10,56.75
466.0000038,10,57
467.0000038,10,57
468.0000038,10,57.25
469.0000038,10,57.25
470.0000038,10,57.25
471.0000038,10,57.25
472.0000038,10,57.25
473.0000038,10,57.25
474.0000038,10,57.75
475.0000038,10,57.75
476.0000038,10,57.75
477.0000038,10,57.75
478.0000038,10,57.75
479.0000038,10,57.75
480.0000038,10,58
481.0000038,10,58
482.0000038,10,58.25
483.0000038,10,58.25
484.0000038,10,58.75
485.0000038,10,58.75
486.0000038,10,58.5
487.0000038,10,58.5
488.0000038,10,58.5
489.0000038,10,58.5
490.0000038,10,58.5
491.0000038,10,58.5
492.0000038,10,58.75
493.0000038,10,58.75
494.0000038,10,58.75
495.0000038,10,58.75
496.0000038,10,58.75
497.0000038,10,59.5
498.0000038,10,59.5
499.0000038,10,59
500.0000038,10,59
501.0000038,10,59.5
502.0000038,10,59.5
503.0000038,10,59.75
504.0000038,10,59.75
505.0000038,10,59.75
506.0000038,10,59.75
507.0000038,10,60
508.0000038,10,60
509.0000038,10,60.25
510.0000038,10,60.25
511.0000038,10,60
512.0000038,10,60
513.0000038,10,60.5
514.0000038,10,60.5
515.0000038,10,60.75
516.0000038,10,60.75
517.0000038,10,60.5
518.0000038,10,60.5
519.0000038,10,60.5
520.0000038,10,60.5
521.0000038,10,60.75
522.0000038,10,60.75
523.0000038,10,60.5
524.0009804,10,60.5
525.0000038,10,61
526.0000038,10,61
527.0000038,10,61.25
528.0000038,10,61.25
529.0000038,10,61
530.0000038,10,61
531.0000038,10,61.5
532.0000038,10,61.5
533.0000038,10,61.25
534.0000038,10,61.25
535.0000038,10,63
536.0000038,10,63
537.0000038,10,63
538.0000038,10,61.75
539.0000038,10,64
540.0000038,10,64
541.0000038,10,64.5
542.0000038,10,64.5
543.0000038,10,64.5
544.0000038,10,64.5
545.0000038,10,65
546.0000038,10,65
547.0000038,10,64.75
548.0000038,10,64.75
549.0000038,10,64.5
550.0000038,10,64.5
551.0000038,10,65
552.0000038,10,65
553.0000038,10,65.25
554.0000038,10,65.25
555.0000038,10,65.5
556.0000038,10,65.5
557.0000038,10,65.5
558.0000038,10,65.5
559.0000038,10,65.25
560.0000038,10,65.25
561.0000038,10,65.5
562.0000038,10,65.5
563.0000038,10,65.75
564.0000038,10,65.75
565.0000038,10,66
566.0000038,10,66
567.0000038,10,65.5
568.0000038,10,65.5
569.0000038,10,66.25
570.0000038,10,66.25
571.0000038,10,65.75
572.0000038,10,65.75
573.0000038,10,65
574.0000038,10,65
575.0000038,10,64.5
576.0000038,10,64.5
577.0000038,10,64.5
578.0000038,10,64.5
579.0000038,10,65.25
580.0000038,10,65.25
581.0000038,10,66.75
582.0000038,10,66.75
583.0000038,10,66.5
584.0000038,10,66.5
585.0009804,10,66
586.0000038,10,66
587.0000038,10,66.25
588.0009804,10,66.25
589.0000038,10,66
590.0000038,10,66
591.0000038,10,65.5
592.0000038,10,65.5
593.0000038,10,65
594.0000038,10,65
595.0000038,10,65.25
596.0000038,10,65.25
597.0000038,10,65.25
598.0000038,10,65.25
599.0000038,10,65.25
600.0000038,10,65.25
601.0000038,10,65.5
602.0000038,10,65.5
603.0000038,10,65.25
604.0000038,10,65.25
605.0000038,10,66
606.0000038,10,66
607.0000038,10,65.75
608.0000038,10,65.75
609.0000038,10,65.5
610.0000038,10,65.5
611.0000038,10,65.5
612.0000038,10,65.5
613.0000038,10,65.75
614.0000038,10,65.75
615.0000038,10,68
616.0000038,10,68
617.0000038,10,66
618.0000038,10,66
619.0000038,10,66.25
620.0000038,10,66.25
621.0000038,10,66.25
622.0000038,10,66.25
623.0000038,10,66.5
624.0000038,10,66.5
625.0000038,10,66.5
626.0000038,10,66.5
627.0000038,10,66.25
628.0000038,10,66.25
629.0000038,10,67
630.0000038,10,67
631.0000038,10,66.75
632.0000038,10,66.75
633.0000038,10,67
634.0000038,10,67
635.0000038,10,67
636.0000038,10,67
637.0000038,10,67
638.0000038,10,67
639.0000038,10,67.25
640.0000038,10,67.25
641.0000038,10,67.75
642.0000038,10,67.75
643.0000038,10,67.25
644.0000038,10,67.25
645.0000038,10,67.5
646.0000038,10,67.5
647.0000038,10,67.75
648.0000038,10,67.75
649.0000038,10,67.75
650.0000038,10,67.75
651.0000038,10,68
652.0000038,10,68
653.0000038,10,68
654.0000038,10,68
655.0000038,10,67.75
656.0000038,10,67.75
657.0000038,10,68.25
658.0000038,10,68.25
659.0009804,10,68.25
660.0000038,10,68.25
661.0000038,10,68.5
662.0000038,10,68.5
663.0000038,10,68.25
664.0000038,10,68.25
665.0000038,10,68.25
666.0000038,10,68.25
667.0000038,10,68.75
668.0000038,10,68.75
669.0000038,10,68.75
670.0000038,10,68.75
671.0000038,10,69
672.0000038,10,69
673.0000038,10,68.75
674.0000038,10,68.75
675.0000038,10,69.25
676.0000038,10,69.25
677.0000038,10,69
678.0000038,10,69
679.0000038,10,68.75
680.0000038,10,68.75
681.0000038,10,69
682.0000038,10,69
683.0000038,10,69
684.0000038,10,69
685.0000038,10,69.25
686.0000038,10,69.25
687.0000038,10,69.75
688.0000038,10,69.75
689.0000038,10,69.5
690.0000038,10,69.5
691.0000038,10,69.75
692.0000038,10,69.75
693.0000038,10,69.75
694.0000038,10,69.75
695.0000038,10,69.75
696.0000038,10,69.75
697.0000038,10,69.75
698.0000038,10,69.75
699.0000038,10,69.25
700.0000038,10,69.25
701.0000038,10,70.25
702.0000038,10,70.25
703.0000038,10,70.25
704.0000038,10,70.25
705.0000038,10,70
706.0000038,10,70
707.0000038,10,70
708.0000038,10,70
709.0000038,10,70.5
710.0000038,10,70.5
711.0000038,10,72.25
712.0000038,10,72.25
713.0000038,10,70.5
714.0000038,10,70.5
715.0000038,10,70.25
716.0000038,10,70.25
717.0000038,10,70.5
718.0000038,10,70.5
719.0000038,10,70.75
720.0000038,10,70.75
721.0000038,10,70.75
722.0000038,10,70.75
723.0000038,10,70.75
724.0000038,10,70.75
725.0000038,10,71
726.0000038,10,71
727.0000038,10,71
728.0000038,10,71
729.0000038,10,71
730.0000038,10,71
731.0000038,10,71
732.0000038,10,71
733.0000038,10,71
734.0000038,10,71.5
735.0000038,10,71.5
736.0000038,10,71.25
737.0000038,10,71.25
738.0000038,10,71.25
739.0000038,10,71.25
740.0000038,10,71
741.0000038,10,71
742.0000038,10,71.25
743.0000038,10,71.25
744.0000038,10,71.5
745.0000038,10,71.5
746.0000038,10,71.5
747.0000038,10,71.5
748.0000038,10,71.5
749.0000038,10,71.5
750.0000038,10,71.75
751.0000038,10,71.75
752.0000038,10,71.5
753.0000038,10,71.5
754.0000038,10,71.75
755.0000038,10,71.75
756.0000038,10,71.75
757.0000038,10,71.75
758.0000038,10,72
759.0000038,10,72
760.0000038,10,72
761.0000038,10,72
762.0000038,10,72
763.0000038,10,72
764.0000038,10,72
765.0000038,10,72
766.0000038,10,72.25
767.0000038,10,72.25
768.0000038,10,72
769.0000038,10,72
770.0000038,10,72.25
771.0000038,10,72.25
772.0000038,10,72
773.0000038,10,72
774.0000038,10,72.5
775.0000038,10,72.5
776.0000038,10,73
777.0000038,10,73
778.0000038,10,72.75
779.0000038,10,72.75
780.0000038,10,72.5
781.0000038,10,72.5
782.0000038,10,74
783.0000038,10,74
784.0000038,10,73.25
785.0000038,10,73.25
786.002018,10,72.75
787.0000038,10,72.75
788.0000038,10,73.5
789.0000038,10,73.5
790.0000038,10,74.5
791.0000038,10,74.5
792.0000038,10,73.75
793.0000038,10,73.75
794.0000038,10,73
795.0000038,10,73
796.0000038,10,73.25
797.0000038,10,73.25
798.0000038,10,73
799.0000038,10,73
800.0000038,10,73.5
801.0000038,10,73.5
802.0000038,10,73.25
803.0000038,10,73.25
804.0000038,10,73.75
805.0000038,10,73.75
806.0000038,10,73.25
807.0000038,10,73.25
808.0000038,10,73.75
809.0000038,10,73.75
810.0000038,10,73.5
811.0000038,10,73.5
812.0000038,10,73.75
813.0000038,10,73.75
814.0000038,10,72
815.0000038,10,72
816.0000038,10,73.75
817.0000038,10,73.75
818.0000038,10,73.75
819.0000038,10,73.75
820.0000038,10,74
821.0000038,10,74
822.0000038,10,74.25
823.0000038,10,74.25
824.0000038,10,74
825.0000038,10,74
826.0000038,10,74
827.0000038,10,74
828.0000038,10,74.75
829.0000038,10,74.75
830.0000038,10,73.25
831.0000038,10,73.25
832.0000038,10,76.25
833.0000038,10,76.25
834.0009804,10,76.5
835.0000038,10,76.5
836.0009804,10,73.5
837.0000038,10,73.5
838.0000038,10,75.75
839.0000038,10,75.75
840.0000038,10,76.75
841.0000038,10,76.75
842.0000038,10,76.75
843.0000038,10,76.75
844.0000038,10,76.75
845.0000038,10,76.75
846.0000038,10,77
847.0000038,10,77
848.0000038,10,77
849.0000038,10,77
850.0000038,10,77.25
851.0000038,10,77.25
852.0000038,10,76.25
853.0000038,10,76.25
854.0000038,10,73.5
855.0000038,10,73.5
856.0000038,10,75.25
857.0000038,10,75.25
858.0000038,10,75
859.0000038,10,75
860.0000038,10,74.75
861.0000038,10,74.75
862.0000038,10,76.75
863.0000038,10,76.75
864.0000038,10,77.25
865.0000038,10,77.25
866.0000038,10,77
867.0000038,10,77
868.0000038,10,74.25
869.0000038,10,74.25
870.0000038,10,74
871.0000038,10,74
872.0000038,10,77.5
873.0000038,10,77.5
874.0000038,10,72.75
875.0000038,10,72.75
876.0000038,10,73
877.0000038,10,73
878.0000038,10,72.75
879.0000038,10,72.75
880.0000038,10,73.25
881.0000038,10,73.25
882.0000038,10,77
883.0000038,10,77
884.0000038,10,75.5
885.0000038,10,75.5
886.0000038,10,75.5
887.0000038,10,75.5
888.0000038,10,75.25
889.0000038,10,75.25
890.0000038,10,75.25
891.0000038,10,75.25
892.0000038,10,75.25
893.0000038,10,75.25
894.0000038,10,68.25
895.0000038,10,68.25
896.0000038,10,75.75
897.0000038,10,75.75
898.0000038,10,75.75
899.0000038,10,78
900.0000038,10,77
901.0000038,10,77
902.0000038,10,75.25
903.0000038,10,75.25
904.0000038,10,74
905.0000038,10,74
906.0000038,10,75.5
907.0000038,10,75.5
908.0000038,10,69.75
909.0000038,10,69.75
910.0000038,10,138.5
911.0000038,10,138.5
912.0000038,10,76.75
913.0009804,10,76.75
914.0000038,10,76.5
915.0000038,10,76.5
916.0000038,10,76.75
917.0000038,10,76.75
918.0000038,10,76.75
919.0000038,10,76.75
920.0000038,10,77.25
921.0000038,10,77.25
922.0000038,10,77.25
923.0000038,10,77.25
924.0000038,10,77
925.0000038,10,77
926.0000038,10,77
927.0000038,10,77
928.0000038,10,77.25
929.0000038,10,77.25
930.0000038,10,77
931.0000038,10,77
932.0000038,10,77.25
933.0000038,10,77.25
934.0000038,10,77.25
935.0000038,10,77.25
936.0000038,10,77.25
937.0000038,10,77.25
938.0000038,10,77.5
939.0000038,10,77.5
940.0000038,10,77.5
941.0000038,10,77.5
942.0000038,10,77.25
943.0000038,10,77.25
944.0000038,10,77.25
945.0000038,10,77.25
946.0000038,10,77.75
947.0000038,10,77.75
948.0000038,10,75
949.0000038,10,75
950.0000038,10,77.5
951.0000038,10,77.5
952.0000038,10,77.5
953.0000038,10,77.5
954.0000038,10,77.5
955.0000038,10,77.5
956.0000038,10,77.75
957.0000038,10,77.75
958.0000038,10,77.5
959.0000038,10,77.5
960.0000038,10,77.75
961.0009804,10,77.75
962.0000038,10,77.25
963.0000038,10,77.25
964.0000038,10,78
965.0000038,10,78
966.0000038,10,77.75
967.0000038,10,77.75
968.0000038,10,77.5
969.0000038,10,77.5
970.0000038,10,77.25
971.0000038,10,77.25
972.0000038,10,77
973.0000038,10,77
974.0000038,10,77
975.0000038,10,77
976.0000038,10,79.75
977.0000038,10,79.75
978.0000038,10,78.75
979.0000038,10,78.75
980.0000038,10,78.75
981.0000038,10,77
982.0000038,10,77
983.0000038,10,77.75
984.0000038,10,77.75
985.0000038,10,77.25
986.0000038,10,77.25
987.0000038,10,77.75
988.0000038,10,77.75
989.0000038,10,77.75
990.0000038,10,77.75
991.0000038,10,78.25
992.0000038,10,78.25
993.0000038,10,78
994.0000038,10,78
995.0000038,10,78.25
996.0000038,10,78.25
997.0000038,10,77
998.0000038,10,77
999.0000038,10,77.25
1000.000004,10,77.25
1001.000004,10,77.5
1002.000004,10,77.5
1003.000004,10,77.5
1004.000004,10,77.5
1005.000004,10,77.75
1006.000004,10,77.75
1007.000004,10,77.75
1008.000004,10,77.75
1009.000004,10,78
1010.000004,10,78
1011.000004,10,77.75
1012.000004,10,77.75
1013.000004,10,78
1014.000004,10,78
1015.000004,10,77
1016.000004,10,77
1017.000004,10,77.5
1018.000004,10,77.5
1019.001957,10,78
1020.00098,10,78
1021.000004,10,78.25
1022.000004,10,78.25
1023.000004,10,77.25
1024.000004,10,77.25
1025.000004,10,77.25
1026.000004,10,77.25
1027.000004,10,78.5
1028.000004,10,78.5
1029.000004,10,78.75
1030.000004,10,78.75
1031.000004,10,78.25
1032.000004,10,78.25
1033.000004,10,171.75
1034.000004,10,171.75
1035.000004,10,79.5
1036.000004,10,79.5
1037.000004,10,79
1038.00098,10,79
1039.000004,10,81.25
1040.000004,10,81.25
1041.000004,10,81
1042.000004,10,81
1043.000004,10,80.5
1044.00098,10,80.5
1045.000004,10,81
1046.000004,10,81
1047.000004,10,81
1048.000004,10,81
1049.000004,10,81
1050.000004,10,81
1051.000004,10,81
1052.000004,10,81
1053.000004,10,79.75
1054.000004,10,79.75
1055.000004,10,79.25
1056.000004,10,79.25
1057.000004,10,77
1058.000004,10,77
1059.000004,10,79
1060.000004,10,79
1061.000004,10,79.75
1062.000004,10,79.75
1063.000004,10,79
1064.000004,10,79
1065.000004,10,79
1066.000004,10,79
1067.000004,10,79.25
1068.000004,10,79.25
1069.000004,10,79.5
1070.000004,10,79.5
1071.000004,10,79.25
1072.000004,10,79.25
1073.000004,10,78.75
1074.00098,10,78.75
1075.000004,10,79.25
1076.000004,10,79.25
1077.000004,10,79.25
1078.000004,10,79.25
1079.000004,10,79.5
1080.000004,10,79.5
1081.00098,10,79.25
1082.000004,10,79.25
1083.000004,10,79.5
1084.000004,10,79.5
1085.000004,10,79.5
1086.000004,10,79.5
1087.000004,10,79.5
1088.000004,10,79.5
1089.000004,10,79.25
1090.000004,10,79.25
1091.000004,10,79.5
1092.000004,10,79.5
1093.000004,10,79.5
1094.000004,10,79.5
1095.000004,10,79.75
1096.000004,10,79.75
1097.000004,10,53.25
1098.00098,10,53.25
1099.000004,10,78
1100.000004,10,78
1101.000004,10,76.75
1102.000004,10,76.75
1103.000004,10,79.5
1104.000004,10,79.5
1105.000004,10,79.5
1106.000004,10,79.5
1107.000004,10,79.75
1108.000004,10,79.75
1109.000004,10,79.5
1110.004032,10,79.5
1111.000004,10,79.5
1112.000004,10,79.5
1113.00098,10,80
1114.000004,10,80
1115.000004,10,79.75
1116.000004,10,79.75
1117.000004,10,80
1118.000004,10,80
1119.000004,10,80
1120.017948,10,80
1121.015995,10,79.5
1122.000004,10,79.5
1123.017948,10,79.75
1124.000004,10,79.75
1125.000004,10,80
1126.000004,10,80
1127.000004,10,79.5
1128.000004,10,79.5
1129.000004,10,79.75
1130.000004,10,79.75
1131.000004,10,188.75
1132.000004,10,188.75
1133.000004,10,80
1134.000004,10,80
1135.000004,10,79.75
1136.000004,10,79.75
1137.000004,10,79.75
1138.010014,10,79.75
1139.000004,10,80
1140.010014,10,80
1141.000004,10,79.75
1142.000004,10,79.75
1143.000004,10,80
1144.000004,10,80
1145.010014,10,79.75
1146.01099,10,79.75
1147.000004,10,80.25
1148.012943,10,80.25
1149.01099,10,80.25
1150.000004,10,80.25
1151.000004,10,80.25
1152.004032,10,80.25
1153.014042,10,80.25
1154.009037,10,80.25
1155.011967,10,80
1156.000004,10,80
1157.063969,10,80
1158.000004,10,80
1159.010014,10,80.25
1160.000004,10,80.25
1161.000004,10,80.25
1162.000004,10,80.25
1163.000004,10,80.25
1164.000004,10,80.25
1165.000004,10,80.5
1166.000004,10,80.5
1167.000004,10,80.25
1168.000004,10,80.25
1169.000004,10,80
1170.000004,10,80
1171.000004,10,80.5
1172.000004,10,80.5
1173.000004,10,80.5
1174.000004,10,80.5
1175.000004,10,80
1176.000004,10,80
1177.000004,10,80.75
1178.000004,10,80.75
1179.000004,10,80.75
1180.000004,10,80.75
1181.000004,10,80.5
1182.000004,10,80.5
1183.000004,10,80.5
1184.000004,10,80.5
1185.000004,10,80.5
1186.000004,10,80.5
1187.000004,10,80.5
1188.000004,10,80.5
1189.000004,10,80.75
1190.000004,10,80.75
1191.000004,10,80.75
1192.000004,10,80.75
1193.006962,10,80.75
1194.000004,10,80.75
1195.000004,10,80.75
1196.000004,10,80.75
1197.000004,10,81
1198.000004,10,81
1199.000004,10,80.75
1200.000004,10,80.75
1201.000004,10,80.75
1202.000004,10,80.75
1203.000004,10,81.25
1204.000004,10,81.25
1205.000004,10,81
1206.000004,10,81
1207.000004,10,80.75
1208.000004,10,80.75
1209.000004,10,80.75
1210.000004,10,80.75
1211.000004,10,81
1212.000004,10,81
1213.000004,10,81
1214.000004,10,81
1215.000004,10,81
1216.000004,10,81
1217.000004,10,81
1218.000004,10,81
1219.000004,10,80.5
1220.000004,10,80.5
1221.000004,10,79.75
1222.000004,10,79.75
1223.000004,10,80
