time,control,temperature
776.496,39,109
777.008,39,110
777.504,39,110
778,39,109.75
778.512,39,109.75
779.008,39,110.25
779.504,39,110.25
780,39,110
780.496,39,110
781.008,39,110.25
781.504,39,110.25
782,39,110.25
782.512,39,110.25
783.008,39,110.5
783.504,39,110.5
784,39,110.5
784.496,39,110.5
785.008,39,110.75
785.504,39,110.75
786,39,110.25
786.512,39,110.25
787.008,39,110.25
787.504,39,110.25
788,39,110.25
788.496,39,110.25
789.008,39,110.5
789.504,39,110.5
790,39,110.75
790.512,39,110.75
791.008,39,110.75
791.504,39,110.75
792,39,110.25
792.496,39,110.25
793.008,39,110.75
793.504,39,110.75
794,39,110.75
794.512,39,110.75
795.008,39,111
795.504,39,111
796,39,111
796.496,39,111
797.008,39,111.25
797.504,39,111.25
798,39,111
798.512,39,111
799.008,39,111.25
799.504,39,111.25
800,39,111
800.496,39,111
801.008,39,111
801.504,39,111
802,39,111.5
802.512,39,111.5
803.008,39,111.25
803.504,39,111.25
804,39,111.75
804.496,39,111.75
805.008,39,111
805.504,39,111
806,39,111.25
806.512,39,111.25
807.008,39,111.75
807.504,39,111.75
808,39,111.25
808.496,39,111.25
809.008,39,111.75
809.504,39,111.75
810,39,112
810.512,39,112
811.008,39,111.5
811.504,39,111.5
812,39,111.75
812.496,39,111.75
813.008,39,111.75
813.504,39,111.75
814,39,111.75
814.512,39,111.75
815.008,39,111.75
815.504,39,111.75
816,39,111.75
816.496,39,111.75
817.008,39,111.75
817.504,39,111.75
818,39,112
818.512,39,112
819.008,39,112.25
819.504,39,112.25
820,39,111.75
820.496,39,111.75
821.008,39,112
821.504,39,112
822,39,112.5
822.512,39,112.5
823.008,39,112.25
823.504,39,112.25
824,39,112.75
824.496,39,112.75
825.008,39,112.5
825.504,39,112.5
826,39,112.5
826.512,39,112.5
827.008,39,112.75
827.504,39,112.75
828,39,112.25
828.496,39,112.25
829.008,39,112.75
829.504,39,112.75
830,39,112.5
830.512,39,112.5
831.008,39,112.75
831.504,39,112.75
832,39,112.25
832.496,39,112.25
833.008,39,113
833.504,39,113
834,39,113
834.512,39,113
835.008,39,113.25
835.504,39,113.25
836,39,112.75
836.496,39,112.75
837.008,39,112.75
837.504,39,112.75
838,39,113.25
838.512,39,113.25
839.008,39,113
839.504,39,113
840,39,113
840.496,39,113
841.008,39,113
841.504,39,113
842,39,113.25
842.512,39,113.25
843.008,39,112.75
843.504,39,112.75
844,39,113.75
844.496,39,113.75
845.008,39,113.5
845.504,39,113.5
846,39,113.5
846.512,39,113.5
847.008,39,113.5
847.504,39,113.25
848,39,113.25
848.496,39,113.25
849.008,39,113.25
849.504,39,113.75
850,39,113.75
850.512,39,113.75
851.008,39,113.75
851.504,39,113.75
852,39,113.75
852.496,39,114
853.008,39,114
853.504,39,114
854,39,114
854.512,39,113.5
855.008,39,113.5
855.504,39,114
856,39,114
856.496,39,113.75
857.008,39,113.75
857.504,39,114
858.288,39,114
858.512,39,114
859.008,39,114
859.504,39,114
860,39,114
860.496,39,114.25
861.008,39,114.25
861.504,39,114.25
862,39,114.25
862.512,39,114.25
863.008,39,114.25
863.504,39,114.25
864,39,114.25
864.496,39,114.5
865.008,39,114.5
865.504,39,114.25
866,39,114.25
866.512,39,113.75
867.008,39,113.75
867.504,39,114.25
868,39,114.25
868.496,39,114.25
869.008,39,114.25
869.504,39,114.25
870,39,114.25
870.512,39,114.75
871.008,39,114.75
871.504,39,114.25
872,39,114.25
872.496,39,114
873.008,39,114
873.504,39,114.5
874,39,114.5
874.512,39,114.75
875.008,39,114.75
875.504,39,114.25
876,39,114.25
876.496,39,114.75
877.008,39,114.75
877.504,39,114.75
878,39,114.75
878.512,39,114.5
879.008,39,114.5
879.504,39,114.5
880,39,114.5
880.496,39,114.75
881.008,39,114.75
881.504,39,114.5
882,39,114.5
882.512,39,114.75
883.008,39,114.75
883.504,39,114.5
884,39,114.5
884.496,39,114.75
885.008,39,114.75
885.504,39,115
886,39,115
886.512,39,115.25
887.008,39,115.25
887.504,39,114.5
888,39,114.5
888.496,39,115.5
889.008,39,115.5
889.504,39,114.75
890,39,114.75
890.512,39,115
891.008,39,115
891.504,39,115
892,39,115
892.496,39,115
893.008,39,115
893.504,39,115
894,39,115
894.512,39,115
895.008,39,115
895.504,39,115.5
896,39,115.5
896.496,39,115.5
897.008,39,115.5
897.504,39,115
898,39,115
898.512,39,115.25
899.008,39,115.25
899.504,39,115.75
900,39,115.75
900.496,39,115.75
901.008,39,115.75
901.504,39,115
902,39,115
902.512,39,115.5
903.008,39,115.5
903.504,39,115.5
904,39,115.5
904.496,39,116
905.008,39,116
905.504,39,115.75
906,39,115.75
906.512,39,116
907.008,39,116
907.504,39,116
908,39,116
908.496,39,115.75
909.008,39,115.75
909.504,39,116.25
910,39,116.25
910.512,39,116
911.008,39,116
911.504,39,116
912,39,116
912.512,39,115.5
913.008,39,115.5
913.504,39,116
914,39,116
914.512,39,116.5
915.008,39,116.5
915.504,39,116.5
916,39,116.5
916.496,39,116
917.008,39,116
917.504,39,116.5
918,39,116.5
918.512,39,116.25
919.008,39,116.25
919.504,39,116.25
920,39,116.25
920.496,39,116
921.008,39,116
921.504,40,116.25
922,40,116.25
922.512,39,116.5
923.008,39,116.5
923.504,39,116.5
924,39,116.5
924.496,39,116.5
925.008,39,116.5
925.504,39,116.75
926,39,116.75
926.512,39,116.75
927.008,39,116.75
927.504,39,116.75
928,39,116.75
928.496,39,116.75
929.008,39,116.75
929.504,39,116.5
930,39,116.5
930.512,39,116.25
931.008,39,116.25
931.504,39,116.25
932,39,116.75
932.496,39,116.75
933.008,39,117
933.504,39,117
934,39,117
934.512,39,117
935.008,39,117
935.504,39,117
936,39,117
936.496,39,117
937.008,39,116.25
937.504,39,116.25
938,39,115.25
938.512,39,115.25
939.008,39,115.5
939.504,39,115.5
940,39,115.75
940.496,39,115.75
941.008,39,114.25
941.504,39,114.25
942,39,114.5
942.512,39,114.5
943.008,39,113
943.504,39,113
944,39,111.75
944.496,39,111.75
945.008,40,112.25
945.504,40,112.25
946,39,112.75
946.512,39,112.75
947.008,39,114.25
947.504,39,114.25
948,39,116.25
948.496,39,116.25
949.008,39,115.25
949.504,39,115.25
950,39,118.25
950.512,39,118.25
951.008,39,118.25
951.504,39,118.25
952,39,119.25
952.496,39,119.25
953.008,39,120
953.504,39,120
954,39,119.75
954.512,39,119.75
955.008,39,121
955.504,39,121
956,39,121
956.496,39,121
957.008,39,121
957.504,39,121
958,39,120.25
958.512,39,120.25
959.008,39,119.25
959.504,39,119.25
960,40,118.75
960.496,40,118.75
961.008,39,118.75
961.504,39,118.75
962,39,118.75
962.512,39,118.75
963.008,39,118.5
963.504,39,118.5
964,39,118
964.496,39,118
965.008,39,119.5
965.504,39,119.5
966,39,119.25
966.512,39,119.25
967.008,39,119.75
967.504,39,119.75
968,39,120
968.496,39,120
969.008,39,120.25
969.504,39,120.25
970,39,120.25
970.512,39,120.25
971.008,39,120
971.504,39,120
972,39,120.25
972.496,39,120.25
973.008,39,120.25
973.504,39,120.25
974,39,119.5
974.512,39,119.5
975.008,39,119
975.504,39,119
976,39,118.25
976.496,39,118.25
977.008,39,118.5
977.504,39,118.5
978,39,118.5
978.512,39,118.5
979.008,39,118.5
979.504,39,118.5
980,39,118.25
980.496,39,118.25
981.008,39,118.25
981.504,39,118.25
982,39,118
982.512,39,118
983.008,39,118.5
983.504,39,118.5
984,39,118.5
984.496,39,118.5
985.008,39,118.25
985.504,39,118.25
986,39,118.5
986.512,39,118.5
987.008,39,118.5
987.504,39,118.5
988,39,118.75
988.496,39,118.75
989.008,39,118.75
989.504,39,118.75
990,39,118.75
990.512,39,118.75
991.008,39,118.75
991.504,39,118.75
992,39,118.25
992.496,39,118.25
993.008,39,118.75
993.504,39,118.75
994,39,119
994.512,39,119
995.008,39,118.75
995.504,39,118.75
996,39,119
996.496,39,119
997.008,39,118.75
997.504,39,118.75
998,39,118.75
998.512,39,118.75
999.008,39,118.75
999.504,39,118.75
1000,39,119
1000.496,39,119
1001.008,39,118.75
1001.504,39,118.75
1002,39,119
1002.512,39,119
1003.008,39,118.75
1003.504,39,118.75
1004,39,118.75
1004.496,39,118.75
1005.008,39,118.75
1005.504,39,118.75
1006,39,118.75
1006.512,39,118.75
1007.008,39,118.75
1007.504,39,118.75
1008,39,118.75
1008.496,39,119.25
1009.008,39,119.25
1009.504,39,119.25
1010,39,119.25
1010.512,39,119.25
1011.008,39,119.25
1011.504,39,119.25
1012,39,119.25
1012.496,39,119
1013.008,39,119
1013.504,39,119.5
1014,39,119.5
1014.512,39,119.5
1015.008,39,119.5
1015.504,39,119.25
1016,39,119.25
1016.496,39,119.5
1017.008,39,119.5
1017.504,39,119.5
1018,39,119.5
1018.512,39,119.25
1019.008,39,119.25
1019.504,40,119.75
1020,40,119.75
1020.496,39,119.5
1021.008,39,119.5
1021.504,39,119.25
1022,39,119.25
1022.512,39,120
1023.008,39,120
1023.504,39,119.75
1024,39,119.75
1024.496,39,119.5
1025.008,39,119.5
1025.504,39,119
1026,39,119
1026.512,39,119.5
1027.008,39,119.5
1027.504,39,119
1028,39,119
1028.512,39,119.75
1029.008,39,119.75
1029.504,39,119.5
1030,39,119.5
1030.512,39,120.25
1031.008,39,120.25
1031.504,39,120
1032,39,120
1032.496,39,120
1033.008,39,120
1033.504,39,120
1034,39,120
1034.512,39,120
1035.008,39,120
1035.504,39,120
1036,39,120
1036.496,39,119.75
1037.008,39,119.75
1037.504,39,119.75
1038,39,119.75
1038.512,39,119.75
1039.008,39,119.75
1039.504,39,119.75
1040,39,119.75
1040.496,39,119.25
1041.008,39,119.25
1041.504,39,120.25
1042,39,120.25
1042.512,39,120
1043.008,39,120
1043.504,39,120.25
1044,39,120.25
1044.496,39,120
1045.008,39,120
1045.504,39,120.5
1046,39,120.5
1046.512,39,120
1047.008,39,120
1047.504,39,120.5
1048,39,120.5
1048.496,39,120
1049.008,39,120
1049.504,39,120.5
1050,39,120.5
1050.512,39,120.25
1051.008,39,120.25
1051.504,39,120.25
1052,39,120.25
1052.496,39,120.25
1053.008,39,120.25
1053.504,39,120
1054,39,120
1054.512,39,120.5
1055.008,39,120.5
1055.504,39,120.25
1056,39,120.25
1056.496,39,120.25
1057.008,39,120.25
1057.504,39,120.5
1058,39,120.5
1058.512,39,120.25
1059.008,39,120.25
1059.504,39,120.25
1060,39,120.25
1060.496,39,120.5
1061.008,39,120.5
1061.504,39,120.25
1062,39,120.25
1062.512,39,121
1063.008,39,121
1063.504,39,120.5
1064,39,120.5
1064.496,39,120
1065.008,39,120
1065.504,39,120.75
1066,39,120.75
1066.512,39,120.75
1067.008,39,120.75
1067.504,39,121
1068,39,121
1068.496,39,120.75
1069.008,39,120.75
1069.504,39,120.5
1070,39,120.5
1070.512,39,120.75
1071.008,39,120.75
1071.504,39,121
1072,39,121
1072.496,39,121
1073.008,39,121
1073.504,39,120.75
1074,39,120.75
1074.512,39,120.75
1075.008,39,120.75
1075.504,39,120.75
1076,39,120.75
1076.496,39,120.75
1077.008,39,120.75
1077.504,39,121
1078,39,121
1078.512,39,120.75
1079.008,39,120.75
1079.504,39,120.75
1080,39,120.75
1080.496,39,121
1081.008,39,121
1081.504,39,120.75
1082,39,120.75
1082.512,39,121
1083.008,39,121
1083.504,39,120.75
1084,39,120.75
1084.496,39,121
1085.008,39,121
1085.504,39,121.5
1086,39,121.5
1086.512,39,120.5
1087.008,39,120.5
1087.504,39,120.75
1088,39,120.75
1088.496,39,121.25
1089.008,39,121.25
1089.504,39,121.5
1090,39,121.5
1090.512,39,120.75
1091.008,39,120.75
1091.504,39,121
1092,39,121
1092.496,39,121
1093.008,39,121
1093.504,39,121.5
1094,39,121.5
1094.512,39,121.25
1095.008,39,121.25
1095.504,39,121.25
1096,39,121.25
1096.496,39,121.5
1097.008,39,121.5
1097.504,39,121.25
1098,39,121.25
1098.512,39,121.75
1099.008,39,121.75
1099.504,39,121.5
1100,39,121.5
1100.496,39,121
1101.008,39,121
1101.504,39,121
1102,39,121.5
1102.512,39,121.5
1103.008,39,121.5
1103.504,39,121.5
1104,39,121.5
1104.496,39,121.5
1105.008,39,121.5
1105.504,39,121.5
1106.016,39,121.5
1106.624,39,121
1107.008,39,121
1107.504,39,121
1108,39,121
1108.496,39,121
1109.008,39,121.25
1109.504,39,121.25
1110,39,121.5
1110.512,39,121.5
1111.008,40,121.25
1111.504,40,121.25
1112,39,122
1112.496,39,122
1113.008,39,121
1113.504,39,121
1114.096,39,121.75
1114.512,39,121.75
1115.008,39,121.75
1115.504,39,121.75
1116,39,121.75
1116.496,39,121.75
1117.008,39,122
1117.504,39,122
1118,39,122
1118.512,39,122
1119.008,39,121.5
1119.504,39,121.5
1120,39,122
1120.496,39,122
1121.008,39,122
1121.504,39,122
1122,39,122
1122.512,39,122
1123.008,39,122
1123.504,39,122
1124,39,122
1124.496,39,122
1125.008,39,121.75
1125.504,39,121.75
1126,40,122.25
1126.512,40,122.25
1127.008,39,122.25
1127.504,39,122.25
1128.016,39,122.25
1128.496,39,122.25
1129.008,39,122.25
1129.504,39,122.25
1130,39,122.25
1130.512,39,122.25
1131.008,39,122
1131.504,39,122
1132,39,122.25
1132.496,39,122.25
1133.008,39,121.75
1133.504,39,121.75
1134,39,122.25
1134.512,39,122.25
1135.008,39,122.25
1135.504,39,122.25
1136,39,122.25
1136.496,39,122.25
1137.008,39,122
1137.504,39,122
1138,39,122.25
1138.512,39,122.25
1139.008,39,122
1139.504,39,122
1140,39,121.75
1140.496,39,121.75
1141.008,39,122.25
1141.504,39,122.25
1142,39,122.5
1142.512,39,122.5
1143.008,39,122.5
1143.504,39,122.5
1144,39,122.25
1144.496,39,122.25
1145.008,39,122.25
1145.504,39,122.25
1146,39,122.5
1146.512,39,122.5
1147.008,39,122.5
1147.504,39,122.5
1148,39,122.5
1148.496,39,122.5
1149.008,39,122
1149.504,39,122
1150,39,122.25
1150.512,39,122.25
1151.008,39,122.25
1151.504,39,122.25
1152,39,122.75
1152.496,39,122.75
1153.008,39,122.5
1153.504,39,122.5
1154,39,123
1154.512,39,123
1155.008,39,122.25
1155.504,39,122.25
1156,39,122.25
1156.496,39,122.25
1157.008,39,122.75
1157.504,39,122.75
1158,39,122.75
1158.512,39,122.75
1159.008,39,122.75
1159.504,39,122.75
1160,39,122.75
1160.496,39,122.75
1161.008,39,122
1161.504,39,122
1162,39,122
1162.512,39,122
1163.008,39,122.25
1163.504,39,122.25
1164,39,120.25
1164.496,39,120.25
1165.008,39,119.25
1165.504,39,119.25
1166,39,117.75
1166.512,39,117.75
1167.008,39,118.5
1167.504,39,118.5
1168,39,118
1168.496,39,118
1169.008,39,117.75
1169.504,39,117.75
1170,39,118.75
1170.512,39,118.75
1171.008,39,118.5
1171.504,39,118.5
1172,39,120
1172.496,39,120
1173.008,39,121.75
1173.504,39,121.75
1174,39,121.5
1174.512,39,121.5
1175.008,39,124.5
1175.504,39,124.5
1176,39,123.5
1176.496,39,123.5
1177.008,39,125.5
1177.504,39,125.5
1178,39,125
1178.512,39,125
1179.008,39,125
1179.504,39,125
1180,39,126.25
1180.496,39,126.25
1181.008,39,126
1181.504,39,126
1182,39,126
1182.512,39,126
1183.008,39,124.5
1183.504,39,124.5
1184,39,124.25
1184.496,39,124.25
1185.008,39,124
1185.504,39,124
1186,39,124
1186.512,39,124
1187.008,39,123.75
1187.504,39,123.75
1188,39,124.25
1188.496,39,124.25
1189.008,39,123.75
1189.504,39,123.75
1190,39,123.75
1190.512,39,123.25
1191.008,39,123.25
1191.504,39,125
1192,39,125
1192.496,40,125
1193.008,40,125
1193.504,39,124.75
1194,39,124.75
1194.512,39,125.25
1195.008,39,125.25
1195.504,39,125
1196,39,125
1196.496,39,125.5
1197.008,39,125.5
1197.504,39,125
1198,39,125
1198.512,39,125.5
1199.008,39,125.5
1199.504,39,125.5
1200,39,125.5
1200.496,39,125.5
1201.008,39,125.5
1201.504,39,124.5
1202,39,124.5
1202.512,39,124.75
1203.008,39,124.75
1203.504,39,125
1204,39,125
1204.496,39,123.75
1205.008,39,123.75
1205.504,39,123.75
1206,39,123.75
1206.512,39,123.75
1207.008,39,123.75
1207.504,39,123.75
1208,39,123.75
1208.496,39,124
1209.008,39,124
1209.504,39,123.5
1210,39,123.5
1210.512,39,124
1211.008,39,124
1211.504,39,123.5
1212,39,123.5
1212.496,39,123.75
1213.008,39,123.75
1213.504,39,124
1214,39,124
1214.512,39,124
1215.008,39,124
1215.504,39,124
1216,39,124
1216.496,39,123.75
1217.008,39,123.75
1217.504,39,124
1218,39,124
1218.512,39,124
1219.008,39,124
1219.504,39,124.25
1220,39,124.25
1220.496,39,123.75
1221.008,39,123.75
1221.504,39,124.25
1222,39,124.25
1222.512,39,124.25
1223.008,39,124.25
1223.504,39,124.25
1224,39,124.25
1224.496,39,123.75
1225.008,39,123.75
1225.504,39,123.5
1226,39,123.5
1226.512,39,124
1227.008,39,124
1227.504,39,124.5
1228.016,39,124.5
1228.496,39,124
1229.008,39,124
1229.504,39,124
1230,39,124
1230.512,39,124.5
1231.008,39,124.5
1231.504,39,124
1232,39,124
1232.496,39,124.5
1233.008,39,124.5
1233.504,39,123.75
1234,39,123.75
1234.512,39,124.25
1235.008,39,124.25
1235.504,39,124.25
1236,39,124.25
1236.496,39,124.5
1237.008,39,124.5
1237.504,39,124
1238,39,124
1238.512,39,124.25
1239.008,39,124.25
1239.504,39,124.5
1240,39,124.5
1240.496,39,124.5
1241.008,39,124.5
1241.504,39,124.5
1242,39,124.5
1242.512,39,124.5
1243.008,39,124.5
1243.504,39,124.5
1244,39,124.5
1244.496,39,124.5
1245.008,39,124.5
1245.504,39,124.5
1246,39,124.5
1246.512,39,124.75
1247.008,39,124.75
1247.504,39,124.25
1248,39,124.25
1248.512,39,123.75
1249.008,39,123.75
1249.504,39,124.75
1250,39,124.75
1250.512,39,124.5
1251.008,39,124.5
1251.504,39,124.75
1252,39,124.75
1252.496,39,124.25
1253.008,39,124.25
1253.504,39,124.75
1254,39,124.75
1254.512,39,124.75
1255.008,39,124.75
1255.504,39,124.75
1256,39,124.75
1256.496,39,124.75
1257.008,39,124.75
1257.504,40,124.5
1258,40,124.5
1258.512,39,125
1259.008,39,125
1259.504,39,124.75
1260,39,124.75
1260.496,39,124.75
1261.008,39,124.75
1261.504,39,124.75
1262,39,124.75
1262.512,39,124.5
1263.008,39,124.5
1263.504,39,124.25
1264,39,124.25
1264.496,39,125
1265.008,39,125
1265.504,39,124.75
1266,39,124.75
1266.512,39,125
1267.008,39,125
1267.504,39,125
1268,39,125
1268.496,39,125.25
1269.008,39,125.25
1269.504,39,125
1270,39,125
1270.512,39,125
1271.008,39,125
1271.504,39,125
1272,39,124.75
1272.496,39,124.75
1273.008,39,125
1273.504,39,125
1274,39,124.5
1274.512,39,124.5
1275.008,39,124.5
1275.504,39,124.5
1276,39,124.5
1276.496,39,124.5
1277.008,39,125
1277.504,39,125
1278,39,125.25
1278.512,39,125.25
1279.008,39,125
1279.504,39,125
1280.288,39,125.5
1280.496,39,125.5
1281.008,39,124.75
1281.504,39,124.75
1282,39,125
1282.512,39,125
1283.008,39,125.25
1283.504,39,125.25
1284,39,124.75
1284.496,39,124.75
1285.008,39,125.25
1285.504,39,125.25
1286,39,125.25
1286.512,39,125.25
1287.008,39,125.25
1287.504,39,125.25
1288,39,125
1288.496,39,125
1289.008,39,125
1289.504,39,125
1290,39,125
1290.512,39,125
1291.008,39,125.25
1291.504,39,125.25
1292,39,125
1292.496,39,125
1293.008,39,125.25
1293.504,39,125.25
1294,39,125.5
1294.512,39,125.5
1295.008,39,125.5
1295.504,39,125.5
1296,39,125.25
1296.496,39,125.25
1297.008,39,125.25
1297.504,39,125.25
1298,39,125.5
1298.512,39,125.5
1299.008,39,125.5
1299.504,39,125.5
1300,39,125.5
1300.496,39,125.5
1301.008,39,125
1301.504,39,125
1302,39,125
1302.512,39,125
1303.008,39,125.5
1303.504,39,125.5
1304,39,124.5
1304.496,39,124.5
1305.008,39,125.25
1305.504,39,125.25
1306,39,125.25
1306.512,39,125.25
1307.008,39,125.5
1307.504,39,125.5
1308,39,124.75
1308.496,39,124.75
1309.008,39,125.5
1309.504,39,125.5
1310,39,125.75
1310.512,39,125.75
1311.008,39,125.25
1311.504,39,125.25
1312,39,125.5
1312.496,39,125.5
1313.008,39,125
1313.504,39,125
1314,39,125.25
1314.512,39,125.25
1315.008,39,125.25
1315.504,39,125.25
1316,39,125
1316.496,39,125
1317.008,39,124.75
1317.504,39,124.75
1318,39,125
1318.512,39,125
1319.008,39,126
1319.504,39,126
1320,39,125.5
1320.496,39,125.5
1321.008,39,125.5
1321.504,39,125.5
1322,39,125.5
1322.512,39,125.5
1323.008,39,125.5
1323.504,39,125.5
1324,39,126
1324.496,39,126
1325.008,39,125.5
1325.504,39,125.5
1326,39,125.75
1326.512,39,125.75
1327.008,39,125.75
1327.504,39,125.75
1328,39,125.75
1328.496,39,125.75
1329.008,39,125.5
1329.504,39,125.5
1330,39,125.25
1330.512,39,125.25
1331.008,39,125.75
1331.504,39,125.75
1332,39,126
1332.496,39,126
1333.008,39,125.75
1333.504,39,125.75
1334,39,126
1334.512,39,126
1335.008,39,125.5
1335.504,39,125.5
1336,39,126
1336.496,39,126
1337.008,39,125.75
1337.504,39,125.75
1338,39,126
1338.512,39,126
1339.008,39,125.5
1339.504,39,125.5
1340,39,125.5
1340.496,39,125.5
1341.008,39,125.25
1341.504,39,125.25
1342,39,126
1342.512,39,126
1343.008,39,125.5
1343.504,39,125.5
1344,39,126
1344.512,39,126
1345.008,39,125.5
1345.504,39,125.5
1346,39,126
1346.512,39,126
1347.008,39,125.5
1347.504,39,125.5
1348,39,126
1348.496,39,126
1349.008,39,126.25
1349.504,39,126.25
1350,39,126
1350.512,39,126
1351.008,39,126
1351.504,39,126
1352,39,126
1352.496,39,126
1353.008,39,125.75
1353.504,39,125.75
1354,39,126.25
1354.512,39,126.25
1355.008,39,126.25
1355.504,39,126
1356,39,126
1356.496,39,126
1357.008,39,126
1357.504,39,126
1358,39,126
1358.512,39,126
1359.008,39,126
1359.504,39,126.25
1360,39,126.25
1360.496,39,126.25
1361.008,39,126.25
1361.504,39,125.75
1362,39,125.75
1362.512,39,126.25
1363.008,39,126.25
1363.504,39,126
1364,39,126
1364.496,39,126.25
1365.008,39,126.25
1365.504,39,126.25
1366,39,126.25
1366.512,39,126.25
1367.008,39,126.25
1367.504,39,126
1368,39,126
1368.496,39,126
1369.008,39,126
1369.504,39,126
1370,39,126
1370.512,39,126.5
1371.008,39,126.5
1371.504,39,126
1372,39,126
1372.496,39,126
1373.008,39,126
1373.504,39,125.5
1374,39,125.5
1374.512,39,124.5
1375.008,39,124.5
1375.504,39,124.75
1376,39,124.75
1376.496,39,123
1377.008,39,123
1377.504,39,123.25
1378,39,123.25
1378.512,39,122.25
1379.008,39,122.25
1379.504,39,121.5
1380,39,121.5
1380.496,39,120.75
1381.008,39,120.75
1381.504,39,121.5
1382,39,121.5
1382.512,39,121.25
1383.008,39,121.25
1383.504,39,123.25
1384,39,123.25
1384.496,39,123
1385.008,39,123
1385.504,39,124
1386,39,124
1386.512,39,127.25
1387.008,39,127.25
1387.504,39,128.25
1388,39,128.25
1388.512,39,129
1389.008,39,129
1389.504,39,129.75
1390,39,129.75
1390.512,39,129.5
1391.008,39,129.5
1391.504,39,129.5
1392,39,129.5
1392.496,39,129.5
1393.008,39,129.5
1393.504,39,129.25
1394,39,129.25
1394.512,39,128.25
1395.008,39,128.25
1395.504,39,127.75
1396,39,127.75
1396.496,39,127.25
1397.008,39,127.25
1397.504,39,127.75
1398,39,127.75
1398.512,39,127.25
1399.008,39,127.25
1399.504,39,127.25
1400,39,127.25
1400.496,39,128.25
1401.008,39,128.25
1401.504,39,128.5
1402,39,128.5
1402.512,39,128.5
1403.008,39,128.5
1403.504,39,128.25
1404,39,128.25
1404.496,39,128.75
1405.008,39,128.75
1405.504,39,128.75
1406,39,128.75
1406.512,39,128.5
1407.008,39,128.5
1407.504,39,128.25
1408,39,128.25
1408.496,39,129
1409.008,39,129
1409.504,39,129
1410,39,129
1410.512,39,129
1411.008,39,129
1411.504,39,128.75
1412,39,128.75
1412.496,39,127.75
1413.008,39,127.75
1413.504,39,128.5
1414,39,128.5
1414.512,39,128.75
1415.008,39,128.75
1415.504,39,127.5
1416,39,127.5
1416.496,39,127.5
1417.008,39,127.5
1417.504,39,127
1418,39,127
1418.512,39,127
1419.008,39,127
1419.504,39,127
1420,39,127
1420.496,39,127
1421.008,39,127
1421.504,40,127
1422,40,127
1422.512,39,126.5
1423.008,39,126.5
1423.504,39,127
1424,39,127
1424.496,39,126.75
1425.008,39,126.75
1425.504,39,127
1426,39,127
1426.512,39,127.25
1427.008,39,127.25
1427.504,39,126.75
1428,39,126.75
1428.496,39,126.5
1429.008,39,126.5
1429.504,39,127
1430,39,127
1430.512,39,127
1431.008,39,127
1431.504,39,127.25
1432,39,127.25
1432.496,39,127
1433.008,39,127
1433.504,39,127.25
1434,39,127.25
1434.512,39,127
1435.008,39,127
1435.504,39,127
1436,39,127
1436.496,39,127
1437.008,39,126.75
1437.504,39,126.75
1438,39,126.5
1438.512,39,126.5
1439.008,39,126.75
1439.504,39,126.75
1440,39,127.5
1440.496,39,127.5
1441.008,39,127.25
1441.504,39,127.25
1442,39,127
1442.512,39,127
1443.008,39,127.25
1443.504,39,127.25
1444,39,127.5
1444.512,39,127.5
1445.008,39,127.5
1445.504,39,127.5
1446,39,126.75
1446.512,39,126.75
1447.008,39,127.5
1447.504,39,127.5
1448,39,127.5
1448.496,39,127.5
1449.008,39,127
1449.504,39,127
1450,39,126.75
1450.512,39,126.75
1451.008,39,127.25
1451.504,39,127.25
1452,40,127.75
1452.496,40,127.75
1453.008,39,127.5
1453.504,39,127.5
1454,39,127.75
1454.512,39,127.75
1455.008,39,127.25
1455.504,39,127.25
1456,39,127.25
1456.496,39,127.25
1457.008,39,127
1457.504,39,127
1458,39,127.75
1458.512,39,127.75
1459.008,39,127.75
1459.504,39,127.75
1460,39,126.75
1460.496,39,126.75
1461.008,39,127.5
1461.504,39,127.5
1462,39,127.5
1462.512,39,127.5
1463.008,39,127.25
1463.504,39,127.25
1464,39,127.5
1464.496,39,127.5
1465.008,39,127.75
1465.504,39,127.75
1466,39,127.5
1466.512,39,127.5
1467.008,39,126.75
1467.504,39,126.75
1468,39,127.25
1468.496,39,127.25
1469.008,39,127.5
1469.504,39,127.5
1470,39,127.75
1470.512,39,127.75
1471.008,39,127.75
1471.504,39,127.75
1472,39,127.75
1472.496,39,127.75
1473.008,39,127.75
1473.504,39,127.75
1474,39,127.75
1474.512,39,127.75
1475.008,39,128
1475.504,39,128
1476,39,127.75
1476.496,39,127.75
1477.008,39,127.75
1477.504,39,127.75
1478,39,128
1478.512,39,128
1479.008,39,128
1479.504,39,128
1480,39,128
1480.496,39,128
1481.008,39,128
1481.504,39,128
1482,39,128
1482.512,39,128
1483.008,39,128
1483.504,39,128
1484,39,127.75
1484.496,39,127.75
1485.008,39,128
1485.504,39,128
1486,39,128
1486.512,39,128
1487.008,39,127.5
1487.504,39,127.5
1488,39,127.75
1488.496,39,127.75
1489.008,39,128
1489.504,39,128
1490,39,127.5
1490.512,39,127.5
1491.008,39,127.75
1491.504,39,127.75
1492,39,127.25
1492.512,39,127.25
1493.008,39,128
1493.504,39,128
1494,40,128.25
1494.512,40,128.25
1495.008,39,128
1495.504,39,128
1496,39,128
1496.496,39,128
1497.008,39,128.25
1497.504,39,128.25
1498,39,128
1498.512,39,128
1499.008,39,128.25
1499.504,39,128.25
1500,39,127.75
1500.496,39,127.75
1501.008,39,127.75
1501.504,39,127.75
1502,39,127.75
