336733568.000000,0.000000,0.000000,26.500000,0.000000
336734592.000000,0.000000,0.000000,26.750000,0.000000
336735584.000000,0.000000,0.000000,26.750000,0.000000
336736576.000000,0.000000,0.000000,26.750000,0.000000
336737568.000000,0.000000,0.000000,26.500000,0.000000
336738592.000000,0.000000,0.000000,26.000000,0.000000
336739584.000000,0.000000,0.000000,26.000000,0.000000
336740576.000000,0.000000,0.000000,26.000000,0.000000
336741568.000000,0.000000,0.000000,26.250000,0.000000
336742592.000000,0.000000,0.000000,26.250000,0.000000
336743584.000000,0.000000,0.000000,26.250000,0.000000
336744576.000000,0.000000,0.000000,26.500000,0.000000
336745568.000000,0.000000,0.000000,26.750000,0.000000
336746592.000000,0.000000,0.000000,26.250000,0.000000
336747584.000000,0.000000,0.000000,26.500000,0.000000
336748576.000000,0.000000,0.000000,26.500000,0.000000
336749568.000000,0.000000,0.000000,26.250000,0.000000
336750592.000000,0.000000,0.000000,26.500000,0.000000
336751584.000000,0.000000,0.000000,26.000000,0.000000
336752576.000000,0.000000,0.000000,26.250000,0.000000
336753568.000000,0.000000,0.000000,26.250000,0.000000
336754592.000000,0.000000,0.000000,26.500000,60.000000
336755584.000000,0.000000,0.000000,26.500000,60.000000
336756576.000000,0.000000,17.000000,26.250000,60.000000
336757568.000000,0.000000,0.000000,26.500000,60.000000
336758592.000000,0.000000,17.000000,26.250000,60.000000
336759584.000000,0.000000,0.000000,26.250000,60.000000
336760576.000000,0.000000,0.000000,26.750000,60.000000
336761568.000000,0.000000,52.000000,26.000000,60.000000
336762592.000000,0.000000,0.000000,26.750000,60.000000
336763584.000000,0.000000,17.000000,26.500000,60.000000
336764576.000000,0.000000,17.000000,26.250000,60.000000
336765568.000000,0.000000,0.000000,26.500000,60.000000
336766592.000000,0.000000,34.000000,26.000000,60.000000
336767584.000000,0.000000,0.000000,26.750000,60.000000
336768576.000000,0.000000,34.000000,26.250000,60.000000
336769568.000000,0.000000,0.000000,26.500000,60.000000
336770592.000000,0.000000,0.000000,26.500000,60.000000
336771584.000000,0.000000,0.000000,26.750000,60.000000
336772576.000000,0.000000,34.000000,26.250000,60.000000
336773568.000000,0.000000,34.000000,26.250000,60.000000
336774592.000000,0.000000,0.000000,26.250000,60.000000
336775584.000000,0.000000,0.000000,26.250000,60.000000
336776576.000000,0.000000,0.000000,26.250000,60.000000
336777568.000000,0.000000,0.000000,26.250000,60.000000
336778592.000000,0.000000,0.000000,26.250000,60.000000
336779584.000000,0.000000,0.000000,26.250000,60.000000
336780576.000000,0.000000,17.000000,26.000000,60.000000
336781568.000000,0.000000,0.000000,26.250000,60.000000
336782592.000000,0.000000,0.000000,26.250000,60.000000
336783584.000000,0.000000,0.000000,26.500000,60.000000
336784576.000000,0.000000,0.000000,26.500000,60.000000
336785568.000000,0.000000,17.000000,26.250000,60.000000
336786592.000000,0.000000,0.000000,26.500000,60.000000
336787584.000000,0.000000,0.000000,26.500000,60.000000
336788576.000000,0.000000,0.000000,26.500000,60.000000
336789568.000000,0.000000,0.000000,26.500000,60.000000
336790592.000000,0.000000,0.000000,26.750000,60.000000
336791584.000000,0.000000,17.000000,26.500000,60.000000
336792576.000000,0.000000,0.000000,26.750000,60.000000
336793568.000000,0.000000,17.000000,26.500000,60.000000
336794592.000000,0.000000,0.000000,26.750000,60.000000
336795584.000000,0.000000,0.000000,26.750000,60.000000
336796576.000000,0.000000,0.000000,27.000000,60.000000
336797568.000000,0.000000,17.000000,26.750000,60.000000
336798592.000000,0.000000,0.000000,26.750000,60.000000
336799584.000000,0.000000,0.000000,26.750000,60.000000
336800576.000000,0.000000,0.000000,26.750000,60.000000
336801568.000000,0.000000,0.000000,26.750000,60.000000
336802592.000000,0.000000,0.000000,26.750000,60.000000
336803584.000000,0.000000,0.000000,26.750000,60.000000
336804576.000000,0.000000,0.000000,26.750000,60.000000
336805568.000000,0.000000,0.000000,27.000000,60.000000
336806592.000000,0.000000,34.000000,26.500000,60.000000
336807584.000000,0.000000,0.000000,26.750000,60.000000
336808576.000000,0.000000,0.000000,27.000000,60.000000
336809568.000000,0.000000,0.000000,27.000000,60.000000
336810592.000000,0.000000,0.000000,27.000000,60.000000
336811584.000000,0.000000,17.000000,26.750000,60.000000
336812576.000000,0.000000,0.000000,27.250000,60.000000
336813568.000000,0.000000,17.000000,27.000000,60.000000
336814592.000000,0.000000,0.000000,27.000000,60.000000
336815584.000000,0.000000,0.000000,27.250000,60.000000
336816576.000000,0.000000,17.000000,27.000000,60.000000
336817568.000000,0.000000,0.000000,27.000000,60.000000
336818592.000000,0.000000,0.000000,27.000000,60.000000
336819584.000000,0.000000,0.000000,27.000000,60.000000
336820576.000000,0.000000,17.000000,26.750000,60.000000
336821568.000000,0.000000,17.000000,26.500000,60.000000
336822592.000000,0.000000,193.000000,23.750000,60.000000
336823584.000000,0.000000,0.000000,26.000000,60.000000
336824576.000000,0.000000,255.000000,21.750000,60.000000
336825568.000000,0.000000,6.000000,21.750000,60.000000
336826592.000000,0.000000,0.000000,22.250000,60.000000
336827584.000000,0.000000,39.000000,21.750000,60.000000
336828576.000000,0.000000,0.000000,23.750000,60.000000
336829568.000000,0.000000,0.000000,25.750000,60.000000
336830592.000000,0.000000,157.000000,23.500000,60.000000
336831584.000000,0.000000,0.000000,29.500000,60.000000
336832576.000000,0.000000,255.000000,24.750000,60.000000
336833568.000000,0.000000,0.000000,29.750000,60.000000
336834592.000000,0.000000,0.000000,29.750000,60.000000
336835584.000000,0.000000,0.000000,31.000000,60.000000
