0x00000236737B19C0, 38160709474753640, 182030600, 182030609, 9, 1920x1080 
0x00000236737B19C0, 38160709475506640, 182030676, 182030686, 10, 1920x1080 
0x00000236737B19C0, 38160709476297744, 182030754, 182030764, 10, 1920x1080 
0x00000236737B19C0, 38160709477040896, 182030801, 182030810, 9, 1920x1080 
0x00000236737B19C0, 38160709477706208, 182030874, 182030883, 9, 1920x1080 
0x00000236737B19C0, 38160709478374672, 182030968, 182030977, 9, 1920x1080 
0x00000236737B19C0, 38160709479180152, 182031040, 182031049, 9, 1920x1080 
0x00000236737B19C0, 38160709479938152, 182031098, 182031107, 9, 1920x1080 
0x00000236737B19C0, 38160709480604384, 182031196, 182031206, 10, 1920x1080 
0x00000236737B19C0, 38160709481504336, 182031282, 182031292, 10, 1920x1080 
0x00000236737B19C0, 38160709482348800, 182031353, 182031362, 9, 1920x1080 
0x00000236737B19C0, 38160709483069176, 182031400, 182031409, 9, 1920x1080 
0x00000236737B19C0, 38160709483733824, 182031435, 182031444, 9, 1920x1080 
0x00000236737B19C0, 38160709484402544, 182031551, 182031560, 9, 1920x1080 
0x00000236737B19C0, 38160709485062976, 182031614, 182031623, 9, 1920x1080 
0x00000236737B19C0, 38160709485728808, 182031688, 182031698, 10, 1920x1080 
0x00000236737B19C0, 38160709486431608, 182031765, 182031774, 9, 1920x1080 
0x00000236737B19C0, 38160709487172960, 182031839, 182031848, 9, 1920x1080 
0x00000236737B19C0, 38160709487858896, 182031902, 182031911, 9, 1920x1080 
0x00000236737B19C0, 38160709488549200, 182031949, 182031959, 10, 1920x1080 
0x00000236737B19C0, 38160709489211712, 182032039, 182032047, 8, 1920x1080 
0x00000236737B19C0, 38160709489912000, 182032086, 182032095, 9, 1920x1080 
0x00000236737B19C0, 38160709490570200, 182032169, 182032178, 9, 1920x1080 
0x00000236737B19C0, 38160709495914472, 182032703, 182032712, 9, 1920x1080 
0x00000236737B19C0, 38160709499256376, 182033019, 182033028, 9, 1920x1080 
0x00000236737B19C0, 38160709501301920, 182033238, 182033247, 9, 1920x1080 
0x00000236737B19C0, 38160709501969688, 182033303, 182033312, 9, 1920x1080 
0x00000236737B19C0, 38160709502637808, 182033375, 182033384, 9, 1920x1080 
0x00000236737B19C0, 38160709503302096, 182033448, 182033457, 9, 1920x1080 
0x00000236737B19C0, 38160709503993280, 182033498, 182033508, 10, 1920x1080 
0x00000236737B19C0, 38160709506003352, 182033716, 182033726, 10, 1920x1080 
0x00000236737B19C0, 38160709506700200, 182033770, 182033780, 10, 1920x1080 
0x00000236737B19C0, 38160709507371264, 182033840, 182033850, 10, 1920x1080 
0x00000236737B19C0, 38160709508041272, 182033922, 182033932, 10, 1920x1080 
0x00000236737B19C0, 38160709508737128, 182033993, 182034002, 9, 1920x1080 
0x00000236737B19C0, 38160709509457104, 182034053, 182034062, 9, 1920x1080 
0x00000236737B19C0, 38160709510124664, 182034126, 182034135, 9, 1920x1080 
0x00000236737B19C0, 38160709512125224, 182034343, 182034353, 10, 1920x1080 
0x00000236737B19C0, 38160709513819616, 182034473, 182034485, 12, 1920x1080 
0x00000236737B19C0, 38160709514488312, 182034521, 182034529, 8, 1920x1080 
0x00000236737B19C0, 38160709515156744, 182034595, 182034604, 9, 1920x1080 
0x00000236737B19C0, 38160709516494808, 182034751, 182034760, 9, 1920x1080 
0x00000236737B19C0, 38160709517161216, 182034823, 182034832, 9, 1920x1080 
0x00000236737B19C0, 38160709517828912, 182034902, 182034911, 9, 1920x1080 
0x00000236737B19C0, 38160709518577000, 182034956, 182034965, 9, 1920x1080 
0x00000236737B19C0, 38160709519245304, 182035039, 182035048, 9, 1920x1080 
0x00000236737B19C0, 38160709519917104, 182035117, 182035126, 9, 1920x1080 
0x00000236737B19C0, 38160709520636024, 182035185, 182035195, 10, 1920x1080 
0x00000236737B19C0, 38160709521336920, 182035256, 182035267, 11, 1920x1080 
0x00000236737B19C0, 38160709522069176, 182035315, 182035324, 9, 1920x1080 
0x00000236737B19C0, 38160709522732144, 182035399, 182035409, 10, 1920x1080 
0x00000236737B19C0, 38160709523470576, 182035453, 182035461, 8, 1920x1080 
0x00000236737B19C0, 38160709524131184, 182035482, 182035491, 9, 1920x1080 
0x00000236737B19C0, 38160709524797968, 182035581, 182035591, 10, 1920x1080 
0x00000236737B19C0, 38160709525465416, 182035670, 182035679, 9, 1920x1080 
0x00000236737B19C0, 38160709526224352, 182035745, 182035753, 8, 1920x1080 
0x00000236737B19C0, 38160709526946792, 182035779, 182035788, 9, 1920x1080 
0x00000236737B19C0, 38160709527615408, 182035830, 182035838, 8, 1920x1080 
0x00000236737B19C0, 38160709528283264, 182035950, 182035959, 9, 1920x1080 
0x00000236737B19C0, 38160709529043160, 182036016, 182036025, 9, 1920x1080 
0x00000236737B19C0, 38160709529718424, 182036056, 182036065, 9, 1920x1080 
0x00000236737B19C0, 38160709530384736, 182036127, 182036136, 9, 1920x1080 
0x00000236737B19C0, 38160709531053280, 182036186, 182036194, 8, 1920x1080 
0x00000236737B19C0, 38160709531714192, 182036262, 182036270, 8, 1920x1080 
0x00000236737B19C0, 38160709532381920, 182036329, 182036339, 10, 1920x1080 
0x00000236737B19C0, 38160709533051280, 182036395, 182036405, 10, 1920x1080 
0x00000236737B19C0, 38160709533719968, 182036482, 182036491, 9, 1920x1080 
0x00000236737B19C0, 38160709534388152, 182036544, 182036553, 9, 1920x1080 
0x00000236737B19C0, 38160709535056040, 182036613, 182036622, 9, 1920x1080 
0x00000236737B19C0, 38160709535719624, 182036667, 182036676, 9, 1920x1080 
0x00000236737B19C0, 38160709536385096, 182036745, 182036754, 9, 1920x1080 
0x00000236737B19C0, 38160709537052752, 182036810, 182036818, 8, 1920x1080 
0x00000236737B19C0, 38160709537721176, 182036870, 182036879, 9, 1920x1080 
0x00000236737B19C0, 38160709538389752, 182036920, 182036928, 8, 1920x1080 
0x00000236737B19C0, 38160709539057600, 182036989, 182036998, 9, 1920x1080 
0x00000236737B19C0, 38160709539725736, 182037057, 182037066, 9, 1920x1080 
0x00000236737B19C0, 38160709540393896, 182037120, 182037129, 9, 1920x1080 
0x00000236737B19C0, 38160709541065128, 182037204, 182037213, 9, 1920x1080 
0x00000236737B19C0, 38160709541733600, 182037263, 182037272, 9, 1920x1080 
0x00000236737B19C0, 38160709542399816, 182037342, 182037351, 9, 1920x1080 
0x00000236737B19C0, 38160709543068048, 182037402, 182037411, 9, 1920x1080 
0x00000236737B19C0, 38160709546414848, 182037736, 182037745, 9, 1920x1080 
0x00000236737B19C0, 38160709547082680, 182037821, 182037830, 9, 1920x1080 
0x00000236737B19C0, 38160709547750856, 182037868, 182037877, 9, 1920x1080 
0x00000236737B19C0, 38160709548419440, 182037959, 182037969, 10, 1920x1080 
0x00000236737B19C0, 38160709549087672, 182038028, 182038037, 9, 1920x1080 
0x00000236737B19C0, 38160709549782368, 182038064, 182038073, 9, 1920x1080 
0x00000236737B19C0, 38160709550453168, 182038116, 182038125, 9, 1920x1080 
0x00000236737B19C0, 38160709551120496, 182038183, 182038192, 9, 1920x1080 
0x00000236737B19C0, 38160709551791768, 182038298, 182038307, 9, 1920x1080 
0x00000236737B19C0, 38160709552495904, 182038365, 182038374, 9, 1920x1080 
0x00000236737B19C0, 38160709553159848, 182038415, 182038424, 9, 1920x1080 
0x00000236737B19C0, 38160709553824288, 182038474, 182038483, 9, 1920x1080 
0x00000236737B19C0, 38160709554494008, 182038541, 182038549, 8, 1920x1080 
0x00000236737B19C0, 38160709555162552, 182038606, 182038615, 9, 1920x1080 
0x00000236737B19C0, 38160709555827504, 182038671, 182038679, 8, 1920x1080 
0x00000236737B19C0, 38160709556493992, 182038744, 182038753, 9, 1920x1080 
0x00000236737B19C0, 38160709557152208, 182038791, 182038800, 9, 1920x1080 
0x00000236737B19C0, 38160709557825088, 182038896, 182038905, 9, 1920x1080 
0x00000236737B19C0, 38160709558483536, 182038957, 182038967, 10, 1920x1080 
0x00000236737B19C0, 38160709559149904, 182039031, 182039040, 9, 1920x1080 
0x00000236737B19C0, 38160709559815784, 182039083, 182039093, 10, 1920x1080 
0x00000236737B19C0, 38160709560476104, 182039146, 182039155, 9, 1920x1080 
0x00000236737B19C0, 38160709561144616, 182039214, 182039223, 9, 1920x1080 
0x00000236737B19C0, 38160709561813344, 182039286, 182039295, 9, 1920x1080 
0x00000236737B19C0, 38160709562475552, 182039353, 182039362, 9, 1920x1080 
0x00000236737B19C0, 38160709563143592, 182039420, 182039429, 9, 1920x1080 
0x00000236737B19C0, 38160709563811456, 182039473, 182039482, 9, 1920x1080 
0x00000236737B19C0, 38160709564470008, 182039551, 182039560, 9, 1920x1080 
0x00000236737B19C0, 38160709565138536, 182039613, 182039622, 9, 1920x1080 
0x00000236737B19C0, 38160709565807840, 182039686, 182039695, 9, 1920x1080 
0x00000236737B19C0, 38160709566475712, 182039748, 182039757, 9, 1920x1080 
0x00000236737B19C0, 38160709567139544, 182039805, 182039813, 8, 1920x1080 
0x00000236737B19C0, 38160709567804976, 182039869, 182039877, 8, 1920x1080 
0x00000236737B19C0, 38160709568474376, 182039936, 182039944, 8, 1920x1080 
0x00000236737B19C0, 38160709569141192, 182039994, 182040003, 9, 1920x1080 
0x00000236737B19C0, 38160709569804096, 182040065, 182040074, 9, 1920x1080 
0x00000236737B19C0, 38160709570473264, 182040123, 182040132, 9, 1920x1080 
0x00000236737B19C0, 38160709571143816, 182040206, 182040215, 9, 1920x1080 
0x00000236737B19C0, 38160709571812848, 182040263, 182040272, 9, 1920x1080 
0x00000236737B19C0, 38160709572477176, 182040359, 182040368, 9, 1920x1080 
0x00000236737B19C0, 38160709573146608, 182040427, 182040436, 9, 1920x1080 
0x00000236737B19C0, 38160709573813880, 182040467, 182040476, 9, 1920x1080 
0x00000236737B19C0, 38160709574472680, 182040526, 182040534, 8, 1920x1080 
0x00000236737B19C0, 38160709575133104, 182040609, 182040617, 8, 1920x1080 
0x00000236737B19C0, 38160709575801192, 182040675, 182040684, 9, 1920x1080 
0x00000236737B19C0, 38160709576469344, 182040748, 182040757, 9, 1920x1080 
0x00000236737B19C0, 38160709577137288, 182040797, 182040805, 8, 1920x1080 
0x00000236737B19C0, 38160709577795528, 182040838, 182040846, 8, 1920x1080 
0x00000236737B19C0, 38160709578469296, 182040919, 182040928, 9, 1920x1080 
0x00000236737B19C0, 38160709579131696, 182041031, 182041041, 10, 1920x1080 
0x00000236737B19C0, 38160709579825520, 182041102, 182041112, 10, 1920x1080 
0x00000236737B19C0, 38160709580553840, 182041172, 182041180, 8, 1920x1080 
0x00000236737B19C0, 38160709581258472, 182041196, 182041204, 8, 1920x1080 
0x00000236737B19C0, 38160709581921432, 182041259, 182041268, 9, 1920x1080 
0x00000236737B19C0, 38160709582590416, 182041351, 182041359, 8, 1920x1080 
0x00000236737B19C0, 38160709583259360, 182041423, 182041432, 9, 1920x1080 
0x00000236737B19C0, 38160709583927840, 182041479, 182041487, 8, 1920x1080 
0x00000236737B19C0, 38160709584591328, 182041557, 182041565, 8, 1920x1080 
0x00000236737B19C0, 38160709585259704, 182041623, 182041632, 9, 1920x1080 
0x00000236737B19C0, 38160709585933800, 182041682, 182041691, 9, 1920x1080 
0x00000236737B19C0, 38160709586601040, 182041740, 182041749, 9, 1920x1080 
0x00000236737B19C0, 38160709587266336, 182041792, 182041800, 8, 1920x1080 
0x00000236737B19C0, 38160709587932536, 182041889, 182041898, 9, 1920x1080 
0x00000236737B19C0, 38160709588590952, 182041954, 182041963, 9, 1920x1080 
0x00000236737B19C0, 38160709589259416, 182042008, 182042016, 8, 1920x1080 
0x00000236737B19C0, 38160709589919576, 182042069, 182042078, 9, 1920x1080 
0x00000236737B19C0, 38160709590588800, 182042153, 182042162, 9, 1920x1080 
0x00000236737B19C0, 38160709591252440, 182042258, 182042267, 9, 1920x1080 
0x00000236737B19C0, 38160709592077352, 182042292, 182042300, 8, 1920x1080 
0x00000236737B19C0, 38160709592738456, 182042398, 182042408, 10, 1920x1080 
0x00000236737B19C0, 38160709593496240, 182042479, 182042488, 9, 1920x1080 
0x00000236737B19C0, 38160709594264128, 182042520, 182042528, 8, 1920x1080 
0x00000236737B19C0, 38160709594933536, 182042575, 182042584, 9, 1920x1080 
0x00000236737B19C0, 38160709595593672, 182042695, 182042704, 9, 1920x1080 
0x00000236737B19C0, 38160709596318504, 182042741, 182042749, 8, 1920x1080 
0x00000236737B19C0, 38160709597002696, 182042771, 182042781, 10, 1920x1080 
0x00000236737B19C0, 38160709597678584, 182042900, 182042910, 10, 1920x1080 
0x00000236737B19C0, 38160709598474000, 182042948, 182042957, 9, 1920x1080 
0x00000236737B19C0, 38160709599145824, 182043003, 182043012, 9, 1920x1080 
0x00000236737B19C0, 38160709599812832, 182043070, 182043078, 8, 1920x1080 
0x00000236737B19C0, 38160709600471424, 182043136, 182043145, 9, 1920x1080 
0x00000236737B19C0, 38160709601139536, 182043231, 182043241, 10, 1920x1080 
0x00000236737B19C0, 38160709601814768, 182043296, 182043305, 9, 1920x1080 
0x00000236737B19C0, 38160709602485824, 182043319, 182043327, 8, 1920x1080 
0x00000236737B19C0, 38160709605153232, 182043639, 182043649, 10, 1920x1080 
0x00000236737B19C0, 38160709605919280, 182043717, 182043727, 10, 1920x1080 
0x00000236737B19C0, 38160709606669792, 182043771, 182043779, 8, 1920x1080 
0x00000236737B19C0, 38160709607330216, 182043799, 182043807, 8, 1920x1080 
0x00000236737B19C0, 38160709607990984, 182043875, 182043884, 9, 1920x1080 
0x00000236737B19C0, 38160709608652992, 182043980, 182043990, 10, 1920x1080 
0x00000236737B19C0, 38160709609343496, 182044059, 182044069, 10, 1920x1080 
0x00000236737B19C0, 38160709610068056, 182044134, 182044144, 10, 1920x1080 
0x00000236737B19C0, 38160709610837752, 182044209, 182044218, 9, 1920x1080 
0x00000236737B19C0, 38160709611601600, 182044283, 182044292, 9, 1920x1080 
0x00000236737B19C0, 38160709612315016, 182044342, 182044351, 9, 1920x1080 
0x00000236737B19C0, 38160709612993176, 182044377, 182044386, 9, 1920x1080 
0x00000236737B19C0, 38160709613655456, 182044465, 182044474, 9, 1920x1080 
0x00000236737B19C0, 38160709614323680, 182044538, 182044547, 9, 1920x1080 
0x00000236737B19C0, 38160709614992288, 182044611, 182044620, 9, 1920x1080 
0x00000236737B19C0, 38160709615660432, 182044670, 182044679, 9, 1920x1080 
0x00000236737B19C0, 38160709616324944, 182044738, 182044747, 9, 1920x1080 
0x00000236737B19C0, 38160709616992368, 182044804, 182044813, 9, 1920x1080 
0x00000236737B19C0, 38160709617660976, 182044844, 182044853, 9, 1920x1080 
0x00000236737B19C0, 38160709618326504, 182044903, 182044913, 10, 1920x1080 
0x00000236737B19C0, 38160709618992784, 182045009, 182045017, 8, 1920x1080 
0x00000236737B19C0, 38160709619651216, 182045067, 182045076, 9, 1920x1080 
0x00000236737B19C0, 38160709620309352, 182045152, 182045162, 10, 1920x1080 
0x00000236737B19C0, 38160709621060840, 182045215, 182045225, 10, 1920x1080 
0x00000236737B19C0, 38160709621733704, 182045300, 182045310, 10, 1920x1080 
0x00000236737B19C0, 38160709622493864, 182045350, 182045358, 8, 1920x1080 
0x00000236737B19C0, 38160709623159456, 182045391, 182045400, 9, 1920x1080 
0x00000236737B19C0, 38160709623828976, 182045481, 182045506, 25, 1920x1080 
0x00000236737B19C0, 38160709624497680, 182045544, 182045552, 8, 1920x1080 
0x00000236737B19C0, 38160709625165280, 182045596, 182045604, 8, 1920x1080 
0x00000236737B19C0, 38160709625833208, 182045660, 182045668, 8, 1920x1080 
0x00000236737B19C0, 38160709626498336, 182045730, 182045736, 6, 1920x1080 
0x00000236737B19C0, 38160709627173624, 182045797, 182045806, 9, 1920x1080 
0x00000236737B19C0, 38160709627841944, 182045866, 182045875, 9, 1920x1080 
0x00000236737B19C0, 38160709628512656, 182045956, 182045966, 10, 1920x1080 
0x00000236737B19C0, 38160709629172392, 182046008, 182046017, 9, 1920x1080 
0x00000236737B19C0, 38160709629845312, 182046088, 182046097, 9, 1920x1080 
0x00000236737B19C0, 38160709630515384, 182046158, 182046167, 9, 1920x1080 
0x00000236737B19C0, 38160709631174496, 182046226, 182046234, 8, 1920x1080 
0x00000236737B19C0, 38160709631844952, 182046290, 182046299, 9, 1920x1080 
0x00000236737B19C0, 38160709632513752, 182046364, 182046373, 9, 1920x1080 
0x00000236737B19C0, 38160709633183304, 182046427, 182046436, 9, 1920x1080 
0x00000236737B19C0, 38160709633854104, 182046492, 182046501, 9, 1920x1080 
0x00000236737B19C0, 38160709634517976, 182046561, 182046570, 9, 1920x1080 
0x00000236737B19C0, 38160709635178528, 182046626, 182046635, 9, 1920x1080 
0x00000236737B19C0, 38160709635847512, 182046695, 182046704, 9, 1920x1080 
0x00000236737B19C0, 38160709636512464, 182046761, 182046770, 9, 1920x1080 
0x00000236737B19C0, 38160709637175688, 182046829, 182046839, 10, 1920x1080 
0x00000236737B19C0, 38160709637844936, 182046900, 182046908, 8, 1920x1080 
0x00000236737B19C0, 38160709638550616, 182046945, 182046953, 8, 1920x1080 
0x00000236737B19C0, 38160709639225312, 182046985, 182046993, 8, 1920x1080 
0x00000236737B19C0, 38160709639895072, 182047070, 182047078, 8, 1920x1080 
0x00000236737B19C0, 38160709640563936, 182047152, 182047161, 9, 1920x1080 
0x00000236737B19C0, 38160709641222368, 182047240, 182047249, 9, 1920x1080 
0x00000236737B19C0, 38160709646599376, 182047769, 182047778, 9, 1920x1080 
0x00000236737B19C0, 38160709649260384, 182048019, 182048030, 11, 1920x1080 
0x00000236737B19C0, 38160709654594152, 182048566, 182048574, 8, 1920x1080 
0x00000236737B19C0, 38160709658609800, 182048960, 182048969, 9, 1920x1080 
0x00000236737B19C0, 38160709663974976, 182049507, 182049516, 9, 1920x1080 
0x00000236737B19C0, 38160709668661024, 182049953, 182049962, 9, 1920x1080 
0x00000236737B19C0, 38160709674018960, 182050516, 182050526, 10, 1920x1080 
0x00000236737B19C0, 38160709678717784, 182050984, 182050993, 9, 1920x1080 
0x00000236737B19C0, 38160709684069152, 182051521, 182051532, 11, 1920x1080 
0x00000236737B19C0, 38160709688752104, 182051979, 182051988, 9, 1920x1080 
0x00000236737B19C0, 38160709694120920, 182052522, 182052532, 10, 1920x1080 
0x00000236737B19C0, 38160709698865216, 182052983, 182052992, 9, 1920x1080 
0x00000236737B19C0, 38160709704230968, 182053538, 182053548, 10, 1920x1080 
0x00000236737B19C0, 38160709708931328, 182053991, 182054000, 9, 1920x1080 
0x00000236737B19C0, 38160709714265024, 182054538, 182054547, 9, 1920x1080 
0x00000236737B19C0, 38160709718934192, 182054991, 182055000, 9, 1920x1080 
0x00000236737B19C0, 38160709724318944, 182055550, 182055559, 9, 1920x1080 
0x00000236737B19C0, 38160709729084640, 182056004, 182056014, 10, 1920x1080 
0x00000236737B19C0, 38160709734433936, 182056556, 182056566, 10, 1920x1080 
0x00000236737B19C0, 38160709739125248, 182057009, 182057018, 9, 1920x1080 
0x00000236737B19C0, 38160709744513384, 182057568, 182057578, 10, 1920x1080 
0x00000236737B19C0, 38160709748763248, 182057976, 182057985, 9, 1920x1080 
0x00000236737B19C0, 38160709754218408, 182058532, 182058541, 9, 1920x1080 
0x00000236737B19C0, 38160709758223336, 182058935, 182058944, 9, 1920x1080 
0x00000236737B19C0, 38160709758899768, 182058988, 182058997, 9, 1920x1080 
0x00000236737B19C0, 38160709759582040, 182059070, 182059079, 9, 1920x1080 
0x00000236737B19C0, 38160709762257944, 182059335, 182059345, 10, 1920x1080 
0x00000236737B19C0, 38160709762926864, 182059387, 182059396, 9, 1920x1080 
0x00000236737B19C0, 38160709768333824, 182059951, 182059960, 9, 1920x1080 
0x00000236737B19C0, 38160709769027496, 182060002, 182060011, 9, 1920x1080 
0x00000236737B19C0, 38160709771066456, 182060204, 182060213, 9, 1920x1080 
0x00000236737B19C0, 38160709771729176, 182060278, 182060286, 8, 1920x1080 
0x00000236737B19C0, 38160709772396864, 182060326, 182060335, 9, 1920x1080 
0x00000236737B19C0, 38160709773065008, 182060372, 182060380, 8, 1920x1080 
0x00000236737B19C0, 38160709773741104, 182060434, 182060442, 8, 1920x1080 
0x00000236737B19C0, 38160709774409392, 182060503, 182060512, 9, 1920x1080 
0x00000236737B19C0, 38160709775082544, 182060575, 182060584, 9, 1920x1080 
0x00000236737B19C0, 38160709775753640, 182060649, 182060656, 7, 1920x1080 
0x00000236737B19C0, 38160709776422312, 182060706, 182060715, 9, 1920x1080 
0x00000236737B19C0, 38160709777093504, 182060773, 182060782, 9, 1920x1080 
0x00000236737B19C0, 38160709777766792, 182060896, 182060905, 9, 1920x1080 
0x00000236737B19C0, 38160709778505024, 182060978, 182060987, 9, 1920x1080 
0x00000236737B19C0, 38160709779295472, 182061052, 182061061, 9, 1920x1080 
0x00000236737B19C0, 38160709780040424, 182061130, 182061139, 9, 1920x1080 
0x00000236737B19C0, 38160709780807240, 182061206, 182061215, 9, 1920x1080 
0x00000236737B19C0, 38160709781598816, 182061293, 182061302, 9, 1920x1080 
0x00000236737B19C0, 38160709782398256, 182061349, 182061358, 9, 1920x1080 
0x00000236737B19C0, 38160709783060352, 182061385, 182061393, 8, 1920x1080 
0x00000236737B19C0, 38160709783725784, 182061450, 182061459, 9, 1920x1080 
0x00000236737B19C0, 38160709784393928, 182061540, 182061550, 10, 1920x1080 
0x00000236737B19C0, 38160709785052728, 182061628, 182061636, 8, 1920x1080 
0x00000236737B19C0, 38160709785805456, 182061661, 182061670, 9, 1920x1080 
0x00000236737B19C0, 38160709786465008, 182061708, 182061716, 8, 1920x1080 
0x00000236737B19C0, 38160709787126264, 182061793, 182061803, 10, 1920x1080 
0x00000236737B19C0, 38160709787791856, 182061902, 182061912, 10, 1920x1080 
0x00000236737B19C0, 38160709788556824, 182061956, 182061966, 10, 1920x1080 
0x00000236737B19C0, 38160709789218096, 182062015, 182062024, 9, 1920x1080 
0x00000236737B19C0, 38160709789886128, 182062096, 182062105, 9, 1920x1080 
0x00000236737B19C0, 38160709791219896, 182062213, 182062222, 9, 1920x1080 
0x00000236737B19C0, 38160709791888208, 182062279, 182062288, 9, 1920x1080 
0x00000236737B19C0, 38160709792556424, 182062346, 182062355, 9, 1920x1080 
0x00000236737B19C0, 38160709793224848, 182062433, 182062442, 9, 1920x1080 
0x00000236737B19C0, 38160709797891696, 182062853, 182062863, 10, 1920x1080 
0x00000236737B19C0, 38160709798559888, 182062919, 182062929, 10, 1920x1080 
0x00000236737B19C0, 38160709799229280, 182062993, 182063002, 9, 1920x1080 
0x00000236737B19C0, 38160709799900592, 182063062, 182063071, 9, 1920x1080 
0x00000236737B19C0, 38160709805242680, 182063631, 182063640, 9, 1920x1080 
