time,Status,kp,ki,kd,setpoint,output,temperature,error,integral,derivative
243.75,1,2,0.005,0.5,93,7,101.5,-8.5,4937.625,0
244,1,2,0.005,0.5,93,7,101.5,-8.5,4937.625,0
244.25,1,2,0.005,0.5,93,7,101.5,-8.5,4937.625,0
244.5,1,2,0.005,0.5,93,7,101.5,-8.5,4937.625,0
244.75,1,2,0.005,0.5,93,7,101.75,-8.75,4928.9375,0
245,1,2,0.005,0.5,93,7,101.75,-8.75,4928.9375,0
245.25,1,2,0.005,0.5,93,7,101.75,-8.75,4928.9375,0
245.5,1,2,0.005,0.5,93,7,101.75,-8.75,4928.9375,0
245.75,1,2,0.005,0.5,93,6,101.75,-8.75,4920.3125,-1
246,1,2,0.005,0.5,93,6,101.75,-8.75,4920.3125,-1
246.25,1,2,0.005,0.5,93,6,101.75,-8.75,4920.3125,-1
246.5,1,2,0.005,0.5,93,6,101.75,-8.75,4920.3125,-1
246.75,1,2,0.005,0.5,93,5,102,-9,4911.6875,-2
247,1,2,0.005,0.5,93,5,102,-9,4911.6875,-2
247.25,1,2,0.005,0.5,93,5,102,-9,4911.6875,-2
247.5,1,2,0.005,0.5,93,5,102,-9,4911.6875,-2
247.75,1,2,0.005,0.5,93,6,101.75,-8.75,4903.125,-2
248,1,2,0.005,0.5,93,6,101.75,-8.75,4903.125,-2
248.25,1,2,0.005,0.5,93,6,101.75,-8.75,4903.125,-2
248.5,1,2,0.005,0.5,93,6,101.75,-8.75,4903.125,-2
248.75,1,2,0.005,0.5,93,6,101.75,-8.75,4894.4375,-1
249,1,2,0.005,0.5,93,6,101.75,-8.75,4894.4375,-1
249.25,1,2,0.005,0.5,93,6,101.75,-8.75,4894.4375,-1
249.5,1,2,0.005,0.5,93,6,101.75,-8.75,4894.4375,-1
249.75,1,2,0.005,0.5,93,6,102,-9,4885.5625,0
250,1,2,0.005,0.5,93,6,102,-9,4885.5625,0
250.25,1,2,0.005,0.5,93,6,102,-9,4885.5625,0
250.5,1,2,0.005,0.5,93,6,102,-9,4885.5625,0
250.75,1,2,0.005,0.5,93,7,101.5,-8.5,4874.75,0
251,1,2,0.005,0.5,93,7,101.5,-8.5,4874.75,0
251.25,1,2,0.005,0.5,93,7,101.5,-8.5,4874.75,0
251.5,1,2,0.005,0.5,93,7,101.5,-8.5,4874.75,0
251.75,1,2,0.005,0.5,93,6,101.75,-8.75,4866.125,-1
252,1,2,0.005,0.5,93,6,101.75,-8.75,4866.125,-1
252.25,1,2,0.005,0.5,93,6,101.75,-8.75,4866.125,-1
252.5,1,2,0.005,0.5,93,6,101.75,-8.75,4866.125,-1
252.75,1,2,0.005,0.5,93,7,101.25,-8.25,4857.75,0
253,1,2,0.005,0.5,93,7,101.25,-8.25,4857.75,0
253.25,1,2,0.005,0.5,93,7,101.25,-8.25,4857.75,0
253.5,1,2,0.005,0.5,93,7,101.25,-8.25,4857.75,0
253.75,1,2,0.005,0.5,93,7,101.25,-8.25,4857.75,0
254,1,2,0.005,0.5,93,5,102,-9,4849.1875,-2
254.25,1,2,0.005,0.5,93,5,102,-9,4849.1875,-2
254.5,1,2,0.005,0.5,93,5,102,-9,4849.1875,-2
254.75,1,2,0.005,0.5,93,5,102,-9,4849.1875,-2
255,1,2,0.005,0.5,93,6,101.75,-8.75,4840.5625,-1
255.25,1,2,0.005,0.5,93,6,101.75,-8.75,4840.5625,-1
255.5,1,2,0.005,0.5,93,6,101.75,-8.75,4840.5625,-1
255.75,1,2,0.005,0.5,93,6,101.75,-8.75,4840.5625,-1
256,1,2,0.005,0.5,93,5,101.75,-8.75,4831.9375,-2
256.25,1,2,0.005,0.5,93,5,101.75,-8.75,4831.9375,-2
256.5,1,2,0.005,0.5,93,5,101.75,-8.75,4831.9375,-2
256.75,1,2,0.005,0.5,93,5,101.75,-8.75,4831.9375,-2
257,1,2,0.005,0.5,93,9,101,-8,4823.5,2
257.25,1,2,0.005,0.5,93,9,101,-8,4823.5,2
257.5,1,2,0.005,0.5,93,9,101,-8,4823.5,2
257.75,1,2,0.005,0.5,93,9,101,-8,4823.5,2
258,1,2,0.005,0.5,93,6,101.75,-8.75,4814.9375,-1
258.25,1,2,0.005,0.5,93,6,101.75,-8.75,4814.9375,-1
258.5,1,2,0.005,0.5,93,6,101.75,-8.75,4814.9375,-1
258.75,1,2,0.005,0.5,93,6,101.75,-8.75,4814.9375,-1
259,1,2,0.005,0.5,93,7,101.5,-8.5,4806.25,1
259.25,1,2,0.005,0.5,93,7,101.5,-8.5,4806.25,1
259.5,1,2,0.005,0.5,93,7,101.5,-8.5,4806.25,1
259.75,1,2,0.005,0.5,93,7,101.5,-8.5,4806.25,1
260,1,2,0.005,0.5,93,6,101.5,-8.5,4797.75,0
260.25,1,2,0.005,0.5,93,6,101.5,-8.5,4797.75,0
260.5,1,2,0.005,0.5,93,6,101.5,-8.5,4797.75,0
260.75,1,2,0.005,0.5,93,6,101.5,-8.5,4797.75,0
261,1,2,0.005,0.5,93,8,101.25,-8.25,4789.25,2
261.25,1,2,0.005,0.5,93,8,101.25,-8.25,4789.25,2
261.5,1,2,0.005,0.5,93,8,101.25,-8.25,4789.25,2
261.75,1,2,0.005,0.5,93,8,101.25,-8.25,4789.25,2
262,1,2,0.005,0.5,93,5,101.75,-8.75,4780.6875,-1
262.25,1,2,0.005,0.5,93,5,101.75,-8.75,4780.6875,-1
262.5,1,2,0.005,0.5,93,5,101.75,-8.75,4780.6875,-1
262.75,1,2,0.005,0.5,93,5,101.75,-8.75,4780.6875,-1
263,1,2,0.005,0.5,93,6,101.5,-8.5,4772.1875,-1
263.25,1,2,0.005,0.5,93,6,101.5,-8.5,4772.1875,-1
263.5,1,2,0.005,0.5,93,6,101.5,-8.5,4772.1875,-1
263.75,1,2,0.005,0.5,93,6,101.5,-8.5,4772.1875,-1
264,1,2,0.005,0.5,93,6,101.5,-8.5,4763.75,0
264.25,1,2,0.005,0.5,93,6,101.5,-8.5,4763.75,0
264.5,1,2,0.005,0.5,93,6,101.5,-8.5,4763.75,0
264.75,1,2,0.005,0.5,93,6,101.5,-8.5,4763.75,0
265,1,2,0.005,0.5,93,6,101.5,-8.5,4755.375,0
265.25,1,2,0.005,0.5,93,6,101.5,-8.5,4755.375,0
265.5,1,2,0.005,0.5,93,6,101.5,-8.5,4755.375,0
265.75,1,2,0.005,0.5,93,6,101.5,-8.5,4755.375,0
266,1,2,0.005,0.5,93,6,101.25,-8.25,4747.125,-2
266.25,1,2,0.005,0.5,93,6,101.25,-8.25,4747.125,-2
266.5,1,2,0.005,0.5,93,6,101.25,-8.25,4747.125,-2
266.75,1,2,0.005,0.5,93,6,101.25,-8.25,4747.125,-2
267,1,2,0.005,0.5,93,7,101,-8,4739,0
267.25,1,2,0.005,0.5,93,7,101,-8,4739,0
267.5,1,2,0.005,0.5,93,7,101,-8,4739,0
267.75,1,2,0.005,0.5,93,7,101,-8,4739,0
268,1,2,0.005,0.5,93,7,101,-8,4731,-1
268.25,1,2,0.005,0.5,93,7,101,-8,4731,-1
268.5,1,2,0.005,0.5,93,7,101,-8,4731,-1
268.75,1,2,0.005,0.5,93,7,101,-8,4731,-1
269,1,2,0.005,0.5,93,5,101.5,-8.5,4722.75,-2
269.25,1,2,0.005,0.5,93,5,101.5,-8.5,4722.75,-2
269.5,1,2,0.005,0.5,93,5,101.5,-8.5,4722.75,-2
269.75,1,2,0.005,0.5,93,5,101.5,-8.5,4722.75,-2
270,1,2,0.005,0.5,93,8,101,-8,4714.5,2
270.25,1,2,0.005,0.5,93,8,101,-8,4714.5,2
270.5,1,2,0.005,0.5,93,8,101,-8,4714.5,2
270.75,1,2,0.005,0.5,93,8,101,-8,4714.5,2
271,1,2,0.005,0.5,93,7,101,-8,4706.3125,0
271.25,1,2,0.005,0.5,93,7,101,-8,4706.3125,0
271.5,1,2,0.005,0.5,93,7,101,-8,4706.3125,0
271.75,1,2,0.005,0.5,93,7,101,-8,4706.3125,0
272,1,2,0.005,0.5,93,8,101,-8,4698.0625,2
272.25,1,2,0.005,0.5,93,8,101,-8,4698.0625,2
272.5,1,2,0.005,0.5,93,8,101,-8,4698.0625,2
272.75,1,2,0.005,0.5,93,8,101,-8,4698.0625,2
273,1,2,0.005,0.5,93,7,100.75,-7.75,4690.1875,0
273.25,1,2,0.005,0.5,93,7,100.75,-7.75,4690.1875,0
273.5,1,2,0.005,0.5,93,7,100.75,-7.75,4690.1875,0
273.75,1,2,0.005,0.5,93,7,100.75,-7.75,4690.1875,0
274,1,2,0.005,0.5,93,7,101,-8,4682.25,0
274.25,1,2,0.005,0.5,93,7,101,-8,4682.25,0
274.5,1,2,0.005,0.5,93,7,101,-8,4682.25,0
274.75,1,2,0.005,0.5,93,7,101,-8,4682.25,0
275,1,2,0.005,0.5,93,7,100.75,-7.75,4674.5625,-1
275.25,1,2,0.005,0.5,93,7,100.75,-7.75,4674.5625,-1
275.5,1,2,0.005,0.5,93,7,100.75,-7.75,4674.5625,-1
275.75,1,2,0.005,0.5,93,7,100.75,-7.75,4674.5625,-1
276,1,2,0.005,0.5,93,6,101,-8,4666.75,-2
276.25,1,2,0.005,0.5,93,6,101,-8,4666.75,-2
276.5,1,2,0.005,0.5,93,6,101,-8,4666.75,-2
276.75,1,2,0.005,0.5,93,6,101,-8,4666.75,-2
277,1,2,0.005,0.5,93,8,100.5,-7.5,4659.125,0
277.25,1,2,0.005,0.5,93,8,100.5,-7.5,4659.125,0
277.5,1,2,0.005,0.5,93,8,100.5,-7.5,4659.125,0
277.75,1,2,0.005,0.5,93,8,100.5,-7.5,4659.125,0
278,1,2,0.005,0.5,93,9,100.5,-7.5,4651.375,2
278.25,1,2,0.005,0.5,93,9,100.5,-7.5,4651.375,2
278.5,1,2,0.005,0.5,93,9,100.5,-7.5,4651.375,2
278.75,1,2,0.005,0.5,93,9,100.5,-7.5,4651.375,2
279,1,2,0.005,0.5,93,8,100.5,-7.5,4643.875,0
279.25,1,2,0.005,0.5,93,8,100.5,-7.5,4643.875,0
279.5,1,2,0.005,0.5,93,8,100.5,-7.5,4643.875,0
279.75,1,2,0.005,0.5,93,8,100.5,-7.5,4643.875,0
280,1,2,0.005,0.5,93,8,100.5,-7.5,4643.875,0
280.25,1,2,0.005,0.5,93,8,100.25,-7.25,4634.625,0
280.5,1,2,0.005,0.5,93,8,100.25,-7.25,4634.625,0
280.75,1,2,0.005,0.5,93,8,100.25,-7.25,4634.625,0
281,1,2,0.005,0.5,93,8,100.25,-7.25,4634.625,0
281.25,1,2,0.005,0.5,93,8,100.5,-7.5,4627.125,0
281.5,1,2,0.005,0.5,93,8,100.5,-7.5,4627.125,0
281.75,1,2,0.005,0.5,93,8,100.5,-7.5,4627.125,0
282,1,2,0.005,0.5,93,8,100.5,-7.5,4627.125,0
282.25,1,2,0.005,0.5,93,7,100.5,-7.5,4619.625,-1
282.5,1,2,0.005,0.5,93,7,100.5,-7.5,4619.625,-1
282.75,1,2,0.005,0.5,93,7,100.5,-7.5,4619.625,-1
283,1,2,0.005,0.5,93,7,100.5,-7.5,4619.625,-1
283.25,1,2,0.005,0.5,93,8,100.25,-7.25,4612.375,0
283.5,1,2,0.005,0.5,93,8,100.25,-7.25,4612.375,0
283.75,1,2,0.005,0.5,93,8,100.25,-7.25,4612.375,0
284,1,2,0.005,0.5,93,8,100.25,-7.25,4612.375,0
284.25,1,2,0.005,0.5,93,9,100,-7,4605.1875,1
284.5,1,2,0.005,0.5,93,9,100,-7,4605.1875,1
284.75,1,2,0.005,0.5,93,9,100,-7,4605.1875,1
285,1,2,0.005,0.5,93,9,100,-7,4605.1875,1
285.25,1,2,0.005,0.5,93,8,100,-7,4598.1875,-1
285.5,1,2,0.005,0.5,93,8,100,-7,4598.1875,-1
285.75,1,2,0.005,0.5,93,8,100,-7,4598.1875,-1
286,1,2,0.005,0.5,93,8,100,-7,4598.1875,-1
286.25,1,2,0.005,0.5,93,9,99.75,-6.75,4591.25,0
286.5,1,2,0.005,0.5,93,9,99.75,-6.75,4591.25,0
286.75,1,2,0.005,0.5,93,9,99.75,-6.75,4591.25,0
287,1,2,0.005,0.5,93,9,99.75,-6.75,4591.25,0
287.25,1,2,0.005,0.5,93,9,99.75,-6.75,4584.3125,0
287.5,1,2,0.005,0.5,93,9,99.75,-6.75,4584.3125,0
287.75,1,2,0.005,0.5,93,9,99.75,-6.75,4584.3125,0
288,1,2,0.005,0.5,93,9,99.75,-6.75,4584.3125,0
288.25,1,2,0.005,0.5,93,9,99.75,-6.75,4577.4375,0
288.5,1,2,0.005,0.5,93,9,99.75,-6.75,4577.4375,0
288.75,1,2,0.005,0.5,93,9,99.75,-6.75,4577.4375,0
289,1,2,0.005,0.5,93,9,99.75,-6.75,4577.4375,0
289.25,1,2,0.005,0.5,93,8,100,-7,4570.5625,-1
289.5,1,2,0.005,0.5,93,8,100,-7,4570.5625,-1
289.75,1,2,0.005,0.5,93,8,100,-7,4570.5625,-1
290,1,2,0.005,0.5,93,8,100,-7,4570.5625,-1
290.25,1,2,0.005,0.5,93,10,99.5,-6.5,4564.0625,2
290.5,1,2,0.005,0.5,93,10,99.5,-6.5,4564.0625,2
290.75,1,2,0.005,0.5,93,10,99.5,-6.5,4564.0625,2
291,1,2,0.005,0.5,93,10,99.5,-6.5,4564.0625,2
291.25,1,2,0.005,0.5,93,9,99.5,-6.5,4557.625,-1
291.5,1,2,0.005,0.5,93,9,99.5,-6.5,4557.625,-1
291.75,1,2,0.005,0.5,93,9,99.5,-6.5,4557.625,-1
292,1,2,0.005,0.5,93,9,99.5,-6.5,4557.625,-1
292.25,1,2,0.005,0.5,93,6,100,-7,4551.0625,-4
292.5,1,2,0.005,0.5,93,6,100,-7,4551.0625,-4
292.75,1,2,0.005,0.5,93,6,100,-7,4551.0625,-4
293,1,2,0.005,0.5,93,6,100,-7,4551.0625,-4
293.25,1,2,0.005,0.5,93,10,99.25,-6.25,4544.6875,0
293.5,1,2,0.005,0.5,93,10,99.25,-6.25,4544.6875,0
293.75,1,2,0.005,0.5,93,10,99.25,-6.25,4544.6875,0
294,1,2,0.005,0.5,93,10,99.25,-6.25,4544.6875,0
294.25,1,2,0.005,0.5,93,11,99.25,-6.25,4538.3125,2
294.5,1,2,0.005,0.5,93,11,99.25,-6.25,4538.3125,2
294.75,1,2,0.005,0.5,93,11,99.25,-6.25,4538.3125,2
295,1,2,0.005,0.5,93,11,99.25,-6.25,4538.3125,2
295.25,1,2,0.005,0.5,93,9,99.5,-6.5,4531.9375,-1
295.5,1,2,0.005,0.5,93,9,99.5,-6.5,4531.9375,-1
295.75,1,2,0.005,0.5,93,9,99.5,-6.5,4531.9375,-1
296,1,2,0.005,0.5,93,9,99.5,-6.5,4531.9375,-1
296.25,1,2,0.005,0.5,93,10,99.25,-6.25,4525.75,0
296.5,1,2,0.005,0.5,93,10,99.25,-6.25,4525.75,0
296.75,1,2,0.005,0.5,93,10,99.25,-6.25,4525.75,0
297,1,2,0.005,0.5,93,10,99.25,-6.25,4525.75,0
297.25,1,2,0.005,0.5,93,11,98.75,-5.75,4519.8125,0
297.5,1,2,0.005,0.5,93,11,98.75,-5.75,4519.8125,0
297.75,1,2,0.005,0.5,93,11,98.75,-5.75,4519.8125,0
298,1,2,0.005,0.5,93,11,98.75,-5.75,4519.8125,0
298.25,1,2,0.005,0.5,93,13,98.75,-5.75,4513.625,4
298.5,1,2,0.005,0.5,93,13,98.75,-5.75,4513.625,4
298.75,1,2,0.005,0.5,93,13,98.75,-5.75,4513.625,4
299,1,2,0.005,0.5,93,13,98.75,-5.75,4513.625,4
299.25,1,2,0.005,0.5,93,12,98.5,-5.5,4507.75,1
299.5,1,2,0.005,0.5,93,12,98.5,-5.5,4507.75,1
299.75,1,2,0.005,0.5,93,12,98.5,-5.5,4507.75,1
300,1,2,0.005,0.5,93,12,98.5,-5.5,4507.75,1
300.25,1,2,0.005,0.5,93,12,98.25,-5.25,4502,1
300.5,1,2,0.005,0.5,93,12,98.25,-5.25,4502,1
300.75,1,2,0.005,0.5,93,12,98.25,-5.25,4502,1
301,1,2,0.005,0.5,93,12,98.25,-5.25,4502,1
301.25,1,2,0.005,0.5,93,10,98.75,-5.75,4496.1875,-1
301.5,1,2,0.005,0.5,93,10,98.75,-5.75,4496.1875,-1
301.75,1,2,0.005,0.5,93,10,98.75,-5.75,4496.1875,-1
302,1,2,0.005,0.5,93,10,98.75,-5.75,4496.1875,-1
302.25,1,2,0.005,0.5,93,12,98.25,-5.25,4490.625,2
302.5,1,2,0.005,0.5,93,12,98.25,-5.25,4490.625,2
302.75,1,2,0.005,0.5,93,12,98.25,-5.25,4490.625,2
303,1,2,0.005,0.5,93,12,98.25,-5.25,4490.625,2
303.25,1,2,0.005,0.5,93,10,98.5,-5.5,4485.25,-1
303.5,1,2,0.005,0.5,93,10,98.5,-5.5,4485.25,-1
303.75,1,2,0.005,0.5,93,10,98.5,-5.5,4485.25,-1
304,1,2,0.005,0.5,93,10,98.5,-5.5,4485.25,-1
304.25,1,2,0.005,0.5,93,10,98.5,-5.5,4479.75,-1
304.5,1,2,0.005,0.5,93,10,98.5,-5.5,4479.75,-1
304.75,1,2,0.005,0.5,93,10,98.5,-5.5,4479.75,-1
305,1,2,0.005,0.5,93,10,98.5,-5.5,4479.75,-1
305.25,1,2,0.005,0.5,93,11,98.25,-5.25,4474.25,0
305.5,1,2,0.005,0.5,93,11,98.25,-5.25,4474.25,0
305.75,1,2,0.005,0.5,93,11,98.25,-5.25,4474.25,0
306,1,2,0.005,0.5,93,11,98.25,-5.25,4474.25,0
306.25,1,2,0.005,0.5,93,9,98.75,-5.75,4469,-3
306.5,1,2,0.005,0.5,93,9,98.75,-5.75,4469,-3
306.75,1,2,0.005,0.5,93,9,98.75,-5.75,4469,-3
307,1,2,0.005,0.5,93,9,98.75,-5.75,4469,-3
307.25,1,2,0.005,0.5,93,11,98.25,-5.25,4463.75,-1
307.5,1,2,0.005,0.5,93,11,98.25,-5.25,4463.75,-1
307.75,1,2,0.005,0.5,93,11,98.25,-5.25,4463.75,-1
308,1,2,0.005,0.5,93,11,98.25,-5.25,4463.75,-1
308.25,1,2,0.005,0.5,93,11,98,-5,4458.6875,-1
308.5,1,2,0.005,0.5,93,11,98,-5,4458.6875,-1
308.75,1,2,0.005,0.5,93,11,98,-5,4458.6875,-1
309,1,2,0.005,0.5,93,11,98,-5,4458.6875,-1
309.25,1,2,0.005,0.5,93,11,98,-5,4458.6875,-1
309.5,1,2,0.005,0.5,93,12,98,-5,4452.3125,1
309.75,1,2,0.005,0.5,93,12,98,-5,4452.3125,1
310,1,2,0.005,0.5,93,12,98,-5,4452.3125,1
310.25,1,2,0.005,0.5,93,12,98,-5,4452.3125,1
310.5,1,2,0.005,0.5,93,13,97.5,-4.5,4447.6875,1
310.75,1,2,0.005,0.5,93,13,97.5,-4.5,4447.6875,1
311,1,2,0.005,0.5,93,13,97.5,-4.5,4447.6875,1
311.25,1,2,0.005,0.5,93,13,97.5,-4.5,4447.6875,1
311.5,1,2,0.005,0.5,93,13,97.75,-4.75,4442.6875,1
311.75,1,2,0.005,0.5,93,13,97.75,-4.75,4442.6875,1
312,1,2,0.005,0.5,93,13,97.75,-4.75,4442.6875,1
312.25,1,2,0.005,0.5,93,13,97.75,-4.75,4442.6875,1
312.5,1,2,0.005,0.5,93,12,98,-5,4437.875,0
312.75,1,2,0.005,0.5,93,12,98,-5,4437.875,0
313,1,2,0.005,0.5,93,12,98,-5,4437.875,0
313.25,1,2,0.005,0.5,93,12,98,-5,4437.875,0
313.5,1,2,0.005,0.5,93,14,97.5,-4.5,4432.9375,2
313.75,1,2,0.005,0.5,93,14,97.5,-4.5,4432.9375,2
314,1,2,0.005,0.5,93,14,97.5,-4.5,4432.9375,2
314.25,1,2,0.005,0.5,93,14,97.5,-4.5,4432.9375,2
314.5,1,2,0.005,0.5,93,11,98,-5,4428.1875,-2
314.75,1,2,0.005,0.5,93,11,98,-5,4428.1875,-2
315,1,2,0.005,0.5,93,11,98,-5,4428.1875,-2
315.25,1,2,0.005,0.5,93,11,98,-5,4428.1875,-2
315.5,1,2,0.005,0.5,93,13,97.5,-4.5,4423.5,0
315.75,1,2,0.005,0.5,93,13,97.5,-4.5,4423.5,0
316,1,2,0.005,0.5,93,13,97.5,-4.5,4423.5,0
316.25,1,2,0.005,0.5,93,13,97.5,-4.5,4423.5,0
316.5,1,2,0.005,0.5,93,14,97.25,-4.25,4419,1
316.75,1,2,0.005,0.5,93,14,97.25,-4.25,4419,1
317,1,2,0.005,0.5,93,14,97.25,-4.25,4419,1
317.25,1,2,0.005,0.5,93,14,97.25,-4.25,4419,1
317.5,1,2,0.005,0.5,93,13,97.5,-4.5,4414.5625,1
317.75,1,2,0.005,0.5,93,13,97.5,-4.5,4414.5625,1
318,1,2,0.005,0.5,93,13,97.5,-4.5,4414.5625,1
318.25,1,2,0.005,0.5,93,13,97.5,-4.5,4414.5625,1
318.5,1,2,0.005,0.5,93,12,97.5,-4.5,4410.1875,-1
318.75,1,2,0.005,0.5,93,12,97.5,-4.5,4410.1875,-1
319,1,2,0.005,0.5,93,12,97.5,-4.5,4410.1875,-1
319.25,1,2,0.005,0.5,93,12,97.5,-4.5,4410.1875,-1
319.5,1,2,0.005,0.5,93,15,97,-4,4405.875,3
319.75,1,2,0.005,0.5,93,15,97,-4,4405.875,3
320,1,2,0.005,0.5,93,15,97,-4,4405.875,3
320.25,1,2,0.005,0.5,93,15,97,-4,4405.875,3
320.5,1,2,0.005,0.5,93,14,97,-4,4401.6875,1
320.75,1,2,0.005,0.5,93,14,97,-4,4401.6875,1
321,1,2,0.005,0.5,93,14,97,-4,4401.6875,1
321.25,1,2,0.005,0.5,93,14,97,-4,4401.6875,1
321.5,1,2,0.005,0.5,93,13,97,-4,4397.6875,0
321.75,1,2,0.005,0.5,93,13,97,-4,4397.6875,0
322,1,2,0.005,0.5,93,13,97,-4,4397.6875,0
322.25,1,2,0.005,0.5,93,13,97,-4,4397.6875,0
322.5,1,2,0.005,0.5,93,14,96.75,-3.75,4393.9375,0
322.75,1,2,0.005,0.5,93,14,96.75,-3.75,4393.9375,0
323,1,2,0.005,0.5,93,14,96.75,-3.75,4393.9375,0
323.25,1,2,0.005,0.5,93,14,96.75,-3.75,4393.9375,0
323.5,1,2,0.005,0.5,93,13,97,-4,4390,0
323.75,1,2,0.005,0.5,93,13,97,-4,4390,0
324,1,2,0.005,0.5,93,13,97,-4,4390,0
324.25,1,2,0.005,0.5,93,13,97,-4,4390,0
324.5,1,2,0.005,0.5,93,12,97,-4,4386.1875,-3
324.75,1,2,0.005,0.5,93,12,97,-4,4386.1875,-3
325,1,2,0.005,0.5,93,12,97,-4,4386.1875,-3
325.25,1,2,0.005,0.5,93,12,97,-4,4386.1875,-3
325.5,1,2,0.005,0.5,93,13,97,-4,4382.375,0
325.75,1,2,0.005,0.5,93,13,97,-4,4382.375,0
326,1,2,0.005,0.5,93,13,97,-4,4382.375,0
326.25,1,2,0.005,0.5,93,13,97,-4,4382.375,0
326.5,1,2,0.005,0.5,93,15,96.5,-3.5,4378.625,1
326.75,1,2,0.005,0.5,93,15,96.5,-3.5,4378.625,1
327,1,2,0.005,0.5,93,15,96.5,-3.5,4378.625,1
327.25,1,2,0.005,0.5,93,15,96.5,-3.5,4378.625,1
327.5,1,2,0.005,0.5,93,13,96.75,-3.75,4375.1875,-1
327.75,1,2,0.005,0.5,93,13,96.75,-3.75,4375.1875,-1
328,1,2,0.005,0.5,93,13,96.75,-3.75,4375.1875,-1
328.25,1,2,0.005,0.5,93,13,96.75,-3.75,4375.1875,-1
328.5,1,2,0.005,0.5,93,14,96.5,-3.5,4371.6875,0
328.75,1,2,0.005,0.5,93,14,96.5,-3.5,4371.6875,0
329,1,2,0.005,0.5,93,14,96.5,-3.5,4371.6875,0
329.25,1,2,0.005,0.5,93,14,96.5,-3.5,4371.6875,0
329.5,1,2,0.005,0.5,93,16,96,-3,4368.3125,1
329.75,1,2,0.005,0.5,93,16,96,-3,4368.3125,1
330,1,2,0.005,0.5,93,16,96,-3,4368.3125,1
330.25,1,2,0.005,0.5,93,16,96,-3,4368.3125,1
330.5,1,2,0.005,0.5,93,13,96.75,-3.75,4364.875,-2
330.75,1,2,0.005,0.5,93,13,96.75,-3.75,4364.875,-2
331,1,2,0.005,0.5,93,13,96.75,-3.75,4364.875,-2
331.25,1,2,0.005,0.5,93,13,96.75,-3.75,4364.875,-2
331.5,1,2,0.005,0.5,93,15,96.5,-3.5,4361.4375,1
331.75,1,2,0.005,0.5,93,15,96.5,-3.5,4361.4375,1
332,1,2,0.005,0.5,93,15,96.5,-3.5,4361.4375,1
332.25,1,2,0.005,0.5,93,15,96.5,-3.5,4361.4375,1
332.5,1,2,0.005,0.5,93,13,96.75,-3.75,4358,-2
332.75,1,2,0.005,0.5,93,13,96.75,-3.75,4358,-2
333,1,2,0.005,0.5,93,13,96.75,-3.75,4358,-2
333.25,1,2,0.005,0.5,93,13,96.75,-3.75,4358,-2
333.5,1,2,0.005,0.5,93,15,96,-3,4354.9375,0
333.75,1,2,0.005,0.5,93,15,96,-3,4354.9375,0
334,1,2,0.005,0.5,93,15,96,-3,4354.9375,0
334.25,1,2,0.005,0.5,93,15,96,-3,4354.9375,0
334.5,1,2,0.005,0.5,93,14,96.25,-3.25,4351.8125,-1
334.75,1,2,0.005,0.5,93,14,96.25,-3.25,4351.8125,-1
335,1,2,0.005,0.5,93,14,96.25,-3.25,4351.8125,-1
335.25,1,2,0.005,0.5,93,14,96.25,-3.25,4351.8125,-1
335.5,1,2,0.005,0.5,93,15,96.25,-3.25,4348.75,0
335.75,1,2,0.005,0.5,93,15,96.25,-3.25,4348.75,0
336,1,2,0.005,0.5,93,15,96.25,-3.25,4348.75,0
336.25,1,2,0.005,0.5,93,15,96.25,-3.25,4348.75,0
336.5,1,2,0.005,0.5,93,15,96.25,-3.25,4348.75,0
336.75,1,2,0.005,0.5,93,16,95.75,-2.75,4345.25,1
337,1,2,0.005,0.5,93,16,95.75,-2.75,4345.25,1
337.25,1,2,0.005,0.5,93,16,95.75,-2.75,4345.25,1
337.5,1,2,0.005,0.5,93,16,95.75,-2.75,4345.25,1
337.75,1,2,0.005,0.5,93,17,95.5,-2.5,4342.5,1
338,1,2,0.005,0.5,93,17,95.5,-2.5,4342.5,1
338.25,1,2,0.005,0.5,93,17,95.5,-2.5,4342.5,1
338.5,1,2,0.005,0.5,93,17,95.5,-2.5,4342.5,1
338.75,1,2,0.005,0.5,93,17,95.5,-2.5,4339.875,1
339,1,2,0.005,0.5,93,17,95.5,-2.5,4339.875,1
339.25,1,2,0.005,0.5,93,17,95.5,-2.5,4339.875,1
339.5,1,2,0.005,0.5,93,17,95.5,-2.5,4339.875,1
339.75,1,2,0.005,0.5,93,15,95.75,-2.75,4337.125,-1
340,1,2,0.005,0.5,93,15,95.75,-2.75,4337.125,-1
340.25,1,2,0.005,0.5,93,15,95.75,-2.75,4337.125,-1
340.5,1,2,0.005,0.5,93,15,95.75,-2.75,4337.125,-1
340.75,1,2,0.005,0.5,93,18,95,-2,4334.5625,2
341,1,2,0.005,0.5,93,18,95,-2,4334.5625,2
341.25,1,2,0.005,0.5,93,18,95,-2,4334.5625,2
341.5,1,2,0.005,0.5,93,18,95,-2,4334.5625,2
341.75,1,2,0.005,0.5,93,17,95.25,-2.25,4332.3125,0
342,1,2,0.005,0.5,93,17,95.25,-2.25,4332.3125,0
342.25,1,2,0.005,0.5,93,17,95.25,-2.25,4332.3125,0
342.5,1,2,0.005,0.5,93,17,95.25,-2.25,4332.3125,0
342.75,1,2,0.005,0.5,93,18,95,-2,4329.875,1
343,1,2,0.005,0.5,93,18,95,-2,4329.875,1
