time,status,kp,ki,kd,setpoint,output,temperature,error,integral,derivative
45.452,3,1.5,0.0025,0.5,93,95,35,58,2847.06,2
45.755,3,1.5,0.0025,0.5,93,92,35.75,57.25,2875.75,-1
46.09,3,1.5,0.0025,0.5,93,93,35.75,57.25,2890.06,0
46.378,3,1.5,0.0025,0.5,93,93,35.75,57.25,2904.38,0
46.665,3,1.5,0.0025,0.5,93,92,36,57,2918.63,-1
46.953,3,1.5,0.0025,0.5,93,93,35.75,57.25,2932.94,1
47.241,3,1.5,0.0025,0.5,93,92,36.25,56.75,2961.38,-1
47.562,3,1.5,0.0025,0.5,93,91,36.5,56.5,2975.5,-1
47.865,3,1.5,0.0025,0.5,93,93,36,57,2989.75,2
48.168,3,1.5,0.0025,0.5,93,91,36.5,56.5,3003.88,-2
48.456,3,1.5,0.0025,0.5,93,93,36.25,56.75,3018.06,1
48.76,3,1.5,0.0025,0.5,93,94,35.75,57.25,3046.5,3
49.095,3,1.5,0.0025,0.5,93,90,36.75,56.25,3060.56,-4
49.383,3,1.5,0.0025,0.5,93,92,36.75,56.25,3074.63,0
49.671,3,1.5,0.0025,0.5,93,92,36.75,56.25,3088.69,0
49.958,3,1.5,0.0025,0.5,93,93,36.5,56.5,3102.81,1
50.247,3,1.5,0.0025,0.5,93,92,37,56,3130.75,1
50.565,3,1.5,0.0025,0.5,93,91,37,56,3144.75,0
50.869,3,1.5,0.0025,0.5,93,90,37.5,55.5,3158.63,-2
51.156,3,1.5,0.0025,0.5,93,90,37.75,55.25,3172.44,-1
51.445,3,1.5,0.0025,0.5,93,91,37.5,55.5,3186.31,1
51.732,3,1.5,0.0025,0.5,93,90,37.75,55.25,3214,-1
52.068,3,1.5,0.0025,0.5,93,90,37.75,55.25,3227.81,0
52.371,3,1.5,0.0025,0.5,93,90,38,55,3241.56,-1
52.66,3,1.5,0.0025,0.5,93,91,37.75,55.25,3255.38,1
52.964,3,1.5,0.0025,0.5,93,89,38.25,54.75,3269.06,-2
53.267,3,1.5,0.0025,0.5,93,90,38.25,54.75,3296.44,0
53.603,3,1.5,0.0025,0.5,93,90,38.25,54.75,3310.13,0
53.89,3,1.5,0.0025,0.5,93,89,38.5,54.5,3323.75,-1
54.179,3,1.5,0.0025,0.5,93,90,38.25,54.75,3337.44,1
54.482,3,1.5,0.0025,0.5,93,90,38.5,54.5,3364.69,0
54.833,3,1.5,0.0025,0.5,93,91,38.25,54.75,3378.38,1
55.122,3,1.5,0.0025,0.5,93,87,39,54,3391.88,-3
55.425,3,1.5,0.0025,0.5,93,91,38.5,54.5,3405.5,2
55.713,3,1.5,0.0025,0.5,93,88,39,54,3419,-2
56.016,3,1.5,0.0025,0.5,93,90,39,54,3445.88,2
56.367,3,1.5,0.0025,0.5,93,87,39.5,53.5,3459.25,-2
56.655,3,1.5,0.0025,0.5,93,88,39.5,53.5,3472.63,0
56.944,3,1.5,0.0025,0.5,93,89,39.25,53.75,3486.06,1
57.248,3,1.5,0.0025,0.5,93,88,39.75,53.25,3512.75,-1
57.583,3,1.5,0.0025,0.5,93,90,39.25,53.75,3526.19,2
57.886,3,1.5,0.0025,0.5,93,88,39.5,53.5,3539.56,-1
58.174,3,1.5,0.0025,0.5,93,87,40,53,3552.81,-2
58.461,3,1.5,0.0025,0.5,93,89,39.75,53.25,3566.13,1
58.749,3,1.5,0.0025,0.5,93,88,40.25,52.75,3592.5,0
59.085,3,1.5,0.0025,0.5,93,88,40.25,52.75,3605.69,0
59.388,3,1.5,0.0025,0.5,93,86,40.75,52.25,3618.75,-2
59.676,3,1.5,0.0025,0.5,93,88,40.5,52.5,3631.88,1
59.965,3,1.5,0.0025,0.5,93,86,41,52,3644.88,-2
60.268,3,1.5,0.0025,0.5,93,86,41,52,3670.94,-1
60.62,3,1.5,0.0025,0.5,93,88,40.5,52.5,3684.06,2
60.923,3,1.5,0.0025,0.5,93,86,41,52,3697.06,-2
61.211,3,1.5,0.0025,0.5,93,86,41.25,51.75,3710,-1
61.498,3,1.5,0.0025,0.5,93,86,41.5,51.5,3735.81,-1
61.834,3,1.5,0.0025,0.5,93,87,41.25,51.75,3748.75,1
62.138,3,1.5,0.0025,0.5,93,84,42,51,3761.5,-3
62.426,3,1.5,0.0025,0.5,93,86,41.75,51.25,3774.31,1
62.713,3,1.5,0.0025,0.5,93,86,41.75,51.25,3787.13,0
63.001,3,1.5,0.0025,0.5,93,86,41.75,51.25,3812.69,1
63.336,3,1.5,0.0025,0.5,93,86,41.75,51.25,3825.5,0
63.64,3,1.5,0.0025,0.5,93,84,42.25,50.75,3838.19,-2
63.928,3,1.5,0.0025,0.5,93,84,42.5,50.5,3850.81,-1
64.232,3,1.5,0.0025,0.5,93,85,42.5,50.5,3863.44,0
64.518,3,1.5,0.0025,0.5,93,85,42.25,50.75,3888.88,-1
64.871,3,1.5,0.0025,0.5,93,85,42.5,50.5,3901.5,-1
65.158,3,1.5,0.0025,0.5,93,84,42.75,50.25,3914.06,-1
65.446,3,1.5,0.0025,0.5,93,86,42.5,50.5,3926.69,1
65.734,3,1.5,0.0025,0.5,93,82,43.25,49.75,3939.13,-3
66.022,3,1.5,0.0025,0.5,93,85,42.75,50.25,3964.19,1
66.373,3,1.5,0.0025,0.5,93,83,43.25,49.75,3976.63,-2
66.661,3,1.5,0.0025,0.5,93,82,43.75,49.25,3988.94,-2
66.948,3,1.5,0.0025,0.5,93,84,43.5,49.5,4001.31,1
67.237,3,1.5,0.0025,0.5,93,82,43.75,49.25,4026.13,-3
67.556,3,1.5,0.0025,0.5,93,83,44,49,4038.38,-1
67.891,3,1.5,0.0025,0.5,93,83,44,49,4050.63,0
68.179,3,1.5,0.0025,0.5,93,82,44.25,48.75,4062.81,-1
68.467,3,1.5,0.0025,0.5,93,84,44,49,4075.06,1
68.754,3,1.5,0.0025,0.5,93,82,44.5,48.5,4099.38,-1
69.091,3,1.5,0.0025,0.5,93,83,44.25,48.75,4111.56,1
69.395,3,1.5,0.0025,0.5,93,82,44.5,48.5,4123.69,-1
69.698,3,1.5,0.0025,0.5,93,82,44.75,48.25,4135.75,-1
69.986,3,1.5,0.0025,0.5,93,81,45,48,4147.75,-1
70.273,3,1.5,0.0025,0.5,93,81,45.5,47.5,4171.56,-1
70.625,3,1.5,0.0025,0.5,93,84,44.75,48.25,4183.63,3
70.912,3,1.5,0.0025,0.5,93,81,45,48,4195.63,-1
71.2,3,1.5,0.0025,0.5,93,80,45.5,47.5,4207.5,-2
71.489,3,1.5,0.0025,0.5,93,82,45.25,47.75,4219.44,1
71.792,3,1.5,0.0025,0.5,93,81,45.5,47.5,4243.25,-1
72.127,3,1.5,0.0025,0.5,93,82,45.25,47.75,4255.19,1
72.416,3,1.5,0.0025,0.5,93,81,45.5,47.5,4267.06,-1
72.718,3,1.5,0.0025,0.5,93,81,45.5,47.5,4278.94,0
73.007,3,1.5,0.0025,0.5,93,79,46.5,46.5,4302.31,-2
73.358,3,1.5,0.0025,0.5,93,81,46.25,46.75,4314,1
73.646,3,1.5,0.0025,0.5,93,81,46,47,4325.75,1
73.933,3,1.5,0.0025,0.5,93,80,46.25,46.75,4337.44,-1
74.221,3,1.5,0.0025,0.5,93,79,46.75,46.25,4349,-2
74.509,3,1.5,0.0025,0.5,93,80,46.75,46.25,4372.13,0
74.86,3,1.5,0.0025,0.5,93,79,47,46,4383.63,-1
75.149,3,1.5,0.0025,0.5,93,79,47.25,45.75,4395.06,-1
75.452,3,1.5,0.0025,0.5,93,81,46.75,46.25,4406.63,2
75.739,3,1.5,0.0025,0.5,93,79,47,46,4418.13,-1
76.027,3,1.5,0.0025,0.5,93,78,47.5,45.5,4440.94,-1
76.363,3,1.5,0.0025,0.5,93,80,47.25,45.75,4452.38,1
76.651,3,1.5,0.0025,0.5,93,77,48,45,4463.63,-3
76.955,3,1.5,0.0025,0.5,93,79,47.75,45.25,4474.94,1
77.258,3,1.5,0.0025,0.5,93,77,48.25,44.75,4497.38,-1
77.609,3,1.5,0.0025,0.5,93,78,48.25,44.75,4508.56,0
77.913,3,1.5,0.0025,0.5,93,79,48,45,4519.81,1
78.201,3,1.5,0.0025,0.5,93,77,48.5,44.5,4530.94,-2
78.489,3,1.5,0.0025,0.5,93,78,48.5,44.5,4542.06,0
78.777,3,1.5,0.0025,0.5,93,77,48.75,44.25,4564.25,-1
79.113,3,1.5,0.0025,0.5,93,76,49,44,4575.25,-1
79.416,3,1.5,0.0025,0.5,93,78,48.75,44.25,4586.31,1
79.704,3,1.5,0.0025,0.5,93,77,48.75,44.25,4597.38,0
80.007,3,1.5,0.0025,0.5,93,77,49,44,4619.38,0
80.36,3,1.5,0.0025,0.5,93,77,49,44,4630.38,0
80.663,3,1.5,0.0025,0.5,93,76,49.25,43.75,4641.31,-1
80.966,3,1.5,0.0025,0.5,93,75,49.75,43.25,4652.13,-2
81.254,3,1.5,0.0025,0.5,93,76,49.75,43.25,4662.94,0
81.542,3,1.5,0.0025,0.5,93,75,50,43,4684.56,-2
81.894,3,1.5,0.0025,0.5,93,76,50,43,4695.31,0
82.198,3,1.5,0.0025,0.5,93,76,50,43,4706.06,0
82.502,3,1.5,0.0025,0.5,93,77,49.75,43.25,4716.88,1
82.805,3,1.5,0.0025,0.5,93,74,50.75,42.25,4738.06,-1
83.14,3,1.5,0.0025,0.5,93,75,50.75,42.25,4748.63,0
83.428,3,1.5,0.0025,0.5,93,75,50.75,42.25,4759.19,0
83.716,3,1.5,0.0025,0.5,93,76,50.5,42.5,4769.81,1
84.003,3,1.5,0.0025,0.5,93,74,50.75,42.25,4780.38,-1
84.291,3,1.5,0.0025,0.5,93,74,51.25,41.75,4801.31,-1
84.611,3,1.5,0.0025,0.5,93,75,51,42,4811.81,1
84.915,3,1.5,0.0025,0.5,93,74,51.25,41.75,4822.25,-1
85.202,3,1.5,0.0025,0.5,93,73,51.5,41.5,4832.63,-1
85.49,3,1.5,0.0025,0.5,93,75,51.25,41.75,4843.06,1
85.778,3,1.5,0.0025,0.5,93,71,52.25,40.75,4863.63,-3
86.113,3,1.5,0.0025,0.5,93,75,51.75,41.25,4873.94,2
86.416,3,1.5,0.0025,0.5,93,72,52.25,40.75,4884.13,-2
86.705,3,1.5,0.0025,0.5,93,74,52,41,4894.38,1
87.008,3,1.5,0.0025,0.5,93,72,52.25,40.75,4904.56,-1
87.296,3,1.5,0.0025,0.5,93,73,52.25,40.75,4924.94,0
87.648,3,1.5,0.0025,0.5,93,73,52.25,40.75,4935.13,0
87.951,3,1.5,0.0025,0.5,93,70,53,40,4945.13,-3
88.239,3,1.5,0.0025,0.5,93,74,52.5,40.5,4955.25,2
88.526,3,1.5,0.0025,0.5,93,72,52.75,40.25,4975.44,-1
88.863,3,1.5,0.0025,0.5,93,71,53.25,39.75,4985.38,-2
89.166,3,1.5,0.0025,0.5,93,72,53,40,4995.38,1
89.47,3,1.5,0.0025,0.5,93,71,53.25,39.75,5005.31,-1
89.773,3,1.5,0.0025,0.5,93,71,53.25,39.75,5025.25,-1
90.125,3,1.5,0.0025,0.5,93,71,53.5,39.5,5035.13,-1
90.429,3,1.5,0.0025,0.5,93,70,53.75,39.25,5044.94,-1
90.717,3,1.5,0.0025,0.5,93,73,53.25,39.75,5054.88,2
91.004,3,1.5,0.0025,0.5,93,68,54.25,38.75,5064.56,-4
91.292,3,1.5,0.0025,0.5,93,69,54.25,38.75,5084.13,-3
91.627,3,1.5,0.0025,0.5,93,70,54.25,38.75,5093.81,0
91.931,3,1.5,0.0025,0.5,93,72,53.75,39.25,5103.63,2
92.219,3,1.5,0.0025,0.5,93,69,54.25,38.75,5113.31,-2
92.523,3,1.5,0.0025,0.5,93,69,54.75,38.25,5132.5,-1
92.874,3,1.5,0.0025,0.5,93,71,54.5,38.5,5142.13,1
93.178,3,1.5,0.0025,0.5,93,68,55,38,5151.63,-2
93.482,3,1.5,0.0025,0.5,93,70,54.75,38.25,5161.19,1
93.786,3,1.5,0.0025,0.5,93,70,55,38,5180.13,1
94.121,3,1.5,0.0025,0.5,93,69,55,38,5189.63,0
94.424,3,1.5,0.0025,0.5,93,69,55.25,37.75,5199.06,-1
94.712,3,1.5,0.0025,0.5,93,68,55.5,37.5,5208.44,-1
95,3,1.5,0.0025,0.5,93,70,55.25,37.75,5217.88,1
95.287,3,1.5,0.0025,0.5,93,68,55.75,37.25,5236.5,0
95.623,3,1.5,0.0025,0.5,93,69,55.5,37.5,5245.88,1
95.927,3,1.5,0.0025,0.5,93,67,56,37,5255.13,-2
96.215,3,1.5,0.0025,0.5,93,68,56,37,5264.38,0
96.502,3,1.5,0.0025,0.5,93,67,56.25,36.75,5273.56,-1
96.791,3,1.5,0.0025,0.5,93,69,56,37,5292,1
97.125,3,1.5,0.0025,0.5,93,67,56.25,36.75,5301.19,-1
97.429,3,1.5,0.0025,0.5,93,68,56.25,36.75,5310.38,0
97.717,3,1.5,0.0025,0.5,93,66,56.75,36.25,5319.44,-2
98.005,3,1.5,0.0025,0.5,93,67,56.75,36.25,5328.5,0
98.309,3,1.5,0.0025,0.5,93,69,56.5,36.5,5346.63,2
98.628,3,1.5,0.0025,0.5,93,66,57,36,5355.63,-2
98.932,3,1.5,0.0025,0.5,93,67,57,36,5364.63,0
99.219,3,1.5,0.0025,0.5,93,66,57.25,35.75,5373.56,-1
99.508,3,1.5,0.0025,0.5,93,66,57.5,35.5,5382.44,-1
99.811,3,1.5,0.0025,0.5,93,66,57.5,35.5,5400.19,0
100.13,3,1.5,0.0025,0.5,93,66,57.5,35.5,5409.06,0
100.434,3,1.5,0.0025,0.5,93,65,58,35,5417.81,-2
100.721,3,1.5,0.0025,0.5,93,67,57.5,35.5,5426.69,2
101.01,3,1.5,0.0025,0.5,93,64,58.25,34.75,5435.38,-3
101.313,3,1.5,0.0025,0.5,93,65,58.25,34.75,5452.81,-1
101.664,3,1.5,0.0025,0.5,93,66,58,35,5461.56,1
101.953,3,1.5,0.0025,0.5,93,64,58.5,34.5,5470.19,-2
102.256,3,1.5,0.0025,0.5,93,64,58.75,34.25,5478.75,-1
102.544,3,1.5,0.0025,0.5,93,64,58.75,34.25,5496,-2
102.896,3,1.5,0.0025,0.5,93,64,59,34,5504.5,-1
103.199,3,1.5,0.0025,0.5,93,64,59,34,5513,0
103.486,3,1.5,0.0025,0.5,93,64,59,34,5521.5,0
103.774,3,1.5,0.0025,0.5,93,63,59.25,33.75,5529.94,-1
104.062,3,1.5,0.0025,0.5,93,63,59.25,33.75,5546.88,-1
104.382,3,1.5,0.0025,0.5,93,63,59.5,33.5,5555.25,-1
104.685,3,1.5,0.0025,0.5,93,65,59.25,33.75,5563.69,1
104.973,3,1.5,0.0025,0.5,93,62,59.75,33.25,5572,-2
105.261,3,1.5,0.0025,0.5,93,63,59.75,33.25,5580.31,0
105.548,3,1.5,0.0025,0.5,93,64,59.75,33.25,5596.88,1
105.884,3,1.5,0.0025,0.5,93,62,60.25,32.75,5605.06,-2
106.188,3,1.5,0.0025,0.5,93,64,60,33,5613.31,1
106.475,3,1.5,0.0025,0.5,93,61,60.5,32.5,5621.44,-2
106.764,3,1.5,0.0025,0.5,93,61,60.75,32.25,5629.5,-1
107.066,3,1.5,0.0025,0.5,93,63,60.5,32.5,5645.69,1
107.402,3,1.5,0.0025,0.5,93,62,60.75,32.25,5653.75,-1
107.69,3,1.5,0.0025,0.5,93,63,60.5,32.5,5661.88,1
107.978,3,1.5,0.0025,0.5,93,62,60.75,32.25,5669.94,-1
108.265,3,1.5,0.0025,0.5,93,61,61,32,5677.94,-1
108.553,3,1.5,0.0025,0.5,93,62,61,32,5693.94,0
108.89,3,1.5,0.0025,0.5,93,60,61.5,31.5,5701.81,-2
109.193,3,1.5,0.0025,0.5,93,61,61.5,31.5,5709.69,0
109.48,3,1.5,0.0025,0.5,93,63,61,32,5717.69,2
109.768,3,1.5,0.0025,0.5,93,58,62,31,5725.44,-4
110.056,3,1.5,0.0025,0.5,93,59,62,31,5741.13,-3
110.407,3,1.5,0.0025,0.5,93,61,61.75,31.25,5748.94,1
110.696,3,1.5,0.0025,0.5,93,59,62.25,30.75,5756.63,-2
110.999,3,1.5,0.0025,0.5,93,60,62.25,30.75,5764.31,0
111.287,3,1.5,0.0025,0.5,93,60,62.25,30.75,5772,0
111.574,3,1.5,0.0025,0.5,93,59,62.75,30.25,5787.19,-1
111.894,3,1.5,0.0025,0.5,93,60,62.5,30.5,5794.81,1
112.198,3,1.5,0.0025,0.5,93,60,62.5,30.5,5802.44,0
112.485,3,1.5,0.0025,0.5,93,59,62.75,30.25,5810,-1
112.774,3,1.5,0.0025,0.5,93,59,63,30,5817.5,-1
113.076,3,1.5,0.0025,0.5,93,58,63.25,29.75,5832.44,-1
