time,status,kp,ki,kd,setpoint,output,temperature,error,integral,derivative
360.042,3,2,0.01,0.5,93,13,97,-4,2229.81,-1
360.379,3,2,0.01,0.5,93,14,97,-4,2228.81,0
360.682,3,2,0.01,0.5,93,13,97.25,-4.25,2227.75,-1
360.97,3,2,0.01,0.5,93,12,97.5,-4.5,2226.63,-1
361.258,3,2,0.01,0.5,93,16,96.75,-3.75,2225.69,3
361.546,3,2,0.01,0.5,93,15,96.75,-3.75,2223.75,1
361.881,3,2,0.01,0.5,93,12,97.25,-4.25,2222.69,-2
362.185,3,2,0.01,0.5,93,14,97,-4,2221.69,1
362.473,3,2,0.01,0.5,93,15,96.75,-3.75,2220.75,1
362.76,3,2,0.01,0.5,93,12,97.25,-4.25,2219.69,-2
363.048,3,2,0.01,0.5,93,14,97,-4,2217.63,1
363.384,3,2,0.01,0.5,93,13,97.25,-4.25,2216.56,-1
363.687,3,2,0.01,0.5,93,14,97,-4,2215.56,1
363.976,3,2,0.01,0.5,93,14,97,-4,2214.56,0
364.279,3,2,0.01,0.5,93,14,97,-4,2213.56,0
364.567,3,2,0.01,0.5,93,14,97,-4,2211.5,1
364.918,3,2,0.01,0.5,93,13,97.25,-4.25,2210.44,-1
365.207,3,2,0.01,0.5,93,14,97,-4,2209.44,1
365.51,3,2,0.01,0.5,93,15,96.75,-3.75,2208.5,1
365.813,3,2,0.01,0.5,93,15,96.75,-3.75,2206.56,1
366.165,3,2,0.01,0.5,93,15,96.5,-3.5,2205.69,1
366.453,3,2,0.01,0.5,93,13,97,-4,2204.69,-2
366.74,3,2,0.01,0.5,93,16,96.5,-3.5,2203.81,2
367.028,3,2,0.01,0.5,93,14,96.75,-3.75,2202.88,-1
367.316,3,2,0.01,0.5,93,14,97,-4,2200.88,0
367.668,3,2,0.01,0.5,93,16,96.5,-3.5,2200,2
367.971,3,2,0.01,0.5,93,12,97,-4,2199,-2
368.258,3,2,0.01,0.5,93,14,96.75,-3.75,2198.06,1
368.546,3,2,0.01,0.5,93,13,96.75,-3.75,2196.25,-1
368.882,3,2,0.01,0.5,93,14,96.75,-3.75,2195.31,0
369.186,3,2,0.01,0.5,93,16,96.25,-3.25,2194.5,2
369.474,3,2,0.01,0.5,93,13,96.75,-3.75,2193.56,-2
369.761,3,2,0.01,0.5,93,14,96.75,-3.75,2192.63,0
370.049,3,2,0.01,0.5,93,13,97,-4,2190.63,0
370.401,3,2,0.01,0.5,93,14,96.75,-3.75,2189.69,1
370.688,3,2,0.01,0.5,93,16,96.25,-3.25,2188.88,2
370.976,3,2,0.01,0.5,93,15,96.25,-3.25,2188.06,0
371.264,3,2,0.01,0.5,93,13,96.75,-3.75,2187.13,-2
371.551,3,2,0.01,0.5,93,14,96.75,-3.75,2185.19,1
371.887,3,2,0.01,0.5,93,15,96.5,-3.5,2184.31,1
372.191,3,2,0.01,0.5,93,16,96,-3,2183.56,2
372.495,3,2,0.01,0.5,93,15,96,-3,2182.81,0
372.783,3,2,0.01,0.5,93,13,96.5,-3.5,2181.94,-2
373.086,3,2,0.01,0.5,93,14,96.5,-3.5,2180.19,0
373.422,3,2,0.01,0.5,93,13,96.75,-3.75,2179.25,-1
373.709,3,2,0.01,0.5,93,16,96.25,-3.25,2178.44,2
373.997,3,2,0.01,0.5,93,15,96.25,-3.25,2177.63,0
374.285,3,2,0.01,0.5,93,14,96.5,-3.5,2176.75,-1
374.572,3,2,0.01,0.5,93,14,96.5,-3.5,2175.06,-1
374.892,3,2,0.01,0.5,93,15,96.25,-3.25,2174.25,1
375.195,3,2,0.01,0.5,93,14,96.5,-3.5,2173.38,-1
375.484,3,2,0.01,0.5,93,15,96.25,-3.25,2172.56,1
375.771,3,2,0.01,0.5,93,15,96.25,-3.25,2171.75,0
376.059,3,2,0.01,0.5,93,15,96.25,-3.25,2170.06,1
376.395,3,2,0.01,0.5,93,14,96.5,-3.5,2169.19,-1
376.698,3,2,0.01,0.5,93,14,96.5,-3.5,2168.31,0
376.986,3,2,0.01,0.5,93,16,96,-3,2167.56,2
377.275,3,2,0.01,0.5,93,14,96.25,-3.25,2166.75,-1
377.577,3,2,0.01,0.5,93,13,96.5,-3.5,2165.13,-2
377.898,3,2,0.01,0.5,93,14,96.5,-3.5,2164.25,0
378.202,3,2,0.01,0.5,93,15,96.25,-3.25,2163.44,1
378.504,3,2,0.01,0.5,93,15,96.25,-3.25,2162.63,0
378.793,3,2,0.01,0.5,93,15,96.25,-3.25,2161.81,0
379.08,3,2,0.01,0.5,93,14,96.25,-3.25,2160.25,-1
379.401,3,2,0.01,0.5,93,16,96,-3,2159.5,1
379.704,3,2,0.01,0.5,93,15,96,-3,2158.75,0
379.991,3,2,0.01,0.5,93,14,96.25,-3.25,2157.94,-1
380.279,3,2,0.01,0.5,93,17,95.75,-2.75,2157.25,2
380.566,3,2,0.01,0.5,93,15,96,-3,2155.81,-1
380.903,3,2,0.01,0.5,93,14,96.25,-3.25,2155,-1
381.206,3,2,0.01,0.5,93,15,96.25,-3.25,2154.19,0
381.51,3,2,0.01,0.5,93,14,96.5,-3.5,2153.31,-1
381.797,3,2,0.01,0.5,93,16,96,-3,2152.56,2
382.085,3,2,0.01,0.5,93,15,96,-3,2151.06,0
382.405,3,2,0.01,0.5,93,17,95.5,-2.5,2150.44,2
382.708,3,2,0.01,0.5,93,14,96,-3,2149.69,-2
382.997,3,2,0.01,0.5,93,14,96.25,-3.25,2148.88,-1
383.299,3,2,0.01,0.5,93,15,96,-3,2148.13,1
383.588,3,2,0.01,0.5,93,16,95.75,-2.75,2146.69,1
383.939,3,2,0.01,0.5,93,13,96.25,-3.25,2145.88,-2
384.228,3,2,0.01,0.5,93,15,96,-3,2145.13,1
384.53,3,2,0.01,0.5,93,17,95.5,-2.5,2144.5,2
384.819,3,2,0.01,0.5,93,15,96,-3,2143,0
385.17,3,2,0.01,0.5,93,15,96,-3,2142.25,0
385.457,3,2,0.01,0.5,93,15,96,-3,2141.5,0
385.744,3,2,0.01,0.5,93,15,96,-3,2140.75,0
386.032,3,2,0.01,0.5,93,17,95.5,-2.5,2140.13,2
386.32,3,2,0.01,0.5,93,14,96,-3,2138.75,-2
386.672,3,2,0.01,0.5,93,14,96.25,-3.25,2137.94,-1
386.959,3,2,0.01,0.5,93,17,95.5,-2.5,2137.31,3
387.248,3,2,0.01,0.5,93,14,96,-3,2136.56,-2
387.535,3,2,0.01,0.5,93,16,95.75,-2.75,2135.88,1
387.823,3,2,0.01,0.5,93,15,96,-3,2134.38,0
388.175,3,2,0.01,0.5,93,16,95.75,-2.75,2133.69,1
388.463,3,2,0.01,0.5,93,14,96,-3,2132.94,-1
388.75,3,2,0.01,0.5,93,16,95.75,-2.75,2132.25,1
389.038,3,2,0.01,0.5,93,16,95.5,-2.5,2131.63,1
389.326,3,2,0.01,0.5,93,15,95.75,-2.75,2130.25,0
389.661,3,2,0.01,0.5,93,15,95.75,-2.75,2129.56,0
389.966,3,2,0.01,0.5,93,15,95.75,-2.75,2128.88,0
390.253,3,2,0.01,0.5,93,15,95.75,-2.75,2128.19,0
390.54,3,2,0.01,0.5,93,15,95.75,-2.75,2127.5,0
390.828,3,2,0.01,0.5,93,15,95.75,-2.75,2126.13,0
391.165,3,2,0.01,0.5,93,15,95.75,-2.75,2125.44,0
391.468,3,2,0.01,0.5,93,14,96,-3,2124.69,-1
391.755,3,2,0.01,0.5,93,17,95.5,-2.5,2124.06,2
392.043,3,2,0.01,0.5,93,17,95.25,-2.25,2123.5,1
392.33,3,2,0.01,0.5,93,15,95.75,-2.75,2122.19,-1
392.666,3,2,0.01,0.5,93,14,96,-3,2121.44,-1
392.97,3,2,0.01,0.5,93,16,95.75,-2.75,2120.75,1
393.258,3,2,0.01,0.5,93,17,95.25,-2.25,2120.19,2
393.546,3,2,0.01,0.5,93,17,95,-2,2119.69,1
393.833,3,2,0.01,0.5,93,16,95.5,-2.5,2118.38,1
394.169,3,2,0.01,0.5,93,18,95,-2,2117.88,2
394.472,3,2,0.01,0.5,93,16,95.25,-2.25,2117.31,-1
394.761,3,2,0.01,0.5,93,14,95.75,-2.75,2116.63,-2
395.048,3,2,0.01,0.5,93,16,95.5,-2.5,2116,1
395.336,3,2,0.01,0.5,93,15,95.75,-2.75,2114.69,-1
395.672,3,2,0.01,0.5,93,17,95.25,-2.25,2114.13,2
395.975,3,2,0.01,0.5,93,16,95.25,-2.25,2113.56,0
396.263,3,2,0.01,0.5,93,16,95.25,-2.25,2113,0
396.551,3,2,0.01,0.5,93,15,95.5,-2.5,2112.38,-1
396.854,3,2,0.01,0.5,93,19,94.75,-1.75,2111.31,3
397.174,3,2,0.01,0.5,93,16,95,-2,2110.81,-1
397.478,3,2,0.01,0.5,93,16,95.25,-2.25,2110.25,-1
397.765,3,2,0.01,0.5,93,14,95.75,-2.75,2109.56,-2
398.054,3,2,0.01,0.5,93,16,95.5,-2.5,2108.94,1
398.357,3,2,0.01,0.5,93,16,95.5,-2.5,2107.69,0
398.708,3,2,0.01,0.5,93,17,95.25,-2.25,2107.13,1
398.996,3,2,0.01,0.5,93,17,95,-2,2106.63,1
399.283,3,2,0.01,0.5,93,17,95,-2,2106.13,0
399.571,3,2,0.01,0.5,93,16,95.25,-2.25,2105.56,-1
399.859,3,2,0.01,0.5,93,14,95.5,-2.5,2104.5,-3
400.21,3,2,0.01,0.5,93,17,95.25,-2.25,2103.94,1
400.498,3,2,0.01,0.5,93,17,95,-2,2103.44,1
400.786,3,2,0.01,0.5,93,17,95,-2,2102.94,0
401.074,3,2,0.01,0.5,93,16,95.25,-2.25,2102.38,-1
401.362,3,2,0.01,0.5,93,19,94.75,-1.75,2101.31,3
401.714,3,2,0.01,0.5,93,17,94.75,-1.75,2100.88,0
402.018,3,2,0.01,0.5,93,17,94.75,-1.75,2100.44,0
402.321,3,2,0.01,0.5,93,16,95,-2,2099.94,-1
402.608,3,2,0.01,0.5,93,16,95,-2,2098.94,0
402.927,3,2,0.01,0.5,93,16,95,-2,2098.44,0
403.232,3,2,0.01,0.5,93,16,95,-2,2097.94,0
403.519,3,2,0.01,0.5,93,16,95,-2,2097.44,0
403.807,3,2,0.01,0.5,93,14,95.5,-2.5,2096.81,-2
404.095,3,2,0.01,0.5,93,16,95.25,-2.25,2095.63,1
404.431,3,2,0.01,0.5,93,16,95.25,-2.25,2095.06,0
404.734,3,2,0.01,0.5,93,15,95.5,-2.5,2094.44,-1
405.022,3,2,0.01,0.5,93,18,94.75,-1.75,2094,3
405.31,3,2,0.01,0.5,93,19,94.25,-1.25,2093.69,2
405.597,3,2,0.01,0.5,93,18,94.75,-1.75,2092.69,2
405.933,3,2,0.01,0.5,93,15,95.25,-2.25,2092.13,-2
406.237,3,2,0.01,0.5,93,18,94.75,-1.75,2091.69,2
406.524,3,2,0.01,0.5,93,16,95,-2,2091.19,-1
406.812,3,2,0.01,0.5,93,15,95.25,-2.25,2090.63,-1
407.099,3,2,0.01,0.5,93,18,94.75,-1.75,2089.56,3
407.435,3,2,0.01,0.5,93,18,94.5,-1.5,2089.19,1
407.739,3,2,0.01,0.5,93,14,95.25,-2.25,2088.63,-3
408.027,3,2,0.01,0.5,93,17,95,-2,2088.13,1
408.315,3,2,0.01,0.5,93,16,95,-2,2087.63,0
408.603,3,2,0.01,0.5,93,20,94,-1,2086.88,4
408.938,3,2,0.01,0.5,93,13,95.25,-2.25,2086.31,-5
409.241,3,2,0.01,0.5,93,17,95,-2,2085.81,1
409.529,3,2,0.01,0.5,93,18,94.5,-1.5,2085.44,2
409.817,3,2,0.01,0.5,93,16,94.75,-1.75,2085,-1
410.105,3,2,0.01,0.5,93,16,95,-2,2084,0
410.44,3,2,0.01,0.5,93,15,95.25,-2.25,2083.44,-1
410.744,3,2,0.01,0.5,93,17,95,-2,2082.94,1
411.031,3,2,0.01,0.5,93,17,94.75,-1.75,2082.5,1
411.32,3,2,0.01,0.5,93,16,95,-2,2082,-1
411.624,3,2,0.01,0.5,93,17,94.75,-1.75,2081.13,0
411.975,3,2,0.01,0.5,93,15,95.25,-2.25,2080.56,-2
412.263,3,2,0.01,0.5,93,19,94.5,-1.5,2080.19,3
412.55,3,2,0.01,0.5,93,15,95,-2,2079.69,-2
412.838,3,2,0.01,0.5,93,18,94.5,-1.5,2079.31,2
413.125,3,2,0.01,0.5,93,17,94.75,-1.75,2078.44,0
413.478,3,2,0.01,0.5,93,18,94.5,-1.5,2078.06,1
413.78,3,2,0.01,0.5,93,17,94.5,-1.5,2077.69,0
414.069,3,2,0.01,0.5,93,16,94.75,-1.75,2077.25,-1
414.356,3,2,0.01,0.5,93,16,95,-2,2076.25,0
414.708,3,2,0.01,0.5,93,16,95,-2,2075.75,0
414.996,3,2,0.01,0.5,93,16,95,-2,2075.25,0
415.283,3,2,0.01,0.5,93,17,94.75,-1.75,2074.81,1
415.571,3,2,0.01,0.5,93,18,94.5,-1.5,2074.44,1
415.859,3,2,0.01,0.5,93,16,95,-2,2073.44,0
416.195,3,2,0.01,0.5,93,18,94.5,-1.5,2073.06,2
416.498,3,2,0.01,0.5,93,18,94.25,-1.25,2072.75,1
416.787,3,2,0.01,0.5,93,17,94.5,-1.5,2072.38,-1
417.089,3,2,0.01,0.5,93,15,95,-2,2071.88,-2
417.378,3,2,0.01,0.5,93,17,94.75,-1.75,2071,0
417.729,3,2,0.01,0.5,93,19,94.25,-1.25,2070.69,2
418.017,3,2,0.01,0.5,93,18,94.25,-1.25,2070.38,0
418.305,3,2,0.01,0.5,93,16,94.75,-1.75,2069.94,-2
418.609,3,2,0.01,0.5,93,16,95,-2,2068.94,0
418.96,3,2,0.01,0.5,93,16,95,-2,2068.44,0
419.263,3,2,0.01,0.5,93,17,94.75,-1.75,2068,1
419.551,3,2,0.01,0.5,93,17,94.75,-1.75,2067.56,0
419.839,3,2,0.01,0.5,93,18,94.5,-1.5,2067.19,1
420.126,3,2,0.01,0.5,93,15,95,-2,2066.38,-3
420.463,3,2,0.01,0.5,93,17,94.75,-1.75,2065.94,1
420.75,3,2,0.01,0.5,93,20,94,-1,2065.69,3
421.038,3,2,0.01,0.5,93,16,94.5,-1.5,2065.31,-2
421.326,3,2,0.01,0.5,93,16,94.75,-1.75,2064.88,-1
421.613,3,2,0.01,0.5,93,16,94.75,-1.75,2064.06,-1
421.964,3,2,0.01,0.5,93,17,94.75,-1.75,2063.63,0
422.252,3,2,0.01,0.5,93,18,94.5,-1.5,2063.25,1
422.541,3,2,0.01,0.5,93,17,94.5,-1.5,2062.88,0
422.844,3,2,0.01,0.5,93,17,94.5,-1.5,2062.5,0
423.132,3,2,0.01,0.5,93,17,94.5,-1.5,2061.81,-1
423.467,3,2,0.01,0.5,93,15,95,-2,2061.31,-2
423.756,3,2,0.01,0.5,93,17,94.75,-1.75,2060.88,1
424.059,3,2,0.01,0.5,93,18,94.5,-1.5,2060.5,1
424.363,3,2,0.01,0.5,93,18,94.5,-1.5,2059.63,2
424.714,3,2,0.01,0.5,93,17,94.5,-1.5,2059.25,0
425.018,3,2,0.01,0.5,93,16,94.75,-1.75,2058.81,-1
425.322,3,2,0.01,0.5,93,19,94.25,-1.25,2058.5,2
425.625,3,2,0.01,0.5,93,17,94.5,-1.5,2057.81,-1
425.961,3,2,0.01,0.5,93,18,94.25,-1.25,2057.5,1
426.264,3,2,0.01,0.5,93,17,94.5,-1.5,2057.13,-1
426.552,3,2,0.01,0.5,93,16,94.75,-1.75,2056.69,-1
426.84,3,2,0.01,0.5,93,16,95,-2,2056.19,-1
427.127,3,2,0.01,0.5,93,18,94.5,-1.5,2055.38,1
427.463,3,2,0.01,0.5,93,17,94.5,-1.5,2055,0
427.767,3,2,0.01,0.5,93,17,94.5,-1.5,2054.63,0
428.054,3,2,0.01,0.5,93,17,94.5,-1.5,2054.25,0
428.342,3,2,0.01,0.5,93,18,94.25,-1.25,2053.94,1
428.63,3,2,0.01,0.5,93,17,94.75,-1.75,2053.06,0
428.966,3,2,0.01,0.5,93,17,94.75,-1.75,2052.63,0
429.27,3,2,0.01,0.5,93,17,94.75,-1.75,2052.19,0
429.573,3,2,0.01,0.5,93,17,94.75,-1.75,2051.75,0
429.86,3,2,0.01,0.5,93,17,94.75,-1.75,2051.31,0
430.149,3,2,0.01,0.5,93,17,94.5,-1.5,2050.63,-1
430.5,3,2,0.01,0.5,93,15,95,-2,2050.13,-2
430.788,3,2,0.01,0.5,93,17,94.75,-1.75,2049.69,1
431.076,3,2,0.01,0.5,93,16,94.75,-1.75,2049.25,0
431.379,3,2,0.01,0.5,93,16,94.75,-1.75,2048.38,0
431.714,3,2,0.01,0.5,93,16,94.75,-1.75,2047.94,0
432.018,3,2,0.01,0.5,93,16,94.75,-1.75,2047.5,0
432.307,3,2,0.01,0.5,93,18,94.25,-1.25,2047.19,2
432.61,3,2,0.01,0.5,93,18,94,-1,2046.94,1
432.897,3,2,0.01,0.5,93,18,94.25,-1.25,2046.19,2
433.25,3,2,0.01,0.5,93,15,94.75,-1.75,2045.75,-2
433.537,3,2,0.01,0.5,93,17,94.5,-1.5,2045.38,1
433.825,3,2,0.01,0.5,93,16,94.75,-1.75,2044.94,-1
434.113,3,2,0.01,0.5,93,16,94.75,-1.75,2044.5,0
434.416,3,2,0.01,0.5,93,18,94.25,-1.25,2043.81,1
434.752,3,2,0.01,0.5,93,15,94.75,-1.75,2043.38,-2
435.056,3,2,0.01,0.5,93,18,94.25,-1.25,2043.06,2
435.343,3,2,0.01,0.5,93,16,94.5,-1.5,2042.69,-1
435.632,3,2,0.01,0.5,93,17,94.5,-1.5,2041.94,0
435.982,3,2,0.01,0.5,93,17,94.5,-1.5,2041.56,0
436.27,3,2,0.01,0.5,93,17,94.5,-1.5,2041.19,0
436.558,3,2,0.01,0.5,93,16,94.75,-1.75,2040.75,-1
436.845,3,2,0.01,0.5,93,18,94.25,-1.25,2040.44,2
437.133,3,2,0.01,0.5,93,18,94,-1,2039.94,0
437.485,3,2,0.01,0.5,93,16,94.5,-1.5,2039.56,-2
437.773,3,2,0.01,0.5,93,18,94.25,-1.25,2039.25,1
438.06,3,2,0.01,0.5,93,15,94.75,-1.75,2038.81,-2
438.349,3,2,0.01,0.5,93,19,94,-1,2038.56,3
438.652,3,2,0.01,0.5,93,17,94.5,-1.5,2037.81,0
438.972,3,2,0.01,0.5,93,17,94.5,-1.5,2037.44,0
439.275,3,2,0.01,0.5,93,17,94.5,-1.5,2037.06,0
439.563,3,2,0.01,0.5,93,17,94.5,-1.5,2036.69,0
439.85,3,2,0.01,0.5,93,17,94.5,-1.5,2036.31,0
440.138,3,2,0.01,0.5,93,16,94.75,-1.75,2035.5,-1
440.474,3,2,0.01,0.5,93,17,94.5,-1.5,2035.13,1
440.778,3,2,0.01,0.5,93,17,94.5,-1.5,2034.75,0
441.065,3,2,0.01,0.5,93,19,94,-1,2034.5,2
441.353,3,2,0.01,0.5,93,18,94,-1,2034.25,0
441.641,3,2,0.01,0.5,93,16,94.5,-1.5,2033.63,-2
441.992,3,2,0.01,0.5,93,18,94.25,-1.25,2033.31,1
442.281,3,2,0.01,0.5,93,16,94.5,-1.5,2032.94,-1
442.568,3,2,0.01,0.5,93,16,94.75,-1.75,2032.5,-1
442.856,3,2,0.01,0.5,93,16,94.75,-1.75,2032.06,0
443.16,3,2,0.01,0.5,93,18,94.25,-1.25,2031.38,1
443.48,3,2,0.01,0.5,93,16,94.5,-1.5,2031,-1
443.783,3,2,0.01,0.5,93,17,94.5,-1.5,2030.63,0
444.07,3,2,0.01,0.5,93,17,94.5,-1.5,2030.25,0
444.358,3,2,0.01,0.5,93,17,94.5,-1.5,2029.88,0
444.646,3,2,0.01,0.5,93,18,94.25,-1.25,2029.19,1
444.982,3,2,0.01,0.5,93,15,94.75,-1.75,2028.75,-2
445.286,3,2,0.01,0.5,93,17,94.5,-1.5,2028.38,1
445.573,3,2,0.01,0.5,93,17,94.5,-1.5,2028,0
445.861,3,2,0.01,0.5,93,17,94.5,-1.5,2027.63,0
446.149,3,2,0.01,0.5,93,18,94.25,-1.25,2026.94,1
446.484,3,2,0.01,0.5,93,17,94.25,-1.25,2026.63,0
446.787,3,2,0.01,0.5,93,16,94.5,-1.5,2026.25,-1
447.075,3,2,0.01,0.5,93,16,94.75,-1.75,2025.81,-1
447.364,3,2,0.01,0.5,93,17,94.5,-1.5,2025.44,1
447.667,3,2,0.01,0.5,93,16,94.5,-1.5,2024.75,-1
447.987,3,2,0.01,0.5,93,17,94.5,-1.5,2024.38,0
448.291,3,2,0.01,0.5,93,17,94.5,-1.5,2024,0
448.594,3,2,0.01,0.5,93,18,94.25,-1.25,2023.69,1
448.882,3,2,0.01,0.5,93,16,94.5,-1.5,2023.31,-1
449.169,3,2,0.01,0.5,93,15,94.75,-1.75,2022.63,-3
449.489,3,2,0.01,0.5,93,17,94.5,-1.5,2022.25,1
449.793,3,2,0.01,0.5,93,18,94.25,-1.25,2021.94,1
450.08,3,2,0.01,0.5,93,16,94.5,-1.5,2021.56,-1
450.368,3,2,0.01,0.5,93,17,94.5,-1.5,2021.19,0
450.655,3,2,0.01,0.5,93,15,94.75,-1.75,2020.44,-2
450.992,3,2,0.01,0.5,93,17,94.5,-1.5,2020.06,1
451.295,3,2,0.01,0.5,93,17,94.5,-1.5,2019.69,0
451.582,3,2,0.01,0.5,93,17,94.5,-1.5,2019.31,0
451.871,3,2,0.01,0.5,93,18,94.25,-1.25,2019,1
452.175,3,2,0.01,0.5,93,16,94.75,-1.75,2018.13,0
452.526,3,2,0.01,0.5,93,17,94.5,-1.5,2017.75,1
452.814,3,2,0.01,0.5,93,16,94.75,-1.75,2017.31,-1
453.101,3,2,0.01,0.5,93,17,94.5,-1.5,2016.94,1
453.389,3,2,0.01,0.5,93,16,94.75,-1.75,2016.5,-1
453.677,3,2,0.01,0.5,93,17,94.5,-1.5,2015.75,0
454.028,3,2,0.01,0.5,93,19,94,-1,2015.5,2
454.316,3,2,0.01,0.5,93,15,94.75,-1.75,2015.06,-3
454.603,3,2,0.01,0.5,93,16,94.75,-1.75,2014.63,0
454.892,3,2,0.01,0.5,93,17,94.5,-1.5,2014.25,1
455.196,3,2,0.01,0.5,93,17,94.5,-1.5,2013.5,0
455.531,3,2,0.01,0.5,93,18,94.25,-1.25,2013.19,1
455.818,3,2,0.01,0.5,93,17,94.25,-1.25,2012.88,0
456.107,3,2,0.01,0.5,93,16,94.5,-1.5,2012.5,-1
456.41,3,2,0.01,0.5,93,19,94,-1,2011.88,2
456.761,3,2,0.01,0.5,93,16,94.5,-1.5,2011.5,-2
457.05,3,2,0.01,0.5,93,17,94.5,-1.5,2011.13,0
457.337,3,2,0.01,0.5,93,19,94,-1,2010.88,2
457.626,3,2,0.01,0.5,93,16,94.5,-1.5,2010.5,-2
457.929,3,2,0.01,0.5,93,15,94.75,-1.75,2009.75,-2
458.249,3,2,0.01,0.5,93,17,94.5,-1.5,2009.38,1
458.552,3,2,0.01,0.5,93,19,94,-1,2009.13,2
458.84,3,2,0.01,0.5,93,16,94.5,-1.5,2008.75,-2
459.127,3,2,0.01,0.5,93,17,94.5,-1.5,2008.38,0
459.415,3,2,0.01,0.5,93,17,94.5,-1.5,2007.63,0
459.751,3,2,0.01,0.5,93,18,94.25,-1.25,2007.31,1
460.055,3,2,0.01,0.5,93,16,94.5,-1.5,2006.94,-1
460.342,3,2,0.01,0.5,93,17,94.5,-1.5,2006.56,0
460.63,3,2,0.01,0.5,93,16,94.75,-1.75,2006.13,-1
460.919,3,2,0.01,0.5,93,17,94.5,-1.5,2005.38,0
461.253,3,2,0.01,0.5,93,17,94.5,-1.5,2005,0
461.557,3,2,0.01,0.5,93,18,94.25,-1.25,2004.69,1
461.845,3,2,0.01,0.5,93,18,94,-1,2004.44,1
462.148,3,2,0.01,0.5,93,17,94.25,-1.25,2004.13,-1
462.436,3,2,0.01,0.5,93,15,94.75,-1.75,2003.44,-3
462.787,3,2,0.01,0.5,93,17,94.5,-1.5,2003.06,1
463.075,3,2,0.01,0.5,93,16,94.75,-1.75,2002.63,-1
463.363,3,2,0.01,0.5,93,18,94.25,-1.25,2002.31,2
463.651,3,2,0.01,0.5,93,16,94.5,-1.5,2001.94,-1
463.954,3,2,0.01,0.5,93,17,94.5,-1.5,2001.19,0
464.289,3,2,0.01,0.5,93,19,94,-1,2000.94,2
464.578,3,2,0.01,0.5,93,17,94.25,-1.25,2000.63,-1
464.866,3,2,0.01,0.5,93,16,94.5,-1.5,2000.25,-1
465.153,3,2,0.01,0.5,93,16,94.5,-1.5,1999.88,0
465.441,3,2,0.01,0.5,93,15,94.75,-1.75,1999.06,-1
465.793,3,2,0.01,0.5,93,17,94.5,-1.5,1998.69,1
466.08,3,2,0.01,0.5,93,15,94.75,-1.75,1998.25,-1
466.368,3,2,0.01,0.5,93,18,94.25,-1.25,1997.94,2
466.655,3,2,0.01,0.5,93,15,94.75,-1.75,1997.5,-2
466.943,3,2,0.01,0.5,93,15,94.75,-1.75,1996.69,-1
467.295,3,2,0.01,0.5,93,18,94.25,-1.25,1996.38,2
467.583,3,2,0.01,0.5,93,16,94.5,-1.5,1996,-1
467.887,3,2,0.01,0.5,93,17,94.25,-1.25,1995.69,1
468.174,3,2,0.01,0.5,93,16,94.5,-1.5,1994.94,0
468.526,3,2,0.01,0.5,93,15,94.75,-1.75,1994.5,-1
468.814,3,2,0.01,0.5,93,17,94.5,-1.5,1994.13,1
469.101,3,2,0.01,0.5,93,16,94.5,-1.5,1993.75,0
469.389,3,2,0.01,0.5,93,15,94.75,-1.75,1993.31,-1
469.677,3,2,0.01,0.5,93,16,94.5,-1.5,1992.56,0
470.013,3,2,0.01,0.5,93,17,94.25,-1.25,1992.25,1
470.316,3,2,0.01,0.5,93,17,94.25,-1.25,1991.94,0
470.604,3,2,0.01,0.5,93,17,94.25,-1.25,1991.63,0
470.891,3,2,0.01,0.5,93,17,94.25,-1.25,1991.31,0
471.179,3,2,0.01,0.5,93,16,94.5,-1.5,1990.56,0
471.514,3,2,0.01,0.5,93,15,94.75,-1.75,1990.13,-1
471.819,3,2,0.01,0.5,93,18,94.25,-1.25,1989.81,2
472.106,3,2,0.01,0.5,93,16,94.5,-1.5,1989.44,-1
472.393,3,2,0.01,0.5,93,18,94,-1,1989.19,2
472.681,3,2,0.01,0.5,93,15,94.5,-1.5,1988.56,-2
473.02,3,2,0.01,0.5,93,17,94.25,-1.25,1988.25,1
473.322,3,2,0.01,0.5,93,16,94.5,-1.5,1987.88,-1
473.625,3,2,0.01,0.5,93,16,94.5,-1.5,1987.5,0
473.928,3,2,0.01,0.5,93,17,94.25,-1.25,1986.81,1
474.28,3,2,0.01,0.5,93,16,94.5,-1.5,1986.44,-1
474.567,3,2,0.01,0.5,93,18,94,-1,1986.19,2
474.855,3,2,0.01,0.5,93,14,94.75,-1.75,1985.75,-3
475.143,3,2,0.01,0.5,93,17,94.5,-1.5,1985.38,1
475.431,3,2,0.01,0.5,93,18,94.25,-1.25,1984.63,2
475.782,3,2,0.01,0.5,93,16,94.5,-1.5,1984.25,-1
476.07,3,2,0.01,0.5,93,16,94.5,-1.5,1983.88,0
476.357,3,2,0.01,0.5,93,16,94.5,-1.5,1983.5,0
476.646,3,2,0.01,0.5,93,17,94.25,-1.25,1983.19,1
476.949,3,2,0.01,0.5,93,15,94.75,-1.75,1982.38,-1
477.268,3,2,0.01,0.5,93,21,93.5,-0.5,1982.25,5
477.573,3,2,0.01,0.5,93,13,94.75,-1.75,1981.81,-5
477.861,3,2,0.01,0.5,93,15,95,-2,1981.31,-1
478.164,3,2,0.01,0.5,93,18,94.25,-1.25,1981,3
478.451,3,2,0.01,0.5,93,17,94.5,-1.5,1980.19,1
478.771,3,2,0.01,0.5,93,15,94.75,-1.75,1979.75,-1
