time,status,kp,ki,kd,setpoint,output,temperature,error,integral,derivative
16.121,3,3,0.00125,0.5,93,144,45.5,47.5,774.375,2
16.41,3,3,0.00125,0.5,93,143,45.5,47.5,786.25,0
16.698,3,3,0.00125,0.5,93,145,45,48,810.188,1
17.036,3,3,0.00125,0.5,93,143,45.25,47.75,822.125,-1
17.337,3,3,0.00125,0.5,93,141,45.75,47.25,833.938,-2
17.625,3,3,0.00125,0.5,93,142,45.75,47.25,845.75,0
17.912,3,3,0.00125,0.5,93,145,45.25,47.75,857.688,2
18.2,3,3,0.00125,0.5,93,141,45.75,47.25,881.438,-2
18.536,3,3,0.00125,0.5,93,142,45.75,47.25,893.25,0
18.824,3,3,0.00125,0.5,93,145,45.25,47.75,905.188,2
19.112,3,3,0.00125,0.5,93,140,46,47,916.938,-3
19.399,3,3,0.00125,0.5,93,140,46.25,46.75,928.625,-1
19.687,3,3,0.00125,0.5,93,143,45.75,47.25,952.188,1
20.039,3,3,0.00125,0.5,93,141,46,47,963.938,-1
20.343,3,3,0.00125,0.5,93,143,45.75,47.25,975.75,1
20.63,3,3,0.00125,0.5,93,140,46.25,46.75,987.438,-2
20.918,3,3,0.00125,0.5,93,142,46,47,999.188,1
21.206,3,3,0.00125,0.5,93,140,46.5,46.5,1022.5,-1
21.541,3,3,0.00125,0.5,93,142,46.25,46.75,1034.19,1
21.829,3,3,0.00125,0.5,93,140,46.5,46.5,1045.81,-1
22.117,3,3,0.00125,0.5,93,139,46.75,46.25,1057.38,-1
22.406,3,3,0.00125,0.5,93,141,46.5,46.5,1069,1
22.709,3,3,0.00125,0.5,93,140,46.75,46.25,1092.13,0
23.045,3,3,0.00125,0.5,93,140,46.75,46.25,1103.69,0
23.348,3,3,0.00125,0.5,93,138,47,46,1115.19,-1
23.635,3,3,0.00125,0.5,93,139,47,46,1126.69,0
23.923,3,3,0.00125,0.5,93,141,46.5,46.5,1138.31,2
24.212,3,3,0.00125,0.5,93,138,47.25,45.75,1161.25,-1
24.546,3,3,0.00125,0.5,93,139,47,46,1172.75,1
24.834,3,3,0.00125,0.5,93,139,47,46,1184.25,0
25.122,3,3,0.00125,0.5,93,138,47.25,45.75,1195.69,-1
25.41,3,3,0.00125,0.5,93,140,47,46,1207.19,1
25.697,3,3,0.00125,0.5,93,139,47.25,45.75,1230,1
26.049,3,3,0.00125,0.5,93,137,47.5,45.5,1241.38,-1
26.336,3,3,0.00125,0.5,93,136,47.75,45.25,1252.69,-1
26.624,3,3,0.00125,0.5,93,138,47.5,45.5,1264.06,1
26.912,3,3,0.00125,0.5,93,139,47.25,45.75,1275.5,1
27.216,3,3,0.00125,0.5,93,136,47.75,45.25,1298.25,-2
27.552,3,3,0.00125,0.5,93,136,48,45,1309.5,-1
27.855,3,3,0.00125,0.5,93,136,48,45,1320.75,0
28.144,3,3,0.00125,0.5,93,137,47.75,45.25,1332.06,1
28.446,3,3,0.00125,0.5,93,137,47.75,45.25,1354.69,0
28.798,3,3,0.00125,0.5,93,137,47.75,45.25,1366,0
29.101,3,3,0.00125,0.5,93,136,48,45,1377.25,-1
29.389,3,3,0.00125,0.5,93,134,48.5,44.5,1388.38,-2
29.677,3,3,0.00125,0.5,93,136,48.25,44.75,1399.56,1
29.965,3,3,0.00125,0.5,93,136,48,45,1422.13,-1
30.3,3,3,0.00125,0.5,93,134,48.5,44.5,1433.25,-2
30.604,3,3,0.00125,0.5,93,135,48.5,44.5,1444.38,0
30.892,3,3,0.00125,0.5,93,135,48.5,44.5,1455.5,0
31.18,3,3,0.00125,0.5,93,135,48.5,44.5,1466.63,0
31.467,3,3,0.00125,0.5,93,134,48.75,44.25,1488.75,0
31.804,3,3,0.00125,0.5,93,133,49,44,1499.75,-1
32.106,3,3,0.00125,0.5,93,132,49.25,43.75,1510.69,-1
32.395,3,3,0.00125,0.5,93,133,49.25,43.75,1521.63,0
32.698,3,3,0.00125,0.5,93,132,49.25,43.75,1543.56,-1
33.049,3,3,0.00125,0.5,93,133,49.25,43.75,1554.5,0
33.354,3,3,0.00125,0.5,93,131,49.5,43.5,1565.38,-1
33.658,3,3,0.00125,0.5,93,131,49.75,43.25,1576.19,-1
33.961,3,3,0.00125,0.5,93,132,49.75,43.25,1597.75,1
34.297,3,3,0.00125,0.5,93,130,50,43,1608.5,-1
34.601,3,3,0.00125,0.5,93,131,50,43,1619.25,0
34.904,3,3,0.00125,0.5,93,129,50.25,42.75,1629.94,-1
35.192,3,3,0.00125,0.5,93,130,50.25,42.75,1640.63,0
35.479,3,3,0.00125,0.5,93,128,50.5,42.5,1662.06,-3
35.8,3,3,0.00125,0.5,93,129,50.5,42.5,1672.69,0
36.103,3,3,0.00125,0.5,93,129,50.5,42.5,1683.31,0
36.391,3,3,0.00125,0.5,93,129,50.5,42.5,1693.94,0
36.694,3,3,0.00125,0.5,93,130,50.25,42.75,1704.63,1
36.981,3,3,0.00125,0.5,93,126,51,42,1725.81,-3
37.302,3,3,0.00125,0.5,93,129,50.75,42.25,1736.38,1
37.606,3,3,0.00125,0.5,93,130,50.5,42.5,1747,1
37.909,3,3,0.00125,0.5,93,125,51.25,41.75,1757.44,-3
38.196,3,3,0.00125,0.5,93,127,51.25,41.75,1767.88,0
38.484,3,3,0.00125,0.5,93,127,51.25,41.75,1788.75,0
38.804,3,3,0.00125,0.5,93,126,51.5,41.5,1799.13,-1
39.108,3,3,0.00125,0.5,93,125,51.75,41.25,1809.44,-1
39.411,3,3,0.00125,0.5,93,126,51.75,41.25,1819.75,0
39.699,3,3,0.00125,0.5,93,126,51.75,41.25,1830.06,0
39.986,3,3,0.00125,0.5,93,124,52,41,1850.63,-1
40.306,3,3,0.00125,0.5,93,125,52,41,1860.88,0
40.611,3,3,0.00125,0.5,93,125,52,41,1871.13,0
40.914,3,3,0.00125,0.5,93,124,52.25,40.75,1881.31,-1
41.201,3,3,0.00125,0.5,93,124,52.25,40.75,1891.5,0
41.489,3,3,0.00125,0.5,93,122,52.75,40.25,1911.75,-2
41.84,3,3,0.00125,0.5,93,124,52.5,40.5,1921.88,1
42.129,3,3,0.00125,0.5,93,122,52.75,40.25,1931.94,-1
42.432,3,3,0.00125,0.5,93,121,53,40,1941.94,-1
42.719,3,3,0.00125,0.5,93,122,53,40,1961.88,1
43.072,3,3,0.00125,0.5,93,122,53,40,1971.88,0
43.375,3,3,0.00125,0.5,93,122,53,40,1981.88,0
43.662,3,3,0.00125,0.5,93,119,53.5,39.5,1991.75,-2
43.951,3,3,0.00125,0.5,93,123,53,40,2001.75,2
44.238,3,3,0.00125,0.5,93,121,53.5,39.5,2021.5,0
44.558,3,3,0.00125,0.5,93,119,53.75,39.25,2031.31,-1
44.862,3,3,0.00125,0.5,93,121,53.5,39.5,2041.19,1
45.164,3,3,0.00125,0.5,93,118,54,39,2050.94,-2
45.453,3,3,0.00125,0.5,93,119,54,39,2060.69,0
45.74,3,3,0.00125,0.5,93,117,54.25,38.75,2080.19,-2
46.061,3,3,0.00125,0.5,93,117,54.5,38.5,2089.81,-1
46.364,3,3,0.00125,0.5,93,118,54.5,38.5,2099.44,0
46.652,3,3,0.00125,0.5,93,118,54.5,38.5,2109.06,0
46.939,3,3,0.00125,0.5,93,118,54.5,38.5,2118.69,0
47.228,3,3,0.00125,0.5,93,116,55,38,2137.75,-1
47.579,3,3,0.00125,0.5,93,115,55.25,37.75,2147.19,-1
47.867,3,3,0.00125,0.5,93,115,55.25,37.75,2156.63,0
48.17,3,3,0.00125,0.5,93,115,55.25,37.75,2166.06,0
48.458,3,3,0.00125,0.5,93,115,55.25,37.75,2175.5,0
48.761,3,3,0.00125,0.5,93,115,55.5,37.5,2194.25,0
49.098,3,3,0.00125,0.5,93,114,55.75,37.25,2203.56,-1
49.4,3,3,0.00125,0.5,93,115,55.5,37.5,2212.94,1
49.689,3,3,0.00125,0.5,93,114,55.75,37.25,2222.25,-1
49.976,3,3,0.00125,0.5,93,115,55.75,37.25,2240.81,1
50.328,3,3,0.00125,0.5,93,114,55.75,37.25,2250.13,0
50.616,3,3,0.00125,0.5,93,110,56.5,36.5,2259.25,-3
50.92,3,3,0.00125,0.5,93,112,56.5,36.5,2268.38,0
51.207,3,3,0.00125,0.5,93,112,56.5,36.5,2277.5,0
51.495,3,3,0.00125,0.5,93,109,57,36,2295.69,-3
51.83,3,3,0.00125,0.5,93,110,57,36,2304.69,0
52.118,3,3,0.00125,0.5,93,109,57.25,35.75,2313.63,-1
52.406,3,3,0.00125,0.5,93,111,57,36,2322.63,1
52.709,3,3,0.00125,0.5,93,113,56.5,36.5,2331.75,2
52.998,3,3,0.00125,0.5,93,108,57.75,35.25,2349.44,-1
53.332,3,3,0.00125,0.5,93,109,57.5,35.5,2358.31,1
53.621,3,3,0.00125,0.5,93,108,57.75,35.25,2367.13,-1
53.907,3,3,0.00125,0.5,93,109,57.5,35.5,2376,1
54.196,3,3,0.00125,0.5,93,108,57.75,35.25,2384.81,-1
54.483,3,3,0.00125,0.5,93,109,57.75,35.25,2402.38,1
54.818,3,3,0.00125,0.5,93,107,58,35,2411.13,-1
55.139,3,3,0.00125,0.5,93,106,58.25,34.75,2419.81,-1
55.426,3,3,0.00125,0.5,93,107,58.25,34.75,2428.5,0
55.713,3,3,0.00125,0.5,93,104,58.75,34.25,2437.06,-2
56.002,3,3,0.00125,0.5,93,106,58.5,34.5,2454.38,-1
56.338,3,3,0.00125,0.5,93,104,59,34,2462.88,-2
56.625,3,3,0.00125,0.5,93,106,58.75,34.25,2471.44,1
56.913,3,3,0.00125,0.5,93,102,59.5,33.5,2479.81,-3
57.201,3,3,0.00125,0.5,93,104,59.25,33.75,2488.25,1
57.488,3,3,0.00125,0.5,93,100,59.75,33.25,2505.13,-4
57.825,3,3,0.00125,0.5,93,102,59.75,33.25,2513.44,0
58.127,3,3,0.00125,0.5,93,102,59.75,33.25,2521.75,0
58.416,3,3,0.00125,0.5,93,101,60,33,2530,-1
58.704,3,3,0.00125,0.5,93,102,60,33,2538.25,0
58.991,3,3,0.00125,0.5,93,101,60.25,32.75,2554.63,0
59.327,3,3,0.00125,0.5,93,98,60.75,32.25,2562.69,-2
59.631,3,3,0.00125,0.5,93,103,60,33,2570.94,3
59.918,3,3,0.00125,0.5,93,100,60.25,32.75,2579.13,-1
60.206,3,3,0.00125,0.5,93,100,60.5,32.5,2587.25,-1
60.509,3,3,0.00125,0.5,93,99,61,32,2603.25,0
60.83,3,3,0.00125,0.5,93,100,60.75,32.25,2611.31,1
61.132,3,3,0.00125,0.5,93,98,61,32,2619.31,-1
61.421,3,3,0.00125,0.5,93,96,61.5,31.5,2627.19,-2
61.708,3,3,0.00125,0.5,93,95,62,31,2634.94,-2
61.996,3,3,0.00125,0.5,93,98,61.25,31.75,2650.88,-1
62.332,3,3,0.00125,0.5,93,94,62,31,2658.63,-3
62.635,3,3,0.00125,0.5,93,96,62,31,2666.38,0
62.924,3,3,0.00125,0.5,93,96,62,31,2674.13,0
63.227,3,3,0.00125,0.5,93,98,61.5,31.5,2682,2
63.53,3,3,0.00125,0.5,93,96,62.25,30.75,2697.31,1
63.866,3,3,0.00125,0.5,93,93,62.75,30.25,2704.88,-2
64.155,3,3,0.00125,0.5,93,95,62.5,30.5,2712.5,1
64.457,3,3,0.00125,0.5,93,92,63,30,2720,-2
64.745,3,3,0.00125,0.5,93,91,63,30,2735.19,-3
65.097,3,3,0.00125,0.5,93,92,63.25,29.75,2742.63,-1
65.384,3,3,0.00125,0.5,93,92,63.25,29.75,2750.06,0
65.672,3,3,0.00125,0.5,93,90,63.75,29.25,2757.38,-2
65.96,3,3,0.00125,0.5,93,94,63,30,2764.88,3
66.248,3,3,0.00125,0.5,93,90,64,29,2779.38,0
66.599,3,3,0.00125,0.5,93,94,63.25,29.75,2786.81,3
66.887,3,3,0.00125,0.5,93,90,63.75,29.25,2794.13,-2
67.174,3,3,0.00125,0.5,93,91,63.75,29.25,2801.44,0
67.463,3,3,0.00125,0.5,93,87,64.5,28.5,2808.56,-3
67.749,3,3,0.00125,0.5,93,89,64.25,28.75,2823,-1
68.102,3,3,0.00125,0.5,93,88,64.5,28.5,2830.13,-1
68.39,3,3,0.00125,0.5,93,89,64.5,28.5,2837.25,0
68.677,3,3,0.00125,0.5,93,87,64.75,28.25,2844.31,-1
68.965,3,3,0.00125,0.5,93,87,65,28,2851.31,-1
69.253,3,3,0.00125,0.5,93,85,65.5,27.5,2865.19,-2
69.605,3,3,0.00125,0.5,93,88,65,28,2872.19,2
69.908,3,3,0.00125,0.5,93,85,65.5,27.5,2879.06,-2
70.195,3,3,0.00125,0.5,93,84,65.75,27.25,2885.88,-1
70.484,3,3,0.00125,0.5,93,84,66,27,2892.63,-1
70.771,3,3,0.00125,0.5,93,85,65.75,27.25,2906.19,1
71.107,3,3,0.00125,0.5,93,85,65.75,27.25,2913,0
71.394,3,3,0.00125,0.5,93,81,66.5,26.5,2919.63,-3
71.682,3,3,0.00125,0.5,93,83,66.5,26.5,2926.25,0
71.971,3,3,0.00125,0.5,93,84,66.25,26.75,2932.94,1
72.274,3,3,0.00125,0.5,93,83,66.5,26.5,2946.19,0
72.609,3,3,0.00125,0.5,93,80,67,26,2952.69,-2
72.897,3,3,0.00125,0.5,93,81,67,26,2959.19,0
73.185,3,3,0.00125,0.5,93,81,67,26,2965.69,0
73.472,3,3,0.00125,0.5,93,79,67.5,25.5,2972.06,-2
73.76,3,3,0.00125,0.5,93,77,67.75,25.25,2984.94,-4
74.096,3,3,0.00125,0.5,93,81,67.25,25.75,2991.38,2
74.4,3,3,0.00125,0.5,93,77,68,25,2997.63,-3
74.687,3,3,0.00125,0.5,93,82,67.25,25.75,3004.06,3
74.974,3,3,0.00125,0.5,93,76,68.25,24.75,3010.25,-4
75.262,3,3,0.00125,0.5,93,77,68.25,24.75,3022.75,-2
75.598,3,3,0.00125,0.5,93,80,67.75,25.25,3029.06,2
75.902,3,3,0.00125,0.5,93,78,68,25,3035.31,-1
76.19,3,3,0.00125,0.5,93,75,68.75,24.25,3041.38,-3
76.478,3,3,0.00125,0.5,93,77,68.5,24.5,3047.5,1
76.782,3,3,0.00125,0.5,93,75,69,24,3059.5,0
77.117,3,3,0.00125,0.5,93,74,69.25,23.75,3065.44,-1
77.404,3,3,0.00125,0.5,93,75,69.25,23.75,3071.38,0
77.692,3,3,0.00125,0.5,93,73,69.5,23.5,3077.25,-1
77.98,3,3,0.00125,0.5,93,75,69.25,23.75,3083.19,1
78.267,3,3,0.00125,0.5,93,70,70,23,3094.94,-4
78.619,3,3,0.00125,0.5,93,75,69.5,23.5,3100.81,2
78.908,3,3,0.00125,0.5,93,70,70.25,22.75,3106.5,-3
79.21,3,3,0.00125,0.5,93,73,70,23,3112.25,1
79.499,3,3,0.00125,0.5,93,74,69.75,23.25,3118.06,1
79.802,3,3,0.00125,0.5,93,73,70,23,3129.5,1
80.137,3,3,0.00125,0.5,93,70,70.5,22.5,3135.13,-2
80.426,3,3,0.00125,0.5,93,71,70.5,22.5,3140.75,0
80.713,3,3,0.00125,0.5,93,70,70.75,22.25,3146.31,-1
81.001,3,3,0.00125,0.5,93,68,71.25,21.75,3151.75,-2
81.288,3,3,0.00125,0.5,93,68,71.25,21.75,3162.75,-2
81.609,3,3,0.00125,0.5,93,69,71.25,21.75,3168.19,0
81.912,3,3,0.00125,0.5,93,67,71.5,21.5,3173.56,-1
82.199,3,3,0.00125,0.5,93,68,71.5,21.5,3178.94,0
82.488,3,3,0.00125,0.5,93,69,71.25,21.75,3184.38,1
82.791,3,3,0.00125,0.5,93,65,72,21,3195.06,-3
83.11,3,3,0.00125,0.5,93,67,72,21,3200.31,0
83.415,3,3,0.00125,0.5,93,65,72.25,20.75,3205.5,-1
83.702,3,3,0.00125,0.5,93,65,72.5,20.5,3210.63,-1
83.99,3,3,0.00125,0.5,93,65,72.5,20.5,3215.75,0
84.293,3,3,0.00125,0.5,93,64,72.75,20.25,3225.94,-1
84.613,3,3,0.00125,0.5,93,66,72.5,20.5,3231.06,1
84.918,3,3,0.00125,0.5,93,63,73,20,3236.06,-2
85.22,3,3,0.00125,0.5,93,62,73.25,19.75,3241,-1
85.509,3,3,0.00125,0.5,93,63,73.25,19.75,3245.94,0
85.812,3,3,0.00125,0.5,93,64,73,20,3255.94,0
86.148,3,3,0.00125,0.5,93,61,73.5,19.5,3260.81,-2
86.436,3,3,0.00125,0.5,93,62,73.5,19.5,3265.69,0
86.723,3,3,0.00125,0.5,93,60,74,19,3270.44,-2
87.011,3,3,0.00125,0.5,93,62,73.75,19.25,3275.25,1
87.299,3,3,0.00125,0.5,93,61,74,19,3284.75,0
87.65,3,3,0.00125,0.5,93,59,74.25,18.75,3289.44,-1
87.938,3,3,0.00125,0.5,93,59,74.5,18.5,3294.06,-1
88.241,3,3,0.00125,0.5,93,59,74.5,18.5,3298.69,0
88.529,3,3,0.00125,0.5,93,59,74.5,18.5,3307.94,0
88.881,3,3,0.00125,0.5,93,58,74.75,18.25,3312.5,-1
89.169,3,3,0.00125,0.5,93,58,74.75,18.25,3317.06,0
89.472,3,3,0.00125,0.5,93,57,75,18,3321.56,-1
89.759,3,3,0.00125,0.5,93,56,75.25,17.75,3326,-1
90.048,3,3,0.00125,0.5,93,56,75.25,17.75,3334.94,-1
90.368,3,3,0.00125,0.5,93,58,75,18,3339.44,1
90.671,3,3,0.00125,0.5,93,55,75.5,17.5,3343.81,-2
90.959,3,3,0.00125,0.5,93,55,75.75,17.25,3348.13,-1
91.246,3,3,0.00125,0.5,93,55,75.75,17.25,3352.44,0
91.534,3,3,0.00125,0.5,93,54,76,17,3361,-1
91.886,3,3,0.00125,0.5,93,53,76.25,16.75,3365.19,-1
92.173,3,3,0.00125,0.5,93,54,76.25,16.75,3369.38,0
92.461,3,3,0.00125,0.5,93,54,76.25,16.75,3373.56,0
92.749,3,3,0.00125,0.5,93,53,76.5,16.5,3377.69,-1
93.037,3,3,0.00125,0.5,93,54,76.5,16.5,3385.88,1
93.388,3,3,0.00125,0.5,93,53,76.5,16.5,3390,0
93.676,3,3,0.00125,0.5,93,52,76.75,16.25,3394.06,-1
93.964,3,3,0.00125,0.5,93,52,76.75,16.25,3398.13,0
94.267,3,3,0.00125,0.5,93,51,77,16,3402.13,-1
94.555,3,3,0.00125,0.5,93,51,77.25,15.75,3410,0
94.875,3,3,0.00125,0.5,93,50,77.5,15.5,3413.88,-1
95.178,3,3,0.00125,0.5,93,49,77.75,15.25,3417.69,-1
95.467,3,3,0.00125,0.5,93,52,77.25,15.75,3421.63,2
95.77,3,3,0.00125,0.5,93,47,78,15,3425.38,-3
96.074,3,3,0.00125,0.5,93,50,77.75,15.25,3433,0
96.409,3,3,0.00125,0.5,93,48,78,15,3436.75,-1
96.697,3,3,0.00125,0.5,93,50,77.75,15.25,3440.56,1
96.984,3,3,0.00125,0.5,93,50,77.75,15.25,3444.38,0
97.272,3,3,0.00125,0.5,93,46,78.5,14.5,3448,-3
97.559,3,3,0.00125,0.5,93,47,78.5,14.5,3455.31,-1
97.896,3,3,0.00125,0.5,93,47,78.5,14.5,3458.94,0
98.199,3,3,0.00125,0.5,93,46,78.75,14.25,3462.5,-1
98.488,3,3,0.00125,0.5,93,47,78.75,14.25,3466.06,0
98.792,3,3,0.00125,0.5,93,45,79.25,13.75,3473,-1
99.143,3,3,0.00125,0.5,93,46,79,14,3476.5,1
99.447,3,3,0.00125,0.5,93,43,79.5,13.5,3479.88,-2
99.75,3,3,0.00125,0.5,93,47,79,14,3483.38,2
100.038,3,3,0.00125,0.5,93,44,79.5,13.5,3490.13,0
100.389,3,3,0.00125,0.5,93,44,79.5,13.5,3493.5,0
100.693,3,3,0.00125,0.5,93,46,79.25,13.75,3496.94,1
100.981,3,3,0.00125,0.5,93,43,79.75,13.25,3500.25,-2
101.268,3,3,0.00125,0.5,93,42,80,13,3503.5,-1
101.557,3,3,0.00125,0.5,93,41,80.25,12.75,3510,-2
101.891,3,3,0.00125,0.5,93,43,80,13,3513.25,1
102.196,3,3,0.00125,0.5,93,42,80.25,12.75,3516.44,-1
102.498,3,3,0.00125,0.5,93,43,80,13,3519.69,1
102.787,3,3,0.00125,0.5,93,39,80.75,12.25,3522.75,-3
103.074,3,3,0.00125,0.5,93,40,80.75,12.25,3528.94,-1
103.426,3,3,0.00125,0.5,93,42,80.5,12.5,3532.06,1
103.714,3,3,0.00125,0.5,93,39,81,12,3535.06,-2
104.001,3,3,0.00125,0.5,93,39,81.25,11.75,3538,-1
104.289,3,3,0.00125,0.5,93,38,81.5,11.5,3543.81,-1
104.609,3,3,0.00125,0.5,93,38,81.5,11.5,3546.69,0
104.944,3,3,0.00125,0.5,93,40,81.25,11.75,3549.63,1
105.232,3,3,0.00125,0.5,93,39,81.25,11.75,3552.56,0
105.52,3,3,0.00125,0.5,93,37,81.75,11.25,3555.38,-2
105.824,3,3,0.00125,0.5,93,39,81.5,11.5,3561.06,1
106.175,3,3,0.00125,0.5,93,37,81.75,11.25,3563.88,-1
106.463,3,3,0.00125,0.5,93,35,82.25,10.75,3566.56,-2
106.751,3,3,0.00125,0.5,93,36,82.25,10.75,3569.25,0
107.038,3,3,0.00125,0.5,93,36,82.25,10.75,3571.94,0
107.326,3,3,0.00125,0.5,93,34,82.5,10.5,3577.31,-2
107.678,3,3,0.00125,0.5,93,37,82.25,10.75,3580,1
107.982,3,3,0.00125,0.5,93,35,82.5,10.5,3582.63,-1
108.269,3,3,0.00125,0.5,93,35,82.5,10.5,3585.25,0
108.556,3,3,0.00125,0.5,93,31,83.5,9.5,3590.13,-2
108.909,3,3,0.00125,0.5,93,36,82.75,10.25,3592.69,3
109.196,3,3,0.00125,0.5,93,35,82.75,10.25,3595.25,0
109.484,3,3,0.00125,0.5,93,33,83,10,3597.75,-1
109.771,3,3,0.00125,0.5,93,33,83.25,9.75,3600.19,-1
110.06,3,3,0.00125,0.5,93,33,83.25,9.75,3605.13,-1
110.411,3,3,0.00125,0.5,93,31,83.75,9.25,3607.44,-2
110.715,3,3,0.00125,0.5,93,34,83.25,9.75,3609.88,2
111.003,3,3,0.00125,0.5,93,31,83.75,9.25,3612.19,-2
111.291,3,3,0.00125,0.5,93,31,84,9,3614.44,-1
111.594,3,3,0.00125,0.5,93,34,83.5,9.5,3619.06,2
111.93,3,3,0.00125,0.5,93,29,84.25,8.75,3621.25,-3
112.234,3,3,0.00125,0.5,93,30,84.25,8.75,3623.44,0
112.538,3,3,0.00125,0.5,93,32,84,9,3625.69,1
112.84,3,3,0.00125,0.5,93,29,84.5,8.5,3630.06,-2
113.192,3,3,0.00125,0.5,93,30,84.5,8.5,3632.19,0
113.48,3,3,0.00125,0.5,93,27,85,8,3634.19,-2
113.768,3,3,0.00125,0.5,93,32,84.25,8.75,3636.38,3
114.055,3,3,0.00125,0.5,93,28,85,8,3640.38,0
114.406,3,3,0.00125,0.5,93,27,85.25,7.75,3642.31,-1
114.711,3,3,0.00125,0.5,93,27,85.25,7.75,3644.25,0
114.998,3,3,0.00125,0.5,93,29,85,8,3646.25,1
115.286,3,3,0.00125,0.5,93,27,85.25,7.75,3648.19,-1
115.573,3,3,0.00125,0.5,93,27,85.25,7.75,3652.06,0
115.91,3,3,0.00125,0.5,93,25,85.75,7.25,3653.88,-2
116.212,3,3,0.00125,0.5,93,26,85.75,7.25,3655.69,0
116.501,3,3,0.00125,0.5,93,27,85.5,7.5,3657.56,1
116.788,3,3,0.00125,0.5,93,24,86,7,3659.31,-2
117.076,3,3,0.00125,0.5,93,25,86,7,3662.81,0
117.411,3,3,0.00125,0.5,93,28,85.5,7.5,3664.69,2
117.715,3,3,0.00125,0.5,93,23,86.25,6.75,3666.38,-3
118.003,3,3,0.00125,0.5,93,27,85.75,7.25,3668.19,2
118.291,3,3,0.00125,0.5,93,25,86,7,3669.94,-1
118.594,3,3,0.00125,0.5,93,23,86.5,6.5,3673.31,-2
118.946,3,3,0.00125,0.5,93,25,86.25,6.75,3675,1
119.234,3,3,0.00125,0.5,93,22,86.75,6.25,3676.56,-2
119.521,3,3,0.00125,0.5,93,23,86.75,6.25,3678.13,0
119.809,3,3,0.00125,0.5,93,22,87,6,3681.13,0
120.129,3,3,0.00125,0.5,93,21,87.25,5.75,3682.56,-1
