4,335136,178,78.78
4,335636,178,79.16
4,336136,178,79.53
4,336637,178,79.94
4,337137,178,80.28
4,337637,178,80.69
4,338137,178,81.06
4,338638,178,81.44
4,339138,178,81.84
4,339638,178,82.22
4,340140,178,82.59
4,340641,178,83.00
4,341141,178,83.34
4,341641,178,83.75
4,342142,178,84.12
4,342642,178,84.50
4,343142,178,84.87
4,343642,127,85.28
4,344143,127,85.66
4,344643,127,86.03
4,345143,127,86.41
4,345643,127,86.81
4,346144,127,87.19
4,346644,127,87.56
4,347144,127,87.97
4,347645,127,88.34
4,348145,127,88.72
4,348645,127,89.09
4,349145,127,89.50
4,349646,127,89.87
4,350146,127,90.25
4,350646,127,90.62
4,351148,127,91.03
4,351649,127,91.41
4,352149,127,91.78
4,352649,127,92.16
4,353150,127,92.53
4,353650,127,92.91
4,354150,127,93.31
4,354650,127,93.66
4,355151,127,94.03
4,355651,127,94.41
4,356151,127,94.78
4,356651,127,95.16
4,357152,127,95.53
4,357652,127,95.91
4,358152,127,96.28
4,358653,127,96.62
4,359153,127,96.97
4,359653,127,97.34
4,360153,127,97.72
4,360654,127,98.06
4,361154,127,98.44
4,361654,127,98.78
4,362156,127,99.16
4,362657,127,99.47
4,363157,127,99.84
4,363657,127,100.19
4,364158,127,100.53
4,364658,127,100.87
4,365158,127,101.22
4,365658,127,101.59
4,366159,127,101.94
4,366659,127,102.28
4,367159,127,102.62
4,367659,127,102.97
4,368160,127,103.28
4,368660,127,103.62
4,369160,127,103.94
4,369661,127,104.31
4,370161,127,104.62
4,370661,127,104.97
4,371161,127,105.28
4,371662,127,105.62
4,372162,127,105.94
4,372662,127,106.28
4,373164,127,106.59
4,373665,127,106.94
4,374165,127,107.25
4,374665,127,107.56
4,375166,127,107.87
4,375666,127,108.19
4,376166,127,108.53
4,376666,127,108.84
4,377167,127,109.16
4,377667,127,109.44
4,378167,127,109.78
4,378667,127,110.06
4,379168,127,110.41
4,379668,127,110.72
4,380168,127,111.00
4,380669,127,111.31
4,381169,127,111.62
4,381669,127,111.94
4,382169,127,112.22
4,382670,127,112.56
4,383170,127,112.81
4,383670,127,113.16
4,384172,127,113.41
4,384673,127,113.72
4,385173,127,114.03
4,385673,127,114.34
4,386174,127,114.59
4,386674,127,114.91
4,387174,127,115.19
4,387674,127,115.50
4,388175,127,115.78
4,388675,127,116.06
4,389175,127,116.34
4,389675,127,116.62
4,390176,127,116.91
4,390676,127,117.19
4,391176,127,117.50
4,391677,127,117.78
4,392177,127,118.09
4,392677,127,118.34
4,393177,127,118.62
4,393678,127,118.91
4,394178,127,119.19
4,394678,127,119.47
4,395180,127,119.72
4,395681,127,120.03
4,396181,127,120.28
4,396681,127,120.56
4,397182,127,120.84
4,397682,127,121.09
4,398182,127,121.37
4,398682,127,121.66
4,399183,127,121.91
4,399683,127,122.19
4,400183,127,122.47
4,400683,127,122.72
4,401184,127,123.00
4,401684,127,123.28
4,402184,127,123.53
4,402685,127,123.78
4,403185,127,124.06
4,403685,76,124.31
4,404185,76,124.56
4,404686,76,124.84
4,405186,76,125.12
4,405686,76,125.37
4,406188,76,125.62
4,406689,76,125.91
4,407189,76,126.16
4,407689,76,126.37
4,408190,76,126.66
4,408690,76,126.94
4,409190,76,127.19
4,409690,76,127.44
4,410191,76,127.69
4,410691,76,127.94
4,411191,76,128.19
4,411691,76,128.44
4,412192,76,128.69
4,412692,76,128.94
4,413192,76,129.19
4,413693,76,129.44
4,414193,76,129.66
4,414693,76,129.91
4,415193,76,130.16
4,415694,76,130.38
4,416194,76,130.63
4,416694,76,130.84
4,417196,76,131.09
4,417697,76,131.34
4,418197,76,131.53
4,418697,76,131.78
4,419198,76,132.00
4,419698,76,132.22
4,420198,76,132.44
4,420698,76,132.69
4,421199,76,132.91
4,421699,76,133.13
4,422199,76,133.31
4,422699,76,133.56
4,423200,76,133.75
4,423700,76,133.94
4,424200,76,134.16
4,424701,76,134.38
4,425201,76,134.56
4,425701,76,134.78
4,426201,76,134.97
4,426702,76,135.19
4,427202,76,135.38
4,427702,76,135.56
4,428204,76,135.78
4,428705,76,135.97
4,429205,76,136.16
4,429705,76,136.34
4,430206,76,136.50
4,430706,76,136.69
4,431206,76,136.88
4,431706,76,137.06
4,432207,76,137.25
4,432707,76,137.41
4,433207,76,137.59
4,433707,76,137.78
4,434208,76,137.94
4,434708,76,138.13
4,435208,76,138.31
4,435709,76,138.47
4,436209,76,138.63
4,436709,76,138.78
4,437209,76,138.97
4,437710,76,139.13
4,438210,76,139.25
4,438710,76,139.44
4,439212,76,139.59
4,439713,76,139.75
4,440213,76,139.91
4,440713,76,140.06
4,441214,76,140.22
4,441714,76,140.38
4,442214,76,140.53
4,442714,76,140.66
4,443215,76,140.84
4,443715,76,140.97
4,444215,76,141.09
4,444715,76,141.25
4,445216,76,141.41
4,445716,76,141.56
4,446216,76,141.69
4,446717,76,141.81
4,447217,76,141.97
4,447717,76,142.13
4,448217,76,142.25
4,448718,76,142.41
4,449218,76,142.53
4,449718,76,142.63
4,450220,76,142.78
4,450721,76,142.94
4,451221,76,143.06
4,451721,76,143.19
4,452222,76,143.31
4,452722,76,143.44
4,453222,76,143.56
4,453722,76,143.69
4,454223,76,143.81
4,454723,76,143.94
4,455223,76,144.06
4,455723,76,144.19
4,456224,76,144.28
4,456724,76,144.44
4,457224,76,144.53
4,457725,76,144.66
4,458225,76,144.78
4,458725,76,144.91
4,459225,76,145.00
4,459726,76,145.13
4,460226,76,145.25
4,460726,76,145.38
4,461228,76,145.47
4,461729,76,145.59
4,462229,76,145.69
4,462729,76,145.78
4,463230,76,145.91
4,463730,127,146.00
4,464230,127,146.13
4,464730,127,146.25
4,465231,127,146.34
4,465731,127,146.44
4,466231,127,146.56
4,466731,127,146.63
4,467232,127,146.78
4,467732,127,146.88
4,468232,127,146.97
4,468733,127,147.09
4,469233,127,147.16
4,469733,127,147.25
4,470233,127,147.38
4,470734,127,147.47
4,471234,127,147.56
4,471734,127,147.66
4,472236,127,147.78
4,472737,127,147.88
4,473237,127,147.97
4,473737,127,148.09
4,474238,127,148.19
4,474738,127,148.25
4,475238,127,148.38
4,475738,127,148.47
4,476239,127,148.56
4,476739,127,148.69
4,477239,127,148.75
4,477739,127,148.88
4,478240,127,149.00
4,478740,127,149.09
4,479240,127,149.19
4,479741,127,149.31
4,480241,127,149.38
4,480741,127,149.50
4,481241,127,149.63
4,481742,127,149.69
4,482242,127,149.81
4,482742,127,149.94
4,483244,127,150.03
4,483745,127,150.16
4,484245,127,150.25
4,484745,127,150.38
4,485246,127,150.47
4,485746,127,150.59
4,486246,127,150.72
4,486746,127,150.81
4,487247,127,150.94
4,487747,127,151.06
4,488247,127,151.19
4,488747,127,151.28
4,489248,127,151.41
4,489748,127,151.50
4,490248,127,151.66
4,490749,127,151.75
4,491249,127,151.88
4,491749,127,151.97
4,492249,127,152.13
4,492750,127,152.25
4,493250,127,152.38
4,493750,127,152.47
4,494252,127,152.63
4,494753,127,152.72
4,495253,127,152.84
4,495753,127,152.97
4,496254,127,153.09
4,496754,127,153.22
4,497254,127,153.34
4,497754,127,153.50
4,498255,127,153.59
4,498755,127,153.75
4,499255,127,153.88
4,499755,127,154.00
4,500256,127,154.13
4,500756,127,154.25
4,501256,127,154.38
4,501757,127,154.50
4,502257,127,154.66
4,502757,127,154.75
4,503257,127,154.91
4,503758,127,155.00
4,504258,127,155.19
4,504758,127,155.28
4,505260,127,155.44
4,505761,127,155.56
4,506261,127,155.69
4,506761,127,155.84
4,507262,127,155.97
4,507762,127,156.09
4,508262,127,156.22
4,508762,127,156.38
4,509263,127,156.50
4,509763,127,156.63
4,510263,127,156.75
4,510763,127,156.91
4,511264,127,157.03
4,511764,127,157.16
4,512264,127,157.31
4,512765,127,157.44
4,513265,127,157.59
4,513765,127,157.72
4,514265,127,157.84
4,514766,127,158.00
4,515266,127,158.13
4,515766,127,158.25
4,516268,127,158.41
4,516769,127,158.53
4,517269,127,158.66
4,517769,127,158.81
4,518270,127,158.94
4,518770,127,159.09
4,519270,127,159.22
4,519770,127,159.38
4,520271,127,159.50
4,520771,127,159.63
4,521271,127,159.78
4,521771,127,159.91
4,522272,127,160.06
4,522772,127,160.16
4,523272,127,160.34
4,523773,229,160.44
4,524273,229,160.59
4,524773,229,160.75
4,525273,229,160.88
4,525774,229,161.00
4,526274,229,161.13
4,526774,229,161.28
4,527276,229,161.41
4,527777,229,161.53
4,528277,229,161.69
4,528777,229,161.81
4,529278,229,161.94
4,529778,229,162.09
4,530278,229,162.25
4,530778,229,162.38
4,531279,229,162.50
4,531779,229,162.66
4,532279,229,162.81
4,532779,229,162.94
4,533280,229,163.09
4,533780,229,163.22
4,534280,229,163.38
4,534781,229,163.53
4,535281,229,163.69
4,535781,229,163.81
4,536281,229,163.97
4,536782,229,164.13
4,537282,229,164.28
4,537782,229,164.44
4,538284,229,164.59
4,538785,229,164.75
4,539285,229,164.94
4,539785,229,165.09
4,540286,229,165.25
4,540786,229,165.41
4,541286,229,165.59
4,541786,229,165.78
4,542287,229,165.94
4,542787,229,166.09
4,543287,229,166.28
4,543787,229,166.47
4,544288,229,166.66
4,544788,229,166.81
4,545288,229,167.00
4,545789,229,167.19
4,546289,229,167.38
4,546789,229,167.56
4,547289,229,167.75
4,547790,229,167.97
4,548290,229,168.16
4,548790,229,168.38
4,549292,229,168.56
4,549793,229,168.78
4,550293,229,169.00
4,550793,229,169.19
4,551294,229,169.41
4,551794,229,169.63
4,552294,229,169.84
4,552794,229,170.03
4,553295,229,170.28
4,553795,229,170.50
4,554295,229,170.72
4,554795,229,170.94
4,555296,229,171.16
4,555796,229,171.41
4,556296,229,171.66
4,556797,229,171.88
4,557297,229,172.09
4,557797,229,172.34
4,558297,229,172.56
4,558798,229,172.81
4,559298,229,173.06
4,559798,229,173.31
4,560300,229,173.53
4,560801,229,173.78
4,561301,229,174.03
4,561801,229,174.28
4,562302,229,174.50
4,562802,229,174.75
4,563302,229,175.00
4,563802,229,175.25
4,564303,229,175.53
4,564803,229,175.75
4,565303,229,176.00
4,565803,229,176.25
4,566304,229,176.50
4,566804,229,176.75
4,567304,229,177.00
4,567805,229,177.25
4,568305,229,177.53
4,568805,229,177.78
4,569305,229,178.03
4,569806,229,178.28
4,570306,229,178.56
4,570806,229,178.81
4,571308,229,179.06
4,571809,229,179.34
4,572309,229,179.56
4,572809,229,179.84
4,573310,229,180.09
4,573810,229,180.34
4,574310,229,180.63
4,574810,229,180.88
4,575311,229,181.13
4,575811,229,181.38
4,576311,229,181.66
4,576811,229,181.91
4,577312,229,182.19
4,577812,229,182.44
4,578312,229,182.69
4,578813,229,182.94
4,579313,229,183.22
4,579813,229,183.47
4,580313,229,183.72
4,580814,229,184.03
4,581314,229,184.25
4,581814,229,184.53
4,582316,229,184.78
4,582817,229,185.06
4,583317,229,185.31
4,583817,127,185.59
4,584318,127,185.84
4,584818,127,186.09
4,585318,127,186.34
4,585818,127,186.63
4,586319,127,186.91
4,586819,127,187.16
4,587319,127,187.41
4,587819,127,187.66
4,588320,127,187.91
4,588820,127,188.19
4,589320,127,188.47
4,589821,127,188.75
4,590321,127,189.00
4,590821,127,189.25
4,591321,127,189.53
4,591822,127,189.75
4,592322,127,190.03
4,592822,127,190.28
4,593324,127,190.53
4,593825,127,190.81
4,594325,127,191.06
4,594825,127,191.28
4,595326,127,191.56
4,595826,127,191.78
4,596326,127,192.00
4,596826,127,192.25
4,597327,127,192.53
4,597827,127,192.75
4,598327,127,193.00
4,598827,127,193.19
4,599328,127,193.44
4,599828,127,193.66
4,600328,127,193.88
4,600829,127,194.09
4,601329,127,194.34
4,601829,127,194.53
4,602329,127,194.75
4,602830,127,195.00
4,603330,127,195.19
4,603830,127,195.41
4,604332,127,195.59
4,604833,127,195.81
4,605333,127,196.00
4,605833,127,196.19
4,606334,127,196.41
4,606834,127,196.59
4,607334,127,196.78
4,607834,127,196.97
4,608335,127,197.13
4,608835,127,197.34
4,609335,127,197.53
4,609835,127,197.72
4,610336,127,197.88
4,610836,127,198.06
4,611336,127,198.25
4,611837,127,198.41
4,612337,127,198.56
4,612837,127,198.75
4,613337,127,198.94
4,613838,127,199.09
4,614338,127,199.25
4,614838,127,199.41
4,615340,127,199.56
4,615841,127,199.75
4,616341,127,199.88
4,616841,127,200.06
4,617342,127,200.22
4,617842,127,200.34
4,618342,127,200.50
4,618842,127,200.66
4,619343,127,200.81
4,619843,127,200.94
4,620343,127,201.09
4,620843,127,201.22
4,621344,127,201.34
4,621844,127,201.50
4,622344,127,201.63
4,622845,127,201.78
4,623345,127,201.94
4,623845,127,202.03
4,624345,127,202.19
4,624846,127,202.34
4,625346,127,202.44
4,625846,127,202.59
4,626348,127,202.72
4,626849,127,202.81
4,627349,127,202.97
4,627849,127,203.09
4,628350,127,203.19
4,628850,127,203.34
4,629350,127,203.44
4,629850,127,203.56
4,630351,127,203.69
4,630851,127,203.81
4,631351,127,203.91
4,631851,127,204.03
4,632352,127,204.16
4,632852,127,204.25
4,633352,127,204.38
4,633853,127,204.47
4,634353,127,204.63
4,634853,127,204.69
4,635353,127,204.81
4,635854,127,204.91
4,636354,127,205.03
4,636854,127,205.13
4,637356,127,205.25
4,637857,127,205.34
4,638357,127,205.44
4,638857,127,205.56
4,639358,127,205.66
4,639858,127,205.75
4,640358,127,205.84
4,640858,127,205.97
4,641359,127,206.06
4,641859,127,206.16
4,642359,127,206.22
4,642859,127,206.31
4,643360,127,206.44
4,643860,25,206.53
4,644360,25,206.63
4,644861,25,206.69
4,645361,25,206.81
4,645861,25,206.88
4,646361,25,207.00
4,646862,25,207.06
4,647362,25,207.16
4,647862,25,207.25
4,648364,25,207.34
4,648865,25,207.41
4,649365,25,207.50
4,649865,25,207.59
4,650366,25,207.66
4,650866,25,207.72
4,651366,25,207.81
4,651866,25,207.88
4,652367,25,207.97
4,652867,25,208.03
4,653367,25,208.13
4,653867,25,208.19
4,654368,25,208.22
4,654868,25,208.31
4,655368,25,208.38
4,655869,25,208.41
4,656369,25,208.47
4,656869,25,208.53
4,657369,25,208.59
4,657870,25,208.66
4,658370,25,208.69
4,658870,25,208.72
4,659372,25,208.75
4,659873,25,208.81
4,660373,25,208.81
4,660873,25,208.88
4,661374,25,208.91
4,661874,25,208.94
4,662374,25,208.97
4,662874,25,208.97
4,663375,25,209.00
4,663875,25,209.00
4,664375,25,209.03
4,664875,25,209.06
4,665376,25,209.06
4,665876,25,209.06
4,666376,25,209.06
4,666877,25,209.06
4,667377,25,209.06
4,667877,25,209.03
4,668377,25,209.03
4,668878,25,209.03
4,669378,25,209.00
4,669878,25,209.00
4,670380,25,208.97
4,670881,25,208.94
4,671381,25,208.94
4,671881,25,208.94
4,672382,25,208.88
4,672882,25,208.84
4,673382,25,208.81
4,673882,25,208.78
4,674383,25,208.72
4,674883,25,208.72
4,675383,25,208.69
4,675883,25,208.59
4,676384,25,208.56
4,676884,25,208.53
4,677384,25,208.47
4,677885,25,208.44
4,678385,25,208.34
4,678885,25,208.31
4,679385,25,208.25
4,679886,25,208.19
4,680386,25,208.13
4,680886,25,208.06
4,681388,25,208.00
4,681889,25,207.94
4,682389,25,207.88
4,682889,25,207.81
4,683390,25,207.72
4,683890,25,207.66
4,684390,25,207.59
4,684890,25,207.50
4,685391,25,207.44
4,685891,25,207.34
4,686391,25,207.28
4,686891,25,207.19
4,687392,25,207.09
4,687892,25,207.00
4,688392,25,206.94
4,688893,25,206.84
4,689393,25,206.75
4,689893,25,206.69
4,690393,25,206.56
4,690894,25,206.47
4,691394,25,206.38
4,691894,25,206.25
4,692396,25,206.19
4,692897,25,206.06
4,693397,25,206.00
4,693897,25,205.88
4,694398,25,205.78
4,694898,25,205.69
4,695398,25,205.56
4,695898,25,205.47
4,696399,25,205.38
4,696899,25,205.25
4,697399,25,205.16
4,697899,25,205.03
4,698400,25,204.94
4,698900,25,204.81
4,699400,25,204.72
4,699901,25,204.59
4,700401,25,204.47
4,700901,25,204.34
4,701401,25,204.25
4,701902,25,204.16
4,702402,25,204.03
4,702902,25,203.91
4,703404,25,203.81
4,703905,127,203.66
4,704405,127,203.53
4,704905,127,203.41
4,705406,127,203.31
4,705906,127,203.19
4,706406,127,203.06
4,706906,127,202.94
4,707407,127,202.81
4,707907,127,202.69
4,708407,127,202.56
4,708907,127,202.44
4,709408,127,202.31
4,709908,127,202.19
4,710408,127,202.06
4,710909,127,201.94
4,711409,127,201.81
4,711909,127,201.69
4,712409,127,201.56
4,712910,127,201.47
4,713410,127,201.34
4,713910,127,201.22
4,714412,127,201.09
4,714913,127,200.97
4,715413,127,200.84
4,715913,127,200.75
4,716414,127,200.66
4,716914,127,200.53
4,717414,127,200.41
4,717914,127,200.28
4,718415,127,200.19
4,718915,127,200.09
4,719415,127,200.00
4,719915,127,199.88
4,720416,127,199.78
4,720916,127,199.69
4,721416,127,199.59
4,721917,127,199.50
4,722417,127,199.41
4,722917,127,199.31
4,723417,127,199.22
4,723918,127,199.16
4,724418,127,199.06
4,724918,127,199.00
4,725420,127,198.91
4,725921,127,198.84
4,726421,127,198.78
4,726921,127,198.69
4,727422,127,198.59
4,727922,127,198.56
4,728422,127,198.47
4,728922,127,198.38
4,729423,127,198.34
4,729923,127,198.28
4,730423,127,198.22
4,730923,127,198.16
4,731424,127,198.09
4,731924,127,198.03
4,732424,127,198.00
4,732925,127,197.94
4,733425,127,197.91
4,733925,127,197.84
4,734425,127,197.81
4,734926,127,197.75
4,735426,127,197.72
4,735926,127,197.66
4,736428,127,197.63
4,736929,127,197.59
4,737429,127,197.56
4,737929,127,197.53
4,738430,127,197.47
4,738930,127,197.47
4,739430,127,197.44
4,739930,127,197.41
4,740431,127,197.38
4,740931,127,197.38
4,741431,127,197.31
4,741931,127,197.31
4,742432,127,197.31
4,742932,127,197.28
4,743432,127,197.25
4,743933,127,197.25
4,744433,127,197.22
4,744933,127,197.22
4,745433,127,197.19
4,745934,127,197.19
4,746434,127,197.16
4,746934,127,197.16
4,747436,127,197.16
4,747937,127,197.16
4,748437,127,197.16
4,748937,127,197.16
4,749438,127,197.13
4,749938,127,197.16
4,750438,127,197.13
4,750938,127,197.16
4,751439,127,197.16
4,751939,127,197.13
4,752439,127,197.13
4,752939,127,197.16
4,753440,127,197.16
4,753940,127,197.13
4,754440,127,197.16
4,754941,127,197.16
4,755441,127,197.19
4,755941,127,197.16
4,756441,127,197.19
4,756942,127,197.19
4,757442,127,197.22
4,757942,127,197.25
4,758444,127,197.25
4,758945,127,197.25
4,759445,127,197.28
4,759945,127,197.28
4,760446,127,197.28
4,760946,127,197.34
4,761446,127,197.34
4,761946,127,197.34
4,762447,127,197.38
4,762947,127,197.41
4,763447,127,197.41
4,763947,0,197.44
4,764448,0,197.44
4,764948,0,197.50
4,765448,0,197.50
4,765949,0,197.53
4,766449,0,197.56
4,766949,0,197.59
4,767449,0,197.63
4,767950,0,197.66
4,768450,0,197.69
4,768950,0,197.69
4,769452,0,197.75
4,769953,0,197.75
4,770453,0,197.81
4,770953,0,197.81
4,771454,0,197.84
4,771954,0,197.88
4,772454,0,197.91
4,772954,0,197.94
4,773455,0,197.94
4,773955,0,197.97
4,774455,0,198.00
4,774955,0,198.03
4,775456,0,198.03
4,775956,0,198.06
4,776456,0,198.06
4,776957,0,198.06
4,777457,0,198.09
4,777957,0,198.09
4,778457,0,198.13
4,778958,0,198.09
4,779458,0,198.09
4,779958,0,198.09
4,780460,0,198.09
4,780961,0,198.06
4,781461,0,198.03
4,781961,0,198.06
4,782462,0,198.03
4,782962,0,198.00
4,783462,0,198.00
4,783962,0,197.97
4,784463,0,197.94
4,784963,0,197.91
4,785463,0,197.88
4,785963,0,197.84
4,786464,0,197.81
4,786964,0,197.75
4,787464,0,197.72
4,787965,0,197.66
4,788465,0,197.63
4,788965,0,197.56
4,789465,0,197.53
4,789966,0,197.47
4,790466,0,197.41
4,790966,0,197.34
4,791468,0,197.28
4,791969,0,197.22
4,792469,0,197.16
4,792969,0,197.09
4,793470,0,197.00
4,793970,0,196.91
4,794470,0,196.88
4,794970,0,196.78
4,795471,0,196.72
4,795971,0,196.66
4,796471,0,196.56
4,796971,0,196.44
4,797472,0,196.38
4,797972,0,196.28
4,798472,0,196.19
4,798973,0,196.09
4,799473,0,196.00
4,799973,0,195.91
4,800473,0,195.81
4,800974,0,195.72
4,801474,0,195.63
4,801974,0,195.50
4,802476,0,195.41
4,802977,0,195.28
4,803477,0,195.19
4,803977,0,195.06
4,804478,0,194.97
4,804978,0,194.88
4,805478,0,194.75
4,805978,0,194.63
4,806479,0,194.50
4,806979,0,194.41
4,807479,0,194.28
4,807979,0,194.16
4,808480,0,194.03
4,808980,0,193.94
4,809480,0,193.81
4,809981,0,193.69
4,810481,0,193.56
4,810981,0,193.41
4,811481,0,193.28
4,811982,0,193.16
4,812482,0,193.03
4,812982,0,192.91
4,813484,0,192.75
4,813985,0,192.63
4,814485,0,192.50
4,814985,0,192.34
4,815486,0,192.22
4,815986,0,192.06
4,816486,0,191.94
4,816986,0,191.81
4,817487,0,191.69
4,817987,0,191.53
4,818487,0,191.41
4,818987,0,191.25
4,819488,0,191.09
4,819988,0,190.94
4,820488,0,190.84
4,820989,0,190.66
4,821489,0,190.50
4,821989,0,190.38
4,822489,0,190.22
4,822990,0,190.06
4,823490,0,189.94
4,823990,0,189.78
4,824492,0,189.63
4,824993,0,189.47
4,825493,0,189.31
4,825993,0,189.16
4,826494,0,189.03
4,826994,0,188.88
4,827494,0,188.72
4,827994,0,188.56
4,828495,0,188.41
4,828995,0,188.25
4,829495,0,188.06
4,829995,0,187.94
4,830496,0,187.78
4,830996,0,187.63
4,831496,0,187.47
4,831997,0,187.34
4,832497,0,187.16
4,832997,0,187.00
4,833497,0,186.84
4,833998,0,186.66
4,834498,0,186.53
4,834998,0,186.34
4,835500,0,186.19
4,836001,0,186.03
4,836501,0,185.88
4,837001,0,185.72
4,837502,0,185.56
4,838002,0,185.41
4,838502,0,185.22
4,839002,0,185.09
4,839503,0,184.91
4,840003,0,184.75
4,840503,0,184.59
4,841003,0,184.44
4,841504,0,184.28
4,842004,0,184.13
4,842504,0,183.97
4,843005,0,183.78
4,843505,0,183.63
4,844005,0,183.44
4,844505,0,183.28
4,845006,0,183.13
4,845506,0,182.97
4,846006,0,182.81
4,846508,0,182.63
4,847009,0,182.50
4,847509,0,182.31
4,848009,0,182.13
4,848510,0,181.97
4,849010,0,181.81
4,849510,0,181.66
4,850010,0,181.50
4,850511,0,181.31
4,851011,0,181.13
4,851511,0,180.97
4,852011,0,180.78
4,852512,0,180.66
4,853012,0,180.50
4,853512,0,180.34
4,854013,0,180.16
4,854513,0,179.97
4,855013,0,179.81
4,855513,0,179.66
4,856014,0,179.50
4,856514,0,179.34
4,857014,0,179.16
4,857516,0,179.00
4,858017,0,178.84
4,858517,0,178.69
4,859017,0,178.50
4,859518,0,178.34
4,860018,0,178.16
4,860518,0,178.00
4,861018,0,177.81
4,861519,0,177.69
4,862019,0,177.50
4,862519,0,177.34
4,863019,0,177.16
4,863520,0,177.00
4,864020,0,176.84
4,864520,0,176.69
4,865021,0,176.50
4,865521,0,176.31
4,866021,0,176.16
4,866521,0,176.00
4,867022,0,175.84
4,867522,0,175.69
4,868022,0,175.53
4,868524,0,175.34
4,869025,0,175.19
4,869525,0,175.03
4,870025,0,174.88
4,870526,0,174.69
4,871026,0,174.53
4,871526,0,174.34
4,872026,0,174.19
4,872527,0,174.03
4,873027,0,173.84
4,873527,0,173.66
4,874027,0,173.53
4,874528,0,173.38
4,875028,0,173.19
4,875528,0,173.03
4,876029,0,172.84
4,876529,0,172.69
4,877029,0,172.53
4,877529,0,172.38
4,878030,0,172.22
4,878530,0,172.03
4,879030,0,171.88
4,879532,0,171.72
4,880033,0,171.56
4,880533,0,171.38
4,881033,0,171.22
4,881534,0,171.06
4,882034,0,170.91
4,882534,0,170.72
4,883034,0,170.56
4,883535,0,170.38
4,884035,127,170.22
4,884535,127,170.06
4,885035,127,169.91
4,885536,127,169.75
4,886036,127,169.59
4,886536,127,169.41
4,887037,127,169.25
4,887537,127,169.09
4,888037,127,168.91
4,888537,127,168.78
4,889038,127,168.59
4,889538,127,168.41
4,890038,127,168.25
4,890540,127,168.13
4,891041,127,167.94
4,891541,127,167.81
4,892041,127,167.66
4,892542,127,167.50
4,893042,127,167.31
4,893542,127,167.19
4,894042,127,167.06
4,894543,127,166.88
4,895043,127,166.75
4,895543,127,166.59
4,896043,127,166.47
4,896544,127,166.31
4,897044,127,166.19
4,897544,127,166.06
4,898045,127,165.94
4,898545,127,165.81
4,899045,127,165.69
4,899545,127,165.59
4,900046,127,165.44
4,900546,127,165.38
4,901046,127,165.25
4,901548,127,165.13
4,902049,127,165.03
4,902549,127,164.94
4,903049,127,164.84
4,903550,127,164.75
4,904050,127,164.66
4,904550,127,164.59
4,905050,127,164.50
