=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.05.04 14:58:14 =~=~=~=~=~=~=~=~=~=~=~=
53749,11,1,38.50,38.50,38.50,38.50,1,38.25
54749,11,1,38.50,38.50,38.50,38.50,1,38.25
55750,12,1,38.50,38.50,38.50,38.50,1,37.50
56750,12,1,38.50,38.50,38.50,38.50,1,38.25
57751,12,1,38.50,38.50,38.50,38.50,1,38.00
58753,12,1,38.53,38.53,38.53,38.53,1,37.25
59754,12,1,38.50,38.50,38.50,38.50,1,38.25
60755,13,1,38.53,38.53,38.53,38.53,1,38.00
61755,13,1,38.50,38.50,38.50,38.53,1,38.00
62756,13,1,38.53,38.53,38.53,38.53,1,37.75
63756,13,1,38.53,38.53,38.53,38.53,1,38.00
64757,13,1,38.50,38.50,38.50,38.50,1,38.25
65757,14,1,38.53,38.53,38.53,38.53,1,37.50
66758,14,1,38.53,38.53,38.53,38.53,1,38.25
67758,14,1,38.53,38.54,38.53,38.56,1,37.75
68759,14,1,38.56,38.56,38.56,38.56,1,38.25
69761,14,1,38.56,38.56,38.56,38.56,1,38.00
70762,15,1,38.56,38.56,38.56,38.56,1,38.25
71763,15,1,38.59,38.59,38.59,38.59,1,38.25
72763,15,1,38.56,38.57,38.56,38.59,1,38.25
73764,15,1,38.59,38.59,38.59,38.59,1,38.00
74764,15,1,38.59,38.59,38.59,38.59,1,38.00
75765,16,1,38.63,38.63,38.63,38.63,1,38.25
76765,16,1,38.63,38.63,38.63,38.63,1,37.75
77766,16,1,38.63,38.63,38.63,38.63,1,38.25
78766,16,1,38.63,38.63,38.63,38.63,1,38.00
79767,16,1,38.66,38.66,38.66,38.66,1,38.00
80769,17,1,38.69,38.69,38.69,38.69,1,38.25
81770,17,1,38.69,38.69,38.69,38.69,1,38.25
82771,17,1,38.69,38.69,38.69,38.69,1,38.00
83771,17,1,38.69,38.69,38.69,38.69,1,38.50
84772,17,1,38.72,38.72,38.72,38.72,1,38.50
85772,18,1,38.72,38.72,38.72,38.72,1,38.50
86773,18,1,38.75,38.75,38.75,38.75,1,38.50
87773,18,1,38.78,38.78,38.78,38.78,1,38.25
88774,18,1,38.75,38.76,38.75,38.78,1,38.25
89774,18,1,38.78,38.78,38.78,38.78,1,38.00
90775,19,1,38.78,38.78,38.78,38.78,1,38.25
91777,19,1,38.81,38.81,38.81,38.81,1,38.50
92778,19,1,38.84,38.84,38.84,38.84,1,38.25
93779,19,1,38.84,38.84,38.84,38.84,1,38.25
94779,19,1,38.84,38.85,38.84,38.88,1,38.50
95780,20,1,38.88,38.88,38.88,38.88,1,38.50
96780,20,1,38.91,38.91,38.91,38.91,1,38.50
97781,20,1,38.91,38.91,38.91,38.91,1,38.00
98781,20,1,38.91,38.91,38.91,38.94,1,38.50
99782,20,1,38.94,38.94,38.94,38.94,1,38.25
100782,21,1,38.97,38.97,38.97,38.97,1,38.50
101783,21,1,39.00,39.00,39.00,39.00,1,38.50
102785,21,1,39.00,39.00,39.00,39.00,1,38.50
103786,21,1,39.03,39.03,39.03,39.03,1,38.50
104787,21,1,39.06,39.06,39.06,39.06,1,38.25
105787,22,1,39.09,39.09,39.09,39.09,1,38.25
106788,22,1,39.13,39.13,39.13,39.13,1,38.75
107788,22,1,39.13,39.13,39.13,39.13,1,38.50
108789,22,1,39.16,39.16,39.16,39.16,1,38.75
109789,22,1,39.19,39.19,39.19,39.19,1,38.75
110790,23,1,39.22,39.22,39.22,39.22,1,38.75
111790,23,1,39.22,39.22,39.22,39.22,1,39.00
112791,23,1,39.25,39.25,39.25,39.25,1,38.75
113793,23,1,39.28,39.28,39.28,39.28,1,38.75
114794,23,1,39.31,39.31,39.31,39.31,1,38.50
115795,24,1,39.34,39.33,39.31,39.34,1,38.75
116795,24,1,39.38,39.38,39.38,39.38,1,38.75
117796,24,1,39.38,39.38,39.38,39.38,1,39.00
118796,24,1,39.44,39.44,39.44,39.44,1,38.50
119797,24,1,39.47,39.47,39.47,39.47,1,39.00
120797,25,1,39.47,39.47,39.47,39.47,1,39.00
121798,25,1,39.50,39.50,39.50,39.50,1,39.00
122798,25,1,39.53,39.53,39.53,39.53,1,38.75
123799,25,1,39.56,39.56,39.56,39.56,1,38.75
124801,25,1,39.63,39.63,39.63,39.63,1,39.25
125802,26,1,39.63,39.62,39.59,39.63,1,39.25
126803,26,1,39.66,39.66,39.66,39.66,1,39.00
127803,26,1,39.69,39.69,39.69,39.69,1,39.25
128804,26,1,39.75,39.75,39.75,39.75,1,39.25
129804,26,1,39.78,39.78,39.78,39.78,1,39.25
130805,27,1,39.78,39.78,39.78,39.78,1,39.25
131805,27,1,39.84,39.84,39.81,39.84,1,39.25
132806,27,1,39.84,39.84,39.84,39.84,1,39.00
133806,27,1,39.88,39.88,39.88,39.88,1,39.25
134807,27,1,39.94,39.94,39.94,39.94,1,39.25
135809,28,1,39.97,39.97,39.97,39.97,1,38.75
136810,28,1,40.00,40.00,40.00,40.00,1,39.25
137811,28,1,40.06,40.06,40.06,40.06,1,39.00
138811,28,1,40.09,40.09,40.09,40.09,1,39.25
139812,28,1,40.13,40.13,40.13,40.13,1,39.50
140812,29,1,40.16,40.16,40.16,40.16,1,39.50
141813,29,1,40.19,40.19,40.19,40.22,1,39.75
142813,29,1,40.25,40.25,40.25,40.25,1,39.50
143814,29,1,40.28,40.28,40.28,40.28,1,39.00
144814,29,1,40.31,40.31,40.31,40.31,1,39.75
145815,30,1,40.38,40.38,40.38,40.38,1,39.50
146817,30,1,40.44,40.44,40.41,40.44,1,39.00
147818,30,1,40.47,40.47,40.47,40.47,1,39.75
148819,30,1,40.50,40.50,40.50,40.50,1,39.25
149819,30,1,40.53,40.53,40.53,40.53,1,39.50
150820,31,1,40.59,40.59,40.59,40.59,1,39.75
151820,31,1,40.63,40.63,40.63,40.63,1,39.25
152821,31,1,40.66,40.66,40.66,40.66,1,40.00
153821,31,1,40.72,40.72,40.72,40.72,1,39.50
154822,31,1,40.78,40.78,40.78,40.78,1,39.75
155822,32,1,40.78,40.78,40.78,40.78,1,40.00
156823,32,1,40.88,40.88,40.88,40.88,1,39.50
157825,32,1,40.91,40.91,40.91,40.91,1,39.75
158826,32,1,40.94,40.94,40.94,40.94,1,39.75
159827,32,1,41.00,41.00,41.00,41.00,1,40.25
160827,33,1,41.06,41.06,41.06,41.06,1,39.75
161828,33,1,41.13,41.13,41.13,41.13,1,40.00
162828,33,1,41.16,41.16,41.16,41.16,1,39.75
163829,33,1,41.19,41.20,41.19,41.22,1,39.75
164829,33,1,41.25,41.25,41.25,41.25,1,40.25
165830,34,1,41.31,41.31,41.31,41.31,1,40.00
166830,34,1,41.34,41.34,41.34,41.34,1,40.25
167831,34,1,41.41,41.41,41.41,41.41,1,39.75
168833,34,1,41.47,41.47,41.47,41.47,1,40.00
169834,34,1,41.50,41.50,41.50,41.53,1,40.50
170835,35,1,41.59,41.59,41.59,41.59,1,40.25
171835,35,1,41.63,41.63,41.63,41.63,1,40.25
172836,35,1,41.69,41.69,41.69,41.69,1,40.50
173836,35,1,41.75,41.75,41.75,41.75,1,40.25
174837,35,1,41.78,41.78,41.78,41.78,1,40.50
175837,36,1,41.84,41.84,41.84,41.84,1,40.50
176838,36,1,41.91,41.91,41.91,41.91,1,40.75
177838,36,1,41.97,41.97,41.97,41.97,1,40.50
178839,36,1,42.03,42.03,42.03,42.03,1,40.75
179841,36,1,42.09,42.09,42.09,42.09,1,40.75
180842,37,1,42.16,42.16,42.16,42.16,1,40.75
181843,37,1,42.19,42.19,42.19,42.19,1,40.75
182843,37,1,42.25,42.25,42.25,42.25,1,41.00
183844,37,1,42.34,42.34,42.34,42.34,1,40.75
184844,37,1,42.41,42.41,42.41,42.41,1,41.00
185845,38,1,42.44,42.44,42.44,42.47,1,41.00
186845,38,1,42.50,42.50,42.50,42.50,1,40.75
187846,38,1,42.56,42.56,42.56,42.56,1,40.75
188846,38,1,42.63,42.63,42.63,42.63,1,41.00
189847,38,1,42.66,42.67,42.66,42.69,1,41.00
190849,39,1,42.78,42.77,42.75,42.78,1,41.25
191850,39,1,42.81,42.81,42.81,42.81,1,41.50
192851,39,1,42.88,42.88,42.88,42.88,1,41.25
193851,39,1,42.97,42.97,42.97,42.97,1,41.00
194852,39,1,43.00,43.00,43.00,43.00,1,41.50
195852,40,1,43.09,43.09,43.09,43.09,1,41.00
196853,40,1,43.13,43.13,43.13,43.13,1,41.00
197853,40,1,43.22,43.22,43.22,43.22,1,41.25
198854,40,1,43.28,43.28,43.28,43.28,1,41.50
199854,40,1,43.34,43.34,43.34,43.34,1,41.50
200855,41,1,43.41,43.41,43.41,43.41,1,41.75
201857,41,1,43.47,43.47,43.44,43.47,1,41.75
202858,41,1,43.56,43.56,43.56,43.56,1,42.00
203859,41,1,43.63,43.63,43.63,43.63,1,41.25
204859,41,1,43.69,43.69,43.69,43.69,1,41.50
205860,42,1,43.75,43.75,43.75,43.75,1,42.00
206860,42,1,43.81,43.81,43.81,43.81,1,42.25
207861,42,1,43.88,43.88,43.88,43.88,1,42.00
208861,42,1,43.97,43.97,43.97,43.97,1,42.00
209862,42,1,44.03,44.03,44.03,44.03,1,42.00
210862,43,1,44.13,44.12,44.09,44.13,1,42.25
211863,43,1,44.16,44.17,44.16,44.19,1,41.75
212865,43,1,44.25,44.25,44.25,44.25,1,42.25
213866,43,1,44.31,44.31,44.31,44.31,1,42.25
214867,43,1,44.41,44.41,44.41,44.41,1,42.50
215867,44,1,44.47,44.47,44.47,44.47,1,42.25
216868,44,1,44.56,44.56,44.53,44.56,1,42.25
217868,44,1,44.63,44.63,44.63,44.63,1,42.75
218869,44,1,44.69,44.69,44.69,44.69,1,42.50
219869,44,1,44.78,44.78,44.78,44.78,1,42.75
220870,45,1,44.84,44.84,44.84,44.84,1,42.75
221870,45,1,44.91,44.91,44.91,44.91,1,42.75
222871,45,1,45.00,45.00,45.00,45.00,1,42.00
223873,45,1,45.06,45.06,45.06,45.06,1,42.50
224874,45,1,45.16,45.16,45.16,45.16,1,42.75
225875,46,1,45.22,45.22,45.22,45.22,1,42.75
226875,46,1,45.31,45.31,45.31,45.31,1,43.00
227876,46,1,45.38,45.39,45.38,45.41,1,43.25
228876,46,1,45.47,45.47,45.47,45.47,1,43.00
229877,46,1,45.53,45.53,45.53,45.53,1,43.25
230877,47,1,45.59,45.59,45.59,45.59,1,42.75
231878,47,1,45.72,45.72,45.72,45.72,1,43.25
232878,47,1,45.78,45.78,45.78,45.78,1,43.50
233879,47,1,45.88,45.88,45.88,45.88,1,43.50
234881,47,1,45.94,45.94,45.94,45.94,1,43.50
235882,48,1,46.03,46.03,46.03,46.03,1,43.50
236883,48,1,46.13,46.13,46.13,46.13,1,43.75
237883,48,1,46.19,46.19,46.19,46.19,1,43.50
238884,48,1,46.28,46.28,46.28,46.28,1,43.75
239884,48,1,46.38,46.38,46.38,46.38,1,43.75
240885,49,1,46.44,46.44,46.44,46.44,1,44.00
241885,49,1,46.50,46.50,46.50,46.50,1,44.00
242886,49,1,46.59,46.59,46.59,46.59,1,44.25
243886,49,1,46.69,46.69,46.69,46.69,1,44.00
244887,49,1,46.75,46.75,46.75,46.75,1,44.00
245889,50,1,46.84,46.84,46.84,46.84,1,44.00
246890,50,1,46.94,46.94,46.94,46.94,1,44.50
247891,50,1,47.03,47.03,47.03,47.03,1,44.50
248891,50,1,47.13,47.13,47.13,47.13,1,44.25
249892,50,1,47.19,47.19,47.19,47.19,1,44.75
250892,51,1,47.31,47.31,47.31,47.31,1,44.50
251893,51,1,47.38,47.38,47.38,47.38,1,44.50
252893,51,1,47.47,47.47,47.47,47.47,1,44.75
253894,51,1,47.53,47.53,47.53,47.53,1,44.75
254894,51,1,47.63,47.63,47.63,47.63,1,45.00
255895,52,1,47.72,47.72,47.72,47.72,1,45.25
256897,52,1,47.81,47.81,47.81,47.81,1,44.75
257898,52,1,47.91,47.91,47.91,47.91,1,45.00
258899,52,1,48.00,48.00,48.00,48.00,1,45.00
259899,52,1,48.06,48.06,48.06,48.06,1,45.50
260900,53,1,48.16,48.16,48.16,48.19,1,45.50
261900,53,1,48.25,48.25,48.25,48.25,1,45.25
262901,53,1,48.34,48.34,48.34,48.34,1,45.00
263901,53,1,48.44,48.44,48.44,48.44,1,45.75
264902,53,1,48.53,48.53,48.53,48.53,1,45.50
265902,54,1,48.66,48.66,48.66,48.66,1,45.75
266903,54,1,48.69,48.69,48.69,48.69,1,45.25
267905,54,1,48.81,48.81,48.81,48.81,1,45.75
268906,54,1,48.88,48.88,48.88,48.88,1,45.50
269907,54,1,49.00,49.00,49.00,49.00,1,46.25
270907,55,1,49.09,49.09,49.09,49.09,1,46.25
271908,55,1,49.16,49.16,49.16,49.16,1,46.50
272908,55,1,49.25,49.25,49.25,49.25,1,46.25
273909,55,1,49.34,49.34,49.34,49.34,1,46.50
274909,55,1,49.44,49.44,49.44,49.44,1,46.75
275910,56,1,49.53,49.53,49.53,49.53,1,46.50
276910,56,1,49.63,49.63,49.63,49.63,1,46.25
277911,56,1,49.72,49.72,49.72,49.72,1,46.50
278913,56,1,49.81,49.81,49.81,49.81,1,46.25
279914,56,1,49.91,49.91,49.91,49.91,1,46.25
280915,57,1,50.03,50.03,50.03,50.03,1,46.75
281915,57,1,50.09,50.09,50.09,50.09,1,46.75
282916,57,1,50.19,50.19,50.19,50.19,1,47.25
283916,57,1,50.28,50.28,50.28,50.28,1,46.75
284917,57,1,50.38,50.38,50.38,50.38,1,47.00
285917,58,1,50.50,50.50,50.47,50.50,1,47.25
286918,58,1,50.59,50.59,50.59,50.59,1,47.25
287918,58,1,50.66,50.66,50.66,50.66,1,47.50
288919,58,1,50.75,50.75,50.75,50.75,1,47.75
289921,58,1,50.88,50.88,50.88,50.88,1,47.75
290922,59,1,50.97,50.97,50.97,50.97,1,48.00
291923,59,1,51.06,51.06,51.06,51.06,1,47.50
292923,59,1,51.16,51.16,51.16,51.16,1,48.00
293924,59,1,51.25,51.25,51.25,51.25,1,48.25
294924,59,1,51.38,51.38,51.38,51.38,1,47.75
295925,60,1,51.47,51.47,51.47,51.47,1,48.25
296925,60,1,51.56,51.56,51.56,51.56,1,48.00
297926,60,1,51.66,51.65,51.63,51.66,1,48.00
298926,60,1,51.75,51.75,51.75,51.75,1,48.25
299927,60,1,51.84,51.84,51.84,51.84,1,48.75
300929,61,1,51.97,51.97,51.97,51.97,1,48.25
301930,61,1,52.06,52.06,52.06,52.06,1,48.75
302931,61,1,52.19,52.18,52.16,52.19,1,49.00
303931,61,1,52.25,52.25,52.25,52.25,1,49.00
304932,61,1,52.38,52.38,52.38,52.38,1,48.50
305932,62,1,52.47,52.47,52.47,52.47,1,49.25
306933,62,1,52.56,52.56,52.56,52.56,1,49.25
307933,62,1,52.69,52.69,52.69,52.69,1,49.50
308934,62,1,52.78,52.78,52.78,52.78,1,49.00
309934,62,1,52.88,52.88,52.88,52.88,1,49.25
310935,63,1,53.00,53.00,53.00,53.00,1,49.50
311937,63,1,53.13,53.13,53.13,53.13,1,49.50
312938,63,1,53.22,53.22,53.22,53.22,1,50.00
313939,63,1,53.34,53.33,53.31,53.34,1,49.75
314939,63,1,53.41,53.41,53.41,53.41,1,49.75
315940,64,1,53.53,53.53,53.53,53.53,1,49.75
316940,64,1,53.63,53.63,53.63,53.63,1,49.75
317941,64,1,53.75,53.75,53.75,53.75,1,49.75
318941,64,1,53.84,53.84,53.84,53.84,1,50.25
319942,64,1,53.97,53.97,53.97,53.97,1,50.50
320942,65,1,54.06,54.06,54.06,54.06,1,49.75
321943,65,1,54.19,54.19,54.19,54.19,1,50.75
322945,65,1,54.25,54.25,54.25,54.25,1,50.00
323946,65,1,54.41,54.41,54.41,54.41,1,50.00
324947,65,1,54.50,54.50,54.50,54.50,1,50.75
325947,66,1,54.63,54.63,54.63,54.63,1,50.75
326948,66,1,54.72,54.72,54.72,54.72,1,51.00
327948,66,1,54.84,54.84,54.84,54.84,1,51.00
328949,66,1,54.97,54.97,54.97,54.97,1,51.25
329949,66,1,55.06,55.06,55.06,55.06,1,51.25
330950,67,1,55.16,55.16,55.16,55.16,1,51.00
331950,67,1,55.28,55.28,55.28,55.28,1,51.50
332951,67,1,55.38,55.38,55.38,55.38,1,51.50
333953,67,1,55.50,55.50,55.50,55.50,1,52.00
334954,67,1,55.63,55.63,55.63,55.63,1,52.00
335955,68,1,55.72,55.72,55.72,55.72,1,51.50
336955,68,1,55.84,55.84,55.84,55.84,1,51.75
337956,68,1,55.97,55.97,55.97,55.97,1,51.75
338956,68,1,56.09,56.09,56.09,56.09,1,52.00
339957,68,1,56.19,56.19,56.19,56.19,1,52.25
340957,69,1,56.31,56.31,56.31,56.31,1,52.50
341958,69,1,56.44,56.44,56.44,56.44,1,52.75
342958,69,1,56.53,56.53,56.53,56.53,1,52.75
343959,69,1,56.66,56.66,56.66,56.66,1,53.00
344961,69,1,56.78,56.78,56.78,56.78,1,52.50
345962,70,1,56.88,56.88,56.88,56.88,1,52.50
346963,70,1,56.97,56.97,56.97,56.97,1,52.75
347963,70,1,57.13,57.13,57.13,57.13,1,53.00
348964,70,1,57.22,57.22,57.22,57.22,1,53.25
349964,70,1,57.34,57.34,57.34,57.34,1,53.25
350965,71,1,57.44,57.45,57.44,57.47,1,53.00
351965,71,1,57.59,57.59,57.59,57.59,1,53.75
352966,71,1,57.69,57.69,57.69,57.69,1,53.50
353966,71,1,57.81,57.81,57.81,57.81,1,53.50
354967,71,1,57.94,57.94,57.94,57.94,1,53.50
355969,72,1,58.06,58.06,58.03,58.06,1,54.00
356970,72,1,58.16,58.16,58.16,58.16,1,54.25
357971,72,1,58.28,58.28,58.28,58.28,1,54.50
358971,72,1,58.41,58.41,58.41,58.41,1,54.50
359972,72,1,58.53,58.53,58.53,58.53,1,54.50
360972,73,1,58.66,58.66,58.66,58.66,1,54.00
361973,73,1,58.75,58.75,58.75,58.75,1,54.75
362973,73,1,58.88,58.88,58.88,58.88,1,54.50
363974,73,1,59.03,59.03,59.03,59.03,1,55.00
364974,73,1,59.13,59.13,59.13,59.13,1,54.50
365975,74,1,59.25,59.25,59.25,59.25,1,55.00
366977,74,1,59.38,59.38,59.38,59.38,1,55.00
367978,74,1,59.50,59.50,59.50,59.50,1,55.50
368979,74,1,59.59,59.59,59.59,59.59,1,55.25
369979,74,1,59.75,59.75,59.75,59.75,1,55.00
370980,75,1,59.88,59.88,59.88,59.88,1,55.50
371980,75,1,59.97,59.97,59.97,59.97,1,55.75
372981,75,1,60.09,60.09,60.09,60.09,1,55.75
373981,75,1,60.22,60.22,60.22,60.22,1,55.50
374982,75,1,60.34,60.34,60.34,60.34,1,56.00
375982,76,1,60.50,60.50,60.50,60.50,1,56.00
376983,76,1,60.63,60.63,60.63,60.63,1,56.25
377985,76,1,60.72,60.72,60.72,60.72,1,56.00
378986,76,1,60.84,60.84,60.84,60.84,1,56.75
379987,76,1,61.00,61.00,61.00,61.00,1,56.50
380987,77,1,61.09,61.09,61.09,61.09,1,56.50
381988,77,1,61.22,61.22,61.22,61.22,1,56.75
382988,77,1,61.38,61.37,61.34,61.38,1,57.00
383989,77,1,61.50,61.50,61.50,61.50,1,57.00
384989,77,1,61.59,61.59,61.59,61.59,1,57.00
385990,78,1,61.72,61.72,61.72,61.72,1,57.25
386990,78,1,61.88,61.88,61.88,61.88,1,57.50
387991,78,1,61.97,61.97,61.97,61.97,1,57.00
388993,78,1,62.13,62.13,62.13,62.13,1,57.75
389994,78,1,62.25,62.25,62.25,62.25,1,57.75
390995,79,1,62.38,62.38,62.38,62.38,1,57.50
391995,79,1,62.50,62.50,62.50,62.50,1,57.50
392996,79,1,62.63,62.63,62.63,62.63,1,58.00
393996,79,1,62.75,62.75,62.75,62.75,1,58.25
394997,79,1,62.88,62.88,62.88,62.91,1,58.25
395997,80,1,63.00,63.00,63.00,63.00,1,59.00
396998,80,1,63.16,63.16,63.16,63.16,1,58.25
397998,80,1,63.28,63.28,63.28,63.28,1,58.50
398999,80,1,63.41,63.41,63.41,63.41,1,58.25
400001,80,1,63.53,63.53,63.53,63.53,1,58.75
401002,81,1,63.66,63.66,63.66,63.66,1,59.25
402003,81,1,63.81,63.81,63.81,63.81,1,59.00
403003,81,1,63.94,63.94,63.94,63.94,1,59.00
404004,81,1,64.06,64.06,64.06,64.06,1,59.00
405004,81,1,64.19,64.19,64.19,64.19,1,59.50
406005,82,1,64.31,64.31,64.31,64.31,1,59.75
407005,82,1,64.44,64.44,64.44,64.44,1,59.75
408006,82,1,64.59,64.59,64.59,64.59,1,59.75
409006,82,1,64.72,64.72,64.72,64.72,1,60.00
410007,82,1,64.84,64.85,64.84,64.87,1,60.25
411009,83,1,64.97,64.97,64.97,64.97,1,60.25
412010,83,1,65.12,65.12,65.12,65.12,1,60.25
413011,83,1,65.25,65.25,65.25,65.25,1,60.25
414011,83,1,65.37,65.37,65.37,65.37,1,60.25
415012,83,1,65.50,65.50,65.50,65.50,1,60.75
416012,84,1,65.62,65.62,65.62,65.62,1,60.75
417013,84,1,65.78,65.78,65.78,65.78,1,61.00
418013,84,1,65.91,65.91,65.91,65.91,1,61.00
419014,84,1,66.03,66.03,66.03,66.03,1,61.25
420014,84,1,66.16,66.16,66.16,66.16,1,61.00
421015,85,1,66.31,66.31,66.31,66.31,1,61.50
422017,85,1,66.44,66.44,66.44,66.44,1,61.50
423018,85,1,66.56,66.56,66.56,66.56,1,61.25
424019,85,1,66.72,66.72,66.72,66.72,1,62.00
425019,85,1,66.84,66.84,66.84,66.84,1,61.75
426020,86,1,66.97,66.97,66.97,66.97,1,62.00
427020,86,1,67.12,67.12,67.09,67.12,1,62.00
428021,86,1,67.25,67.25,67.25,67.25,1,61.75
429021,86,1,67.37,67.37,67.37,67.37,1,62.25
430022,86,1,67.50,67.50,67.50,67.50,1,62.50
431022,87,1,67.62,67.62,67.62,67.62,1,62.75
432023,87,1,67.78,67.78,67.78,67.78,1,62.75
433025,87,1,67.91,67.91,67.91,67.94,1,63.00
434026,87,1,68.06,68.06,68.06,68.06,1,63.00
435027,87,1,68.19,68.19,68.19,68.19,1,63.00
436027,88,1,68.34,68.34,68.34,68.34,1,63.25
437028,88,1,68.47,68.47,68.47,68.47,1,63.50
438028,88,1,68.59,68.59,68.59,68.59,1,63.75
439029,88,1,68.72,68.72,68.72,68.72,1,63.25
440029,88,1,68.87,68.87,68.87,68.87,1,63.75
441030,89,1,69.00,69.00,69.00,69.00,1,64.00
442030,89,1,69.12,69.12,69.12,69.12,1,64.25
443031,89,1,69.28,69.28,69.28,69.28,1,64.00
444033,89,1,69.41,69.41,69.41,69.41,1,64.25
445034,89,1,69.56,69.56,69.56,69.56,1,64.75
446035,90,1,69.69,69.69,69.69,69.69,1,64.75
447035,90,1,69.84,69.84,69.84,69.84,1,64.75
448036,90,1,69.97,69.97,69.97,69.97,1,64.75
449036,90,1,70.09,70.10,70.09,70.12,1,65.00
450037,90,1,70.25,70.25,70.25,70.25,1,65.00
451037,91,1,70.37,70.37,70.37,70.37,1,65.25
452038,91,1,70.50,70.50,70.50,70.50,1,65.25
453038,91,1,70.66,70.66,70.66,70.66,1,65.50
454039,91,1,70.81,70.81,70.81,70.81,1,65.75
455041,91,1,70.94,70.94,70.94,70.94,1,65.50
456042,92,1,71.06,71.06,71.06,71.06,1,65.75
457043,92,1,71.22,71.22,71.22,71.22,1,65.50
458043,92,1,71.34,71.34,71.34,71.34,1,65.75
459044,92,1,71.50,71.49,71.47,71.50,1,65.50
460044,92,1,71.62,71.62,71.62,71.62,1,66.25
461045,93,1,71.78,71.78,71.78,71.78,1,66.75
462045,93,1,71.91,71.91,71.91,71.91,1,66.50
463046,93,1,72.03,72.03,72.03,72.03,1,67.00
464046,93,1,72.19,72.19,72.19,72.19,1,67.00
465047,93,1,72.34,72.34,72.34,72.34,1,67.00
466049,94,1,72.50,72.50,72.50,72.50,1,67.50
467050,94,1,72.59,72.59,72.59,72.59,1,67.25
468051,94,1,72.75,72.75,72.75,72.75,1,67.50
469051,94,1,72.91,72.91,72.91,72.91,1,67.25
470052,94,1,73.03,73.03,73.03,73.03,1,67.75
471052,95,1,73.19,73.19,73.19,73.19,1,67.75
472053,95,1,73.31,73.31,73.31,73.31,1,68.00
473053,95,1,73.47,73.47,73.47,73.47,1,68.00
474054,95,1,73.62,73.62,73.62,73.62,1,67.75
475054,95,1,73.75,73.76,73.75,73.78,1,68.50
476055,96,1,73.91,73.91,73.91,73.91,1,68.50
477057,96,1,74.03,74.03,74.03,74.03,1,68.50
478058,96,1,74.19,74.19,74.19,74.19,1,69.00
479059,96,1,74.34,74.34,74.34,74.34,1,69.00
480059,96,1,74.47,74.47,74.47,74.47,1,69.00
481060,97,1,74.62,74.61,74.59,74.62,1,69.00
482060,97,1,74.75,74.75,74.75,74.75,1,68.75
