=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.05.04 14:54:43 =~=~=~=~=~=~=~=~=~=~=~=
58753,12,1,33.56,33.56,33.56,33.56,1,19.50
59754,12,1,33.56,33.56,33.56,33.56,1,19.75
60755,13,1,33.56,33.56,33.56,33.56,1,20.00
61755,13,1,33.56,33.56,33.56,33.56,1,19.50
62756,13,1,33.56,33.56,33.56,33.56,1,19.50
63756,13,1,33.56,33.56,33.56,33.56,1,20.00
64757,13,1,33.59,33.59,33.59,33.59,1,20.00
65757,14,1,33.59,33.59,33.59,33.59,1,19.50
66758,14,1,33.59,33.59,33.59,33.59,1,20.00
67758,14,1,33.59,33.59,33.59,33.59,1,19.50
68759,14,1,33.59,33.59,33.59,33.59,1,19.50
69761,14,1,33.59,33.59,33.59,33.59,1,20.00
70762,15,1,33.63,33.63,33.63,33.63,1,19.50
71763,15,1,33.63,33.63,33.63,33.63,1,19.50
72763,15,1,33.66,33.66,33.66,33.66,1,19.50
73764,15,1,33.63,33.63,33.63,33.63,1,19.25
74764,15,1,33.66,33.66,33.66,33.66,1,19.50
75765,16,1,33.66,33.66,33.66,33.66,1,19.50
76765,16,1,33.69,33.69,33.69,33.69,1,19.50
77766,16,1,33.69,33.69,33.69,33.69,1,19.50
78766,16,1,33.72,33.72,33.72,33.72,1,19.50
79767,16,1,33.72,33.72,33.72,33.72,1,19.50
80769,17,1,33.72,33.72,33.72,33.72,1,19.75
81770,17,1,33.75,33.75,33.75,33.75,1,19.50
82771,17,1,33.75,33.75,33.75,33.75,1,19.75
83771,17,1,33.78,33.78,33.78,33.78,1,19.75
84772,17,1,33.78,33.78,33.78,33.78,1,19.25
85772,18,1,33.81,33.81,33.81,33.81,1,19.50
86773,18,1,33.81,33.81,33.81,33.81,1,19.50
87773,18,1,33.84,33.84,33.84,33.84,1,19.25
88774,18,1,33.88,33.87,33.84,33.88,1,19.50
89774,18,1,33.88,33.88,33.88,33.88,1,19.50
90775,19,1,33.88,33.88,33.88,33.88,1,19.50
91777,19,1,33.94,33.94,33.94,33.94,1,19.25
92778,19,1,33.94,33.94,33.94,33.94,1,19.50
93779,19,1,33.94,33.94,33.94,33.94,1,19.75
94779,19,1,33.97,33.97,33.97,33.97,1,19.50
95780,20,1,34.00,34.00,34.00,34.00,1,19.50
96780,20,1,34.00,34.00,34.00,34.00,1,19.50
97781,20,1,34.03,34.03,34.03,34.03,1,19.50
98781,20,1,34.06,34.06,34.06,34.06,1,19.50
99782,20,1,34.09,34.09,34.09,34.09,1,19.25
100782,21,1,34.13,34.13,34.13,34.13,1,19.50
101783,21,1,34.13,34.13,34.13,34.13,1,19.50
102785,21,1,34.16,34.16,34.16,34.16,1,19.50
103786,21,1,34.19,34.19,34.19,34.19,1,19.50
104787,21,1,34.22,34.22,34.22,34.22,1,19.25
105787,22,1,34.22,34.22,34.22,34.22,1,19.25
106788,22,1,34.25,34.25,34.25,34.25,1,19.50
107788,22,1,34.31,34.31,34.31,34.31,1,19.25
108789,22,1,34.31,34.31,34.31,34.31,1,19.50
109789,22,1,34.38,34.38,34.38,34.38,1,19.25
110790,23,1,34.38,34.38,34.38,34.38,1,19.00
111790,23,1,34.41,34.41,34.41,34.41,1,19.00
112791,23,1,34.44,34.44,34.44,34.44,1,19.25
113793,23,1,34.47,34.47,34.47,34.47,1,19.50
114794,23,1,34.50,34.50,34.50,34.50,1,19.00
115795,24,1,34.53,34.53,34.53,34.53,1,19.00
116795,24,1,34.56,34.56,34.56,34.56,1,19.25
117796,24,1,34.59,34.59,34.59,34.59,1,19.25
118796,24,1,34.63,34.63,34.63,34.63,1,18.75
119797,24,1,34.66,34.66,34.66,34.66,1,19.25
120797,25,1,34.69,34.69,34.69,34.69,1,19.00
121798,25,1,34.75,34.75,34.75,34.75,1,19.00
122798,25,1,34.78,34.78,34.78,34.78,1,19.00
123799,25,1,34.81,34.81,34.81,34.81,1,19.00
124801,25,1,34.84,34.84,34.84,34.84,1,18.50
125802,26,1,34.91,34.91,34.91,34.91,1,19.00
126803,26,1,34.94,34.94,34.94,34.94,1,19.00
127803,26,1,34.94,34.94,34.94,34.94,1,18.25
128804,26,1,35.03,35.03,35.03,35.03,1,19.00
129804,26,1,35.06,35.06,35.06,35.06,1,18.75
130805,27,1,35.09,35.09,35.06,35.09,1,19.00
131805,27,1,35.13,35.13,35.13,35.13,1,18.50
132806,27,1,35.19,35.19,35.19,35.19,1,19.00
133806,27,1,35.22,35.22,35.22,35.22,1,18.75
134807,27,1,35.25,35.25,35.25,35.25,1,18.00
135809,28,1,35.31,35.31,35.31,35.31,1,18.50
136810,28,1,35.34,35.34,35.34,35.34,1,18.75
137811,28,1,35.41,35.41,35.41,35.41,1,18.50
138811,28,1,35.44,35.44,35.44,35.44,1,18.75
139812,28,1,35.47,35.47,35.47,35.47,1,18.75
140812,29,1,35.53,35.53,35.53,35.53,1,18.50
141813,29,1,35.56,35.56,35.56,35.56,1,18.00
142813,29,1,35.63,35.63,35.63,35.63,1,18.75
143814,29,1,35.66,35.66,35.66,35.66,1,18.50
144814,29,1,35.72,35.72,35.72,35.72,1,18.25
145815,30,1,35.75,35.75,35.75,35.75,1,18.50
146817,30,1,35.81,35.81,35.81,35.81,1,18.00
147818,30,1,35.84,35.84,35.84,35.84,1,18.75
148819,30,1,35.91,35.91,35.91,35.91,1,18.50
149819,30,1,35.97,35.97,35.97,35.97,1,18.00
150820,31,1,36.00,36.00,36.00,36.00,1,18.25
151820,31,1,36.06,36.06,36.03,36.06,1,18.25
152821,31,1,36.09,36.09,36.09,36.09,1,18.50
153821,31,1,36.16,36.16,36.16,36.16,1,17.75
154822,31,1,36.22,36.22,36.22,36.22,1,18.50
155822,32,1,36.28,36.28,36.28,36.28,1,18.00
156823,32,1,36.34,36.34,36.34,36.34,1,18.00
157825,32,1,36.38,36.39,36.38,36.41,1,18.00
158826,32,1,36.41,36.41,36.41,36.44,1,18.00
159827,32,1,36.50,36.50,36.50,36.50,1,18.00
160827,33,1,36.53,36.53,36.53,36.53,1,18.00
